"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000088538",58.3762863079172,-0.387999709879725,0.279853435318683,-1.38643897452211,0.165612902418557,0.532789311815813,"DOCK3","no","no"
"ENSG00000088543",38.48844386296,0.419608157458983,0.272857287104385,1.53783013058565,0.124090154386194,0.453194167637452,"C3orf18","no","no"
"ENSG00000088682",13.108133159934,0.419538583085557,0.445743764370198,0.941210212280441,0.346597144368112,0.748954299193811,"COQ9","no","no"
"ENSG00000088726",2.88082036581273,-0.989085833503948,1.09644999046227,-0.902080206218021,0.367014262739222,0.765236423521268,"TMEM40","no","no"
"ENSG00000088727",46.743388863007,1.23723785132615,0.270319116648437,4.57695284989863,4.71797743921337e-06,0.000114230400831541,"KIF9","yes","no"
"ENSG00000088756",34.5613122401237,-0.683822407380733,0.293325545445525,-2.33127464688455,0.0197388822030775,0.133570908598514,"ARHGAP28","no","no"
"ENSG00000088808",9.72282059095834,0.103970550610405,0.536537706725218,0.193780510311184,0.84634774826101,0.964995545551317,"PPP1R13B","no","no"
"ENSG00000088812",92.7278256226064,0.165893285355804,0.183849655476896,0.902331227793094,0.366880941711663,0.765236423521268,"ATRN","no","no"
"ENSG00000088826",28.5599640026342,0.425845374295408,0.310622018075508,1.37094394316855,0.17039243140874,0.53971954129918,"SMOX","no","no"
"ENSG00000088832",234.731842140059,-0.219888097768471,0.134895528541133,-1.63006216845373,0.103088358364232,0.40620893526339,"FKBP1A","no","no"
"ENSG00000088833",152.935810954107,-0.0423571631466114,0.14817911410862,-0.28585110257551,0.77499216615182,0.949176477731881,"NSFL1C","no","no"
"ENSG00000088836",16.143053481104,2.65094737644933,0.500678699095876,5.29470772620525,1.19206914263092e-07,3.96357134968286e-06,"SLC4A11","yes","yes"
"ENSG00000088854",161.24468901007,0.343723113868502,0.154162526066121,2.22961521609394,0.0257729988122516,0.162451483016219,"DNAAF9","no","no"
"ENSG00000088876",27.2898995458801,0.337384747312068,0.314040975219259,1.07433352312229,0.282673225297541,0.68720413819982,"ZNF343","no","no"
"ENSG00000088881",21.4700964575117,-0.195447347214001,0.360654588460617,-0.541923916865246,0.587870919891334,0.890037885639924,"EBF4","no","no"
"ENSG00000088882",190.791241863921,-0.207300792668218,0.15061018232244,-1.37640622613689,0.168695901458233,0.536357905878414,"CPXM1","no","no"
"ENSG00000088888",195.254642392862,-0.130582435025481,0.13166132088558,-0.991805597476602,0.321292366618478,0.726848284006298,"MAVS","no","no"
"ENSG00000088899",71.7876181987895,0.446952541261367,0.204390853475288,2.18675412163395,0.0287604783022152,0.175212412299455,"LZTS3","no","no"
"ENSG00000088930",469.514690909289,0.105839703755478,0.100045469730648,1.05791600599637,0.290093737294153,0.694456125042138,"XRN2","no","no"
"ENSG00000088970",176.561321674386,2.1766271490343,0.486710017026371,4.47212317990235,7.7446792081468e-06,0.000175228544008926,"KIZ","yes","yes"
"ENSG00000088986",941.638834251065,0.335321224475542,0.157636274232824,2.12718313793868,0.033404869604726,0.194610675797034,"DYNLL1","no","no"
"ENSG00000088992",15.7979217211794,1.51369500621002,0.586428054820025,2.58121178509199,0.00984541622729238,0.0784112114026806,"TESC","no","no"
"ENSG00000089006",306.199529875961,-0.137045011874725,0.137755476981585,-0.994842563632116,0.319812841279118,0.725885753913131,"SNX5","no","no"
"ENSG00000089009",3179.26617908811,-0.124372618566576,0.112203486344046,-1.10845591896508,0.267664966468022,0.672200904066599,"RPL6","no","no"
"ENSG00000089022",200.233330897232,-0.219352467803203,0.133733249084972,-1.64022387330042,0.10095862726564,0.401120382720577,"MAPKAPK5","no","no"
"ENSG00000089041",3.322149629845,0.513311078552743,0.911892085230504,0.562907702420721,0.573497735015628,0.884467472013986,"P2RX7","no","no"
"ENSG00000089048",402.084085554293,0.00534457492624814,0.10534113653261,0.0507358768109899,0.959535987890483,0.991827219144844,"ESF1","no","no"
"ENSG00000089050",63.1587941260219,0.325387553291599,0.211044119252751,1.54179872172561,0.123122512808541,0.451218147850099,"RBBP9","no","no"
"ENSG00000089053",189.716016419725,0.0802464377651503,0.142773606123106,0.562053729286336,0.574079412465034,0.884775519220311,"ANAPC5","no","no"
