"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","high_threshold"
"ENSG00000145721",73.3955730885782,-2.33932067143936,0.286403053996066,-8.16793200630984,3.13720637695274e-16,6.06003698481372e-14,"LIX1","yes","yes"
"ENSG00000145723",32.739302406537,-0.144004749618626,0.259197669846747,-0.55557887423822,0.578498776655401,0.78424158080113,"GIN1","no","no"
"ENSG00000145725",189.543303437264,-0.115013431303041,0.113928791841598,-1.00952032795143,0.312725157642605,0.566780934763422,"PPIP5K2","no","no"
"ENSG00000145730",291.918467080447,-0.571752132607508,0.0810930274458115,-7.05057081497627,1.78185302199646e-12,1.67446025877884e-10,"PAM","no","no"
"ENSG00000145734",51.8202863105051,-0.0521150623197904,0.197680101422514,-0.263633324471044,0.79206247746519,0.913107703853738,"BDP1","no","no"
"ENSG00000145736",4.5208295480532,0.113335785227234,0.743263007664801,0.152484092519705,0.878805136052005,0.950532559628019,"GTF2H2","no","no"
"ENSG00000145740",92.1984779534854,-0.0708977464329045,0.149488189259117,-0.474269885696542,0.635307463226332,0.82227105884334,"SLC30A5","no","no"
"ENSG00000145741",1247.11448964516,-0.6237684372307,0.0823478491028649,-7.57479939095335,3.59682995351567e-14,4.84735571642402e-12,"BTF3","no","no"
"ENSG00000145743",37.4790664665799,0.57269916235918,0.206995168868931,2.76672719217815,0.00566221159169837,0.0356012833713114,"FBXL17","no","no"
"ENSG00000145779",48.3492732405546,-0.171116685739639,0.210312959280672,-0.813628824038733,0.415857620171037,0.659221731254991,"TNFAIP8","no","no"
"ENSG00000145780",53.746814077291,0.347126965183137,0.174606374269699,1.98805436877671,0.0468056772804773,0.16927744945311,"FEM1C","no","no"
"ENSG00000145781",88.7656437697076,0.0656058285736365,0.155764705393243,0.42118545666689,0.673619663311308,0.843936886783341,"COMMD10","no","no"
"ENSG00000145782",240.344650854676,0.132611086624523,0.0871379910774179,1.52185154815773,0.128046281863021,0.33110495420783,"ATG12","no","no"
