"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","volcano_treshold"
"ENSG00000183654",6.4438008747659,-0.216861562748663,0.630301870158227,-0.344059843411575,0.730801281627184,0.921772163672124,"MARCHF11","no","no"
"ENSG00000183655",35.6927052537684,-0.207966427308604,0.223459932418863,-0.930665399642128,0.35202667304526,0.736640350297704,"KLHL25","no","no"
"ENSG00000183665",22.8362184873701,0.0258100898328328,0.293298879378457,0.0879992787136731,0.929877249422806,0.982360960491324,"TRMT12","no","no"
"ENSG00000183666",10.6877059316499,0.0257493057575239,0.362923780634166,0.0709496239472928,0.943437848656527,0.986378228600882,NA,"no","no"
"ENSG00000183682",4.84170396086336,-0.204428229923351,0.690679665617329,-0.295981248761151,0.767244401483308,0.933294860134413,"BMP8A","no","no"
"ENSG00000183684",114.004180101698,-0.0625380099866032,0.195304026738744,-0.320208502768146,0.748810277999438,0.927475916818208,"ALYREF","no","no"
"ENSG00000183688",36.3078864574824,1.09525707839779,0.284563996272477,3.84889547779983,0.000118651618201106,0.00495729016460563,"RFLNB","yes","no"
"ENSG00000183690",4.56868175491388,0.0928684792457097,0.56788441534485,0.163534121973245,0.870097909306913,0.965243364379844,"EFHC2","no","no"
"ENSG00000183691",14.2922300697743,0.763490505323959,0.380398744455224,2.00707945663009,0.0447412032654136,0.289459436497597,"NOG","no","no"
"ENSG00000183696",73.4436456661906,0.523832092645346,0.194172373393318,2.69776839769201,0.00698059873478286,0.0985697408838654,"UPP1","no","no"
"ENSG00000183709",4.96784425425718,0.372539319023318,0.65029174495757,0.57288028321446,0.566725755409321,0.861128756807775,"IFNL2","no","no"
"ENSG00000183715",5.99791567766957,0.114953878457384,0.666077908099595,0.172583232471052,0.862979032667282,0.964035885256301,"OPCML","no","no"
"ENSG00000183718",29.8984129739286,-0.539745116437714,0.227100083822167,-2.37668391553905,0.0174690503610423,0.169852234397473,"TRIM52","no","no"
"ENSG00000183722",43.010217933266,1.09252954628341,0.270803022434913,4.03440676717706,5.474041930741e-05,0.00269911012481456,"LHFPL6","yes","no"
"ENSG00000183723",90.462515830957,0.221420298844205,0.142884359180588,1.54964686207786,0.121226298662006,0.476027766133434,"CMTM4","no","no"
"ENSG00000183726",244.524041335728,0.0967450892109702,0.119117842826664,0.812179661041632,0.4166885483711,0.781662979928845,"TMEM50A","no","no"
"ENSG00000183735",90.9109149623713,-0.144572726150251,0.173298248831075,-0.83424227956957,0.404144470565002,0.77553904835712,"TBK1","no","no"
"ENSG00000183741",144.623309114838,-0.0907255513123757,0.115777886688467,-0.783617268438303,0.433264720071651,0.792435215410923,"CBX6","no","no"
"ENSG00000183742",17.4510627425322,-1.39188801953339,0.430796881752157,-3.23096122207811,0.00123374676705602,0.0296418470124088,"MACC1","no","no"
"ENSG00000183751",35.4697849270564,-0.135139524925857,0.234452736678212,-0.576404126650639,0.564342055776833,0.860261687025096,"TBL3","no","no"
"ENSG00000183762",13.1293797385738,0.748511393787354,0.352561725827019,2.12306481093925,0.033748421256904,0.248121102149016,"KREMEN1","no","no"
"ENSG00000183763",42.7798234879569,0.0299668767030313,0.20198355216396,0.148362955210857,0.882056333937385,0.968298170175805,"TRAIP","no","no"
"ENSG00000183765",161.586140541585,-0.0903171947144105,0.128270766323555,-0.704113628561252,0.481362013490495,0.819426668425439,"CHEK2","no","no"
