"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","classic_threshold","high_threshold"
"ENSG00000237938",9.15146972117462,-1.0463128355528,0.425577859791884,-2.45856971052128,0.0139491692408661,0.347508678713077,NA,"no","no"
"ENSG00000237943",26.0305022520757,-0.0113499148420902,0.293878033981063,-0.0386211745339958,0.969192420048904,0.998467011761362,"PRKCQ-AS1","no","no"
"ENSG00000237945",45.7683783371197,0.138489551215889,0.239728093404868,0.577694292099502,0.563470533479065,0.943129055509899,"LINC00649","no","no"
"ENSG00000237976",18.0260271380731,0.161317959165293,0.345355897641742,0.467106426346997,0.640423736646836,0.958592350794082,NA,"no","no"
"ENSG00000237978",8.5262455974376,0.355929762476465,0.495086319172102,0.718924657566102,0.472187342855267,0.917001841029956,NA,"no","no"
"ENSG00000237994",17.9750787697714,0.00609806415728511,0.449493094051,0.0135665358111002,0.989175802567631,0.998876789860455,NA,"no","no"
"ENSG00000238057",6.33719361900982,-0.914056078304429,0.568984311487995,-1.60646973888262,0.108170738687858,0.690975263477246,"ZEB2-AS1","no","no"
"ENSG00000238058",6.77528112990206,-0.362908765751615,0.540703136337272,-0.671179324407034,0.502106298324939,0.92678954164548,NA,"no","no"
"ENSG00000238105",16.3910673810825,-0.146256494486302,0.345554150352072,-0.423252026743962,0.672111391599502,0.96318705949714,NA,"no","no"
"ENSG00000238133",9.91085548753037,-0.285241066877267,0.423839871953048,-0.672992527963167,0.500952044579298,0.92678954164548,"MAP3K20-AS1","no","no"
"ENSG00000238142",6.20877217630636,-0.336922443829859,0.583421822149146,-0.577493729303337,0.563605973463266,0.943129055509899,"LOC105376805","no","no"
"ENSG00000238171",4.98385970895219,-0.57879337357828,0.539007274616614,-1.07381365861892,0.282906206975933,0.840714453537475,NA,"no","no"
"ENSG00000238186",4.86956338364981,0.425625506894561,0.645372969280639,0.659503151129774,0.509572723249381,0.927983942607224,NA,"no","no"
"ENSG00000238197",8.38153973876189,-0.630415246632359,0.448305339551372,-1.40621846543971,0.159659262579743,0.750598178121261,"PAXBP1-AS1","no","no"
"ENSG00000238198",12.0374454902538,-0.543480881753115,0.412946540183432,-1.31610469847186,0.188138904208498,0.777740924962486,"LRIG2-DT","no","no"
"ENSG00000238227",77.82292733267,0.0501381489632176,0.170150234160954,0.294669879300837,0.768246074850119,0.976199766579342,"TMEM250","no","no"
"ENSG00000238246",6.72991273161161,0.283815464523083,0.536011643862195,0.52949496111329,0.596462139003082,0.950855107985261,NA,"no","no"
"ENSG00000238297",9.06715062961943,-0.277781579746833,0.567520450815904,-0.489465321201159,0.624512300330332,0.955221039568957,"LOC124901861","no","no"
"ENSG00000238317",5.23127359580918,-0.923918757510735,0.678395638143395,-1.36191730247452,0.173223985047041,0.766880677744098,"SNORD11","no","no"
"ENSG00000238795",6.74311736686378,-0.432138700255512,0.57289715314335,-0.754304150203,0.450666610848572,0.910566071543439,"SCARNA12","no","no"
"ENSG00000239005",5.44164318632256,-0.146852102282526,0.571898579414715,-0.256779973877213,0.7973486303755,0.979976291330982,"LOC124900188","no","no"
"ENSG00000239213",39.6337962917038,-0.501763064309687,0.243426417075865,-2.06125148756271,0.0392790537918333,0.515525548643489,NA,"no","no"
"ENSG00000239218",129.074505186908,-0.292995575206346,0.172067297312086,-1.70279640456563,0.0886061759515945,0.657174248113075,NA,"no","no"
"ENSG00000239272",10.3732480163776,-0.160652500728904,0.450563675622638,-0.356558927008255,0.721422030399139,0.972231462545939,"RPL21P10","no","no"
"ENSG00000239280",27.325702699781,-0.429798112913631,0.312396445263577,-1.37580987053486,0.168880504743225,0.76498645992254,NA,"no","no"
"ENSG00000239282",6.40490379207818,0.414545464186314,0.515765376010065,0.803748144928255,0.421542442946176,0.903224641566202,"CASTOR1","no","no"
"ENSG00000239305",44.1301971998867,-0.0703384613151427,0.209116703140659,-0.336359842416943,0.736599528173811,0.97231407624366,"RNF103","no","no"
"ENSG00000239306",266.807413211804,-0.0646945064576365,0.122889580355837,-0.526444197061363,0.598579614334281,0.950855107985261,"RBM14","no","no"
"ENSG00000239317",11.5610105558582,0.0418093663528622,0.488256144045693,0.0856299851271294,0.931760561313645,0.99364588146972,"RPL35AP17","no","no"
"ENSG00000239382",7.06895349698778,0.368984010300426,0.482422594186803,0.764856403383024,0.444357056834223,0.9089822037409,"ALKBH6","no","no"
"ENSG00000239388",5.52069635513184,0.205050509090968,0.630162807364731,0.325392909093549,0.744883721500329,0.973021797626507,"ASB14","no","no"
"ENSG00000239415",15.3940830517017,0.173311945080678,0.348425157334273,0.49741513043045,0.618896338000506,0.954440092340831,NA,"no","no"
"ENSG00000239467",16.4704666161336,-0.0334232793804385,0.369725644883467,-0.0904002193057859,0.927969182427177,0.99364588146972,NA,"no","no"
"ENSG00000239521",8.59890397819157,0.499580890865319,0.472100889308846,1.05820790042718,0.289960670222676,0.842148863085911,NA,"no","no"
