"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","type","cluster_1","cluster_2","cluster_3"
"ENSG00000214193",6.4366167399788,-1.93944250592877,0.471215440764214,-4.11582969943301,3.85789089065988e-05,0.000205273959687606,"SH3D21","ventral",5,6,6
"ENSG000001961821",79.9039416484053,1.35511837779885,0.171033328103816,7.92312464957885,2.31615180774891e-15,4.87883804234163e-14,"STK40","ventral",NA,NA,NA
"ENSG00000116885",31.3605497844926,1.95586309667405,0.306324208878711,6.38494457827352,1.71459554667444e-10,2.13697829586547e-09,"OSCP1","ventral",4,7,7
"ENSG00000163879",169.03082387659,1.4165234435258,0.179777504012149,7.87931421848013,3.29182736251991e-15,6.86158539472803e-14,"DNALI1","ventral",4,7,7
"ENSG000001639091",6.94878144381535,1.67913973503366,0.564376975525909,2.97520949267814,0.0029278852261535,0.00977824451553826,"HEYL","ventral",NA,NA,NA
"ENSG000000108031",48.9670184797879,1.03273478913069,0.197335367761404,5.23339936903434,1.66420627211068e-07,1.37978332153217e-06,"SCMH1","ventral",NA,NA,NA
"ENSG000001271241",9.98391834235268,3.49687939450658,0.699694162497602,4.9977255520101,5.80104671334286e-07,4.35854161347508e-06,"HIVEP3","ventral",NA,NA,NA
"ENSG00000186409",39.508898725395,2.06789036412938,0.285405289270981,7.2454521407485,4.30998953772249e-13,7.24921343157574e-12,"CCDC30","ventral",4,5,5
"ENSG00000186973",46.7542493673865,1.94457182840841,0.270859689332213,7.17925887459525,7.00903204236694e-13,1.15741863560543e-11,"CFAP144","ventral",4,5,5
"ENSG00000243710",11.3672048053159,2.01089538526663,0.497142308317601,4.04490897600685,5.23434573953681e-05,0.000271630407940375,"CFAP57","ventral",4,7,7
"ENSG000001791781",13.5384986092196,-1.62881694295234,0.370191416389588,-4.39993168625548,1.08284961548424e-05,6.43068893411122e-05,"TMEM125","ventral",NA,NA,NA
"ENSG000002533131",3.56107485842321,-3.39035318101974,0.755795480226067,-4.48580769496749,7.26382354898648e-06,4.47632845706463e-05,"C1orf210","ventral",NA,NA,NA
"ENSG00000234694",2.65798185506443,-2.45870947105609,0.744641102103077,-3.30187182001101,0.000960419486311075,0.00366108310967577,"CDC20-DT","ventral",1,1,1
"ENSG00000066322",45.6079139360821,1.4386084831348,0.265564312515112,5.4171754838216,6.05479079224709e-08,5.33720577656849e-07,"ELOVL1","ventral",4,5,5
"ENSG000001174071",6.34332010141986,-2.65337998874703,0.592342617573335,-4.47946831787521,7.48291953863266e-06,4.59431452621251e-05,"ARTN","ventral",NA,NA,NA
"ENSG00000198520",9.56367033641688,2.246016315211,0.512508264813378,4.3824001863245,1.17378946989307e-05,6.92744152231566e-05,"ARMH1","ventral",4,5,5
"ENSG000001738461",9.62418627513902,2.75163754545485,0.664309766209908,4.1421000945896,3.44140082135015e-05,0.000185337644666017,"PLK3","ventral",NA,NA,NA
"ENSG000001866031",3.2364634120674,-2.73480153941429,0.72379053729629,-3.77844334581951,0.000157811744140978,0.000735003097074571,"HPDL","ventral",NA,NA,NA
"ENSG00000070759",26.2236157043897,-1.33030482109077,0.315700763500429,-4.21381565993255,2.51092245850284e-05,0.000138632386388637,"TESK2","ventral",5,6,6
"ENSG00000117450",227.86094437614,-1.11962507466532,0.235103368012858,-4.76226727047179,1.9142991046749e-06,1.30999789159708e-05,"PRDX1","ventral",1,1,1
"ENSG00000117461",121.87611162841,1.34383024360477,0.238639831490113,5.63120680740362,1.78952987033357e-08,1.70231482372027e-07,"PIK3R3","ventral",2,2,2
"ENSG000001975871",4.3487939960475,-3.24455096630175,0.644995438369001,-5.03034715176628,4.89592558195055e-07,3.72905397131537e-06,"DMBX1","ventral",NA,NA,NA
"ENSG00000079277",52.1228913341191,1.04635842746423,0.198288946291491,5.27693775691385,1.31360478915449e-07,1.10611179122219e-06,"MKNK1","ventral",2,2,2
"ENSG00000186377",2.42450158264526,-2.8845966142316,0.779224520658527,-3.70188121363764,0.000214006812278845,0.000962594831761691,"CYP4X1","ventral",5,6,6
"ENSG00000186564",5.5705002208606,4.61859863927687,1.1719734986129,3.94087293334129,8.11856255871681e-05,0.000405887433386674,"FOXD2","ventral",4,5,5
"ENSG00000269113",62.5867510551784,2.75402259651587,0.404502398071577,6.80842093803494,9.86757911430098e-12,1.44947325605358e-10,"TRABD2B","ventral",4,7,7
"ENSG000001623741",45.9246307511847,3.71738609288145,0.452785816263859,8.21003211530628,2.21129342605425e-16,5.2827402710096e-15,"ELAVL4","ventral",NA,NA,NA
"ENSG00000085840",52.3489708010687,-1.31420363466192,0.167452875167968,-7.848199879182,4.2205119165003e-15,8.69739377173016e-14,"ORC1","ventral",1,1,1
"ENSG000001161571",118.619472452788,1.45851668049989,0.140451610888587,10.3844781221972,2.91760583559664e-25,1.46970710122429e-23,"GPX7","ventral",NA,NA,NA
"ENSG000001878891",33.4514602841877,-3.42272121192817,0.393235283249768,-8.7040033224948,3.20377659979807e-18,9.23539531976472e-17,"FYB2","ventral",NA,NA,NA
"ENSG00000173406",41.9176568350058,1.12693861190339,0.286735773662378,3.93023373926939,8.48633234023655e-05,0.000422685037510708,"DAB1","ventral",4,5,5
"ENSG000001776061",90.269510966316,1.31954625317462,0.238321915670424,5.53682295420712,3.0800762171517e-08,2.82177945082502e-07,"JUN","ventral",NA,NA,NA
"ENSG000001625991",22.6313693685353,1.18687659159373,0.338670598409616,3.50451617934139,0.000457437771437837,0.00189708288246195,"NFIA","ventral",NA,NA,NA
"ENSG00000132849",59.0052102916352,-1.43272591683879,0.192490809367644,-7.44308739490199,9.83589683539354e-14,1.75497737095197e-12,"PATJ","ventral",5,6,6
"ENSG00000242860",5.82419955661686,-2.2668471966761,0.52603687079362,-4.30929336427721,1.63777000301004e-05,9.38530193049249e-05,"RN7SL180P","ventral",5,6,6
"ENSG000002405631",267.384966437461,-5.97958087712278,0.856161689052873,-6.98417244497086,2.86539934648796e-12,4.43436665350984e-11,"L1TD1","ventral",NA,NA,NA
"ENSG000001328541",13.2691456013893,4.80014889564047,0.90085608343636,5.32843034964039,9.90651727153809e-08,8.47406546023335e-07,"KANK4","ventral",NA,NA,NA
"ENSG000002307981",4.63706394876268,-5.8848974339792,0.909855273779842,-6.46794891843774,9.93420654031971e-11,1.28145021695266e-09,"FOXD3-AS1","ventral",NA,NA,NA
"ENSG00000187140",1.22193222118035,-4.31029213317048,1.19076121247898,-3.61977874992848,0.000294855023104696,0.00128282835352071,"FOXD3","ventral",1,1,1
"ENSG00000203965",36.465077369367,1.17240802158617,0.223987366072363,5.23425960197865,1.65647504567299e-07,1.37451598215827e-06,"EFCAB7","ventral",2,2,2
"ENSG000001854831",186.713086263968,-3.71608238810934,0.140163031064712,-26.5125715381658,6.94232435931572e-155,4.616182877321e-151,"ROR1","ventral",NA,NA,NA
"ENSG000002239491",14.0279615022317,-3.09811947703746,0.472084415890812,-6.56263874161443,5.28638141682608e-11,7.09641564622117e-10,"ROR1-AS1","ventral",NA,NA,NA
"ENSG00000158966",137.658068494646,-3.26403630088226,0.177620878865378,-18.3764224213536,2.02918047333696e-75,1.15651691663216e-72,"CACHD1","ventral",3,3,8
"ENSG000002659961",3.36057616577776,-3.06251875923609,0.761891946887324,-4.01962348040018,5.82912243622549e-05,0.000299534606795018,"MIR3671","ventral",NA,NA,NA
"ENSG000001845881",9.78998114857112,2.62637464972523,0.599353371004537,4.38201364467732,1.17587443024339e-05,6.93564255898734e-05,"PDE4B","ventral",NA,NA,NA
"ENSG00000152760",17.9212244968244,1.54527168287746,0.38310596170882,4.03353598567059,5.49437620551323e-05,0.000283575204521547,"DYNLT5","ventral",1,4,4
"ENSG000001527631",44.607659073686,3.33838276928105,0.338674735858615,9.85719457584434,6.38072769226826e-23,2.73138961384908e-21,"DNAI4","ventral",NA,NA,NA
"ENSG000001723801",90.773231186057,1.08514610721569,0.285981599222445,3.79446128760066,0.000147964364581209,0.000693350515542859,"GNG12","ventral",NA,NA,NA
"ENSG00000232284",6.36723788896126,2.67957042287331,0.871240342138496,3.0755812067841,0.00210092708523777,0.00732551887717586,"GNG12-AS1","ventral",2,2,2
"ENSG00000162595",8.59651134484853,3.46202752991919,0.89698407681376,3.85963097830778,0.000113558379074815,0.000546109581915239,"DIRAS3","ventral",2,2,2
"ENSG000001167291",709.718270392721,3.66216206818286,0.584935966188273,6.26079140259965,3.83028602159791e-10,4.55614463678206e-09,"WLS","ventral",NA,NA,NA
"ENSG00000172260",37.5398560492367,2.55548659023771,0.47066639933765,5.42950717075608,5.65098826654675e-08,5.00336946032288e-07,"NEGR1","ventral",4,5,5
"ENSG000001379551",168.032341306584,-1.28859286759027,0.155938814333483,-8.2634517461095,1.41519424080674e-16,3.48092413262797e-15,"RABGGTB","ventral",NA,NA,NA
"ENSG000001170691",26.5756406467887,1.28826633151368,0.370612787036537,3.47604393743348,0.000508868909565793,0.0020858992725096,"ST6GALNAC5","ventral",NA,NA,NA
"ENSG000001540271",47.1065578410415,2.79794693934037,0.360619234258716,7.7587290791402,8.5784680846025e-15,1.71466213779209e-13,"AK5","ventral",NA,NA,NA
"ENSG00000162614",243.447574764295,1.73129053350858,0.181468424976796,9.5404505424564,1.42213123429136e-21,5.4242206236413e-20,"NEXN","ventral",4,7,7
"ENSG00000137965",148.588124073164,-1.49180979805783,0.141600214926005,-10.5353639388005,5.93532479859875e-26,3.09132791337984e-24,"IFI44","ventral",1,1,1
"ENSG000001715171",14.9513321741185,-1.58178493563664,0.333247059999371,-4.74658331761312,2.06881527723402e-06,1.4075282111277e-05,"LPAR3","ventral",NA,NA,NA
"ENSG00000153898",2.83609603801681,-2.48496131443523,0.741131521098701,-3.35292892515401,0.000799612373858921,0.00310747469973461,"MCOLN2","ventral",5,6,6
"ENSG00000162643",10.0212505231628,2.11523036485037,0.641315979341775,3.29826549312145,0.000972841031612578,0.00370339716217033,"DNAI3","ventral",4,7,7
"ENSG000000557321",33.6805599466219,-3.06143275359796,0.42862057879111,-7.14252395961129,9.16325379677585e-13,1.48729525417481e-11,"MCOLN3","ventral",NA,NA,NA
"ENSG000000970961",27.9324198920718,1.29715001338507,0.289985113409947,4.47316070170578,7.70718104006418e-06,4.71170234101135e-05,"SYDE2","ventral",NA,NA,NA
"ENSG000001539041",183.561203398428,1.96475103058717,0.171598930577507,11.4496694354383,2.3604391937952e-30,1.68164432277952e-28,"DDAH1","ventral",NA,NA,NA
"ENSG000001428711",453.724682483615,3.40716101449787,0.14021504095427,24.2995401299999,1.98238682277758e-130,3.95446523407672e-127,"CCN1","ventral",NA,NA,NA
"ENSG00000153936",126.015232081787,1.04542394420656,0.174649112832972,5.98585316151225,2.15258503850353e-09,2.31356499720196e-08,"HS2ST1","ventral",4,5,5
"ENSG00000213516",71.2682224813531,-1.18396224378048,0.156359956805664,-7.57202974449526,3.6743730243221e-14,6.88229043090866e-13,"RBMXL1","ventral",1,1,1
"ENSG000002335931",18.7355034503737,1.93268758265278,0.386685498781238,4.99808652960678,5.79020031960355e-07,4.35203149869825e-06,"LINC02609","ventral",NA,NA,NA
"ENSG000000697021",125.97916028967,2.6425949495299,0.306839432217843,8.6123055646048,7.16056780311506e-18,1.99217582338269e-16,"TGFBR3","ventral",NA,NA,NA
"ENSG000001379361",37.1544982598909,1.17545800593201,0.226355665211483,5.19296923641733,2.06966394202202e-07,1.68512882920226e-06,"BCAR3","ventral",NA,NA,NA
"ENSG000001379621",58.1112693001564,2.95496072759422,0.29115290622971,10.1491713267078,3.34188950191311e-24,1.56121807457055e-22,"ARHGAP29","ventral",NA,NA,NA
"ENSG000001520781",36.102545058324,2.05412398164333,0.312898827241345,6.56481841032577,5.2096309484354e-11,7.02173771347225e-10,"TLCD4","ventral",NA,NA,NA
"ENSG00000117569",185.348788958356,-1.0195482362964,0.117632282832838,-8.66724857958621,4.42687771242117e-18,1.25615016511206e-16,"PTBP2","ventral",5,6,6
"ENSG00000156869",22.5220880248197,-1.11056348539808,0.24360294246498,-4.55890833731505,5.14202065658128e-06,3.26769761253531e-05,"FRRS1","ventral",5,6,10
"ENSG000001626921",12.9508375244977,3.1901186600319,0.577750376872255,5.52162108020097,3.35886230483877e-08,3.05732753202504e-07,"VCAM1","ventral",NA,NA,NA
"ENSG000001709891",14.8530741149664,4.44431849381795,0.754193125006464,5.89281226049343,3.7967769425468e-09,3.97366770461298e-08,"S1PR1","ventral",NA,NA,NA
"ENSG000000607181",207.994538753336,1.80866714891697,0.287998543194818,6.28012603415666,3.38298671862833e-10,4.04297930860158e-09,"COL11A1","ventral",NA,NA,NA
"ENSG000001626311",115.801153210365,5.43741683916189,0.634948166868165,8.56356018158387,1.09434706085743e-17,2.97817669440436e-16,"NTNG1","ventral",NA,NA,NA
"ENSG000001799021",13.6805118724811,5.09880031936453,0.959354626896617,5.31482329517549,1.06760877147761e-07,9.10892205878327e-07,"CFAP276","ventral",NA,NA,NA
"ENSG000001431261",212.997701731805,1.15747914804141,0.232057831052358,4.98789091836446,6.10420161176134e-07,4.57425295835519e-06,"CELSR2","ventral",NA,NA,NA
"ENSG000001817541",28.702416885079,1.44558346222832,0.26364088795572,5.4831535177924,4.17810144406862e-08,3.75088963124576e-07,"AMIGO1","ventral",NA,NA,NA
"ENSG000001342021",29.1385498214664,2.45258108060604,0.343514874218589,7.13966487240196,9.35587384215023e-13,1.51118195468189e-11,"GSTM3","ventral",NA,NA,NA
"ENSG00000116396",31.1901115581664,-1.7612818863051,0.288203847114432,-6.11123655683116,9.88620947799554e-10,1.11166914693943e-08,"KCNC4","ventral",3,3,8
"ENSG000001739471",106.607790709012,2.31277147406099,0.277911841843791,8.32196087333678,8.65198738794805e-17,2.16007314661812e-15,"PIFO","ventral",NA,NA,NA
"ENSG000000854651",10.3168200147319,2.27431412584197,0.516724257953441,4.40140769634023,1.07550820144712e-05,6.3928002391142e-05,"OVGP1","ventral",NA,NA,NA
"ENSG00000197852",29.9393595061854,-1.33355975902535,0.215253044881074,-6.19531193977829,5.81697090323647e-10,6.76600207450502e-09,"INKA2","ventral",1,1,1
"ENSG000001713851",23.2974484617411,5.90230787098818,0.9501834620534,6.2117560520712,5.23957258994031e-10,6.11579836302687e-09,"KCND3","ventral",NA,NA,NA
"ENSG00000231437",2.19891227259846,4.06501847595901,1.18097296174971,3.4420927553975,0.000577232285129751,0.00232477884590516,"LINC01750","ventral",4,5,5
"ENSG000001553661",52.385229673135,1.26573690543025,0.21980333575012,5.75849725442374,8.48660471873791e-09,8.46877393343591e-08,"RHOC","ventral",NA,NA,NA
"ENSG000001553671",15.2128269093085,-3.75885455662782,0.378105713507835,-9.9412794420784,2.75268591241413e-23,1.21752945855515e-21,"PPM1J","ventral",NA,NA,NA
"ENSG000002158661",28.2934269242806,-6.59924922912517,0.575275416661212,-11.4714605178611,1.83535164620689e-30,1.32650705212084e-28,"LINC01356","ventral",NA,NA,NA
"ENSG000001553801",1112.9503390196,-2.54177792845915,0.0945296601884835,-26.8886815354152,2.9789094176561e-159,2.97116425317019e-155,"SLC16A1","ventral",NA,NA,NA
"ENSG000002264191",103.485503282452,-1.58793037008382,0.213131601423178,-7.45046890972751,9.30090578072729e-14,1.66697635681894e-12,"SLC16A1-AS1","ventral",NA,NA,NA
"ENSG00000238198",10.9142564052988,-1.01569685387946,0.331244875543433,-3.06630208909082,0.0021672422987366,0.00753304571792953,"LRIG2-DT","ventral",5,6,6
"ENSG000001167741",354.368110760237,-2.63600148261396,0.340517873633518,-7.74115453760572,9.85180641091186e-15,1.95740870801663e-13,"OLFML3","ventral",NA,NA,NA
"ENSG000001342071",79.6640378036371,-4.85907841116726,0.24315369339138,-19.9835681843668,7.65519316242085e-89,6.3627413834988e-86,"SYT6","ventral",NA,NA,NA
"ENSG000001759841",8.35925713444006,-1.42226671507296,0.410437303637984,-3.46524719480038,0.00052974431581101,0.00215836184881496,"DENND2C","ventral",NA,NA,NA
"ENSG000001341981",82.2840097156892,1.29549056274191,0.168376273019872,7.69402089443454,1.42581755138124e-14,2.79942997194419e-13,"TSPAN2","ventral",NA,NA,NA
"ENSG00000134259",10.4760310529961,1.66780099800541,0.51365205760766,3.24694698152911,0.00116650117752973,0.00434616464127064,"NGF","ventral",4,7,9
"ENSG00000173218",81.9235117785089,1.3035650809639,0.167914468241797,7.76326837474639,8.27682118591477e-15,1.65769105438381e-13,"VANGL1","ventral",4,7,7
"ENSG00000203865",10.2385399805897,1.31170997003003,0.433724717331844,3.0242914863126,0.00249216197444117,0.00849660691610878,"ATP1A1-AS1","ventral",2,2,2
"ENSG00000143061",117.143454928456,-1.16733663779026,0.146290072671787,-7.97960255587043,1.46805225360344e-15,3.1556795641036e-14,"IGSF3","ventral",5,6,6
"ENSG00000116830",153.570157787068,-1.18926422145785,0.140240367646592,-8.48018471011727,2.24836712818766e-17,5.96415258950631e-16,"TTF2","ventral",5,6,6
"ENSG00000155761",24.1760802270449,2.26307434436173,0.391757860535033,5.77671713152353,7.61721846672381e-09,7.63175660342574e-08,"SPAG17","ventral",4,7,7
"ENSG00000092621",427.267224946511,-1.20446376144978,0.122111443343822,-9.8636436395108,5.98376789881395e-23,2.57250435442975e-21,"PHGDH","ventral",1,1,1
"ENSG00000134240",8.13679431457926,6.02980447256764,1.19440421067461,5.04837844565364,4.4557582998873e-07,3.4225439571102e-06,"HMGCS2","ventral",4,7,7
"ENSG00000134250",432.342227726823,1.09091424063727,0.200267466521928,5.44728636949035,5.11440852843557e-08,4.55456345201932e-07,"NOTCH2","ventral",4,7,7
"ENSG000001963691",15.9938708357447,1.10768883602131,0.366678644600508,3.02087086971788,0.00252048826107002,0.00857559267129878,"SRGAP2B","ventral",NA,NA,NA
"ENSG000002716011",77.8229104870343,2.35601364211363,0.20552439037693,11.4634260089166,2.01387703218184e-30,1.45028227573875e-28,"LIX1L","ventral",NA,NA,NA
"ENSG00000227733",6.1143255636421,-2.12891297000302,0.524174282351826,-4.06146017017693,4.87667391708267e-05,0.000255060019134675,"LOC101927468","ventral",5,6,6
"ENSG00000178104",67.5585901700678,1.06511962101337,0.266786890082639,3.9923986545345,6.54082901527133e-05,0.000332763216517808,"PDE4DIP","ventral",4,5,5
"ENSG000000239021",230.876956583267,1.83176633887908,0.137184613525201,13.352564050797,1.14440896538627e-40,1.60765281982573e-38,"PLEKHO1","ventral",NA,NA,NA
"ENSG000001631411",11.3457601097687,-1.53994824392631,0.338160566810049,-4.55389656592138,5.26612561668972e-06,3.33911868409811e-05,"BNIPL","ventral",NA,NA,NA
"ENSG000002131901",165.657407976437,1.66579629860033,0.170628961857263,9.76268202342945,1.62792019448838e-22,6.76536500826131e-21,"MLLT11","ventral",NA,NA,NA
"ENSG000001433751",117.369894351908,-1.21175347976881,0.144140716846241,-8.40673965192934,4.21565435197736e-17,1.09212822095123e-15,"CGN","ventral",NA,NA,NA
"ENSG00000197747",336.557312722578,-1.63615674291838,0.15056248935056,-10.8669612861465,1.65625560467233e-27,9.63235766822262e-26,"S100A10","ventral",1,1,1
"ENSG000001979561",492.874786635578,1.43876152850895,0.163593314949355,8.79474524343714,1.43372898613961e-18,4.24963236486077e-17,"S100A6","ventral",NA,NA,NA
"ENSG000001435781",31.8647636537428,-1.16868088017287,0.198687040476044,-5.88201866298263,4.0529262752987e-09,4.22844002822481e-08,"CREB3L4","ventral",NA,NA,NA
"ENSG00000160685",12.4101704089281,-1.41568070076392,0.369961738511985,-3.82655975847096,0.000129946614168036,0.000616744006524861,"ZBTB7B","ventral",1,1,1
"ENSG000001435371",12.2395145731806,1.66768919840711,0.422509023339389,3.94710907053813,7.91005273899509e-05,0.000396357025967029,"ADAM15","ventral",NA,NA,NA
"ENSG000001692311",95.8158208381725,1.7013906987477,0.197400872590358,8.6189624008319,6.75635341704031e-18,1.88234270898213e-16,"THBS3","ventral",NA,NA,NA
"ENSG00000176444",9.90640289678018,-1.43957318226261,0.418942801488511,-3.43620460155367,0.000589925280061626,0.00236777253252904,"CLK2","ventral",1,1,1
"ENSG000001607521",382.526371706761,1.03580387020298,0.0940882411694393,11.0088557010822,3.4637499391979e-28,2.0874587246864e-26,"FDPS","ventral",NA,NA,NA
"ENSG000001327181",100.82902478357,1.23344350944586,0.205612302592377,5.99887990112703,1.98683230651232e-09,2.14350085723677e-08,"SYT11","ventral",NA,NA,NA
"ENSG000001436221",114.197740060874,1.05056536483629,0.14609268895688,7.19108787946511,6.42770916579778e-13,1.06494968803434e-11,"RIT1","ventral",NA,NA,NA
"ENSG000002074751",5.45482782771499,-1.71874044602043,0.493830742388277,-3.48042415850461,0.000500620536735228,0.00205631499572359,"SNORA80E","ventral",NA,NA,NA
"ENSG000001326981",22.0861035794448,-4.67769313822024,0.394306843344535,-11.8630787600432,1.84079616888251e-32,1.54286562928018e-30,"RAB25","ventral",NA,NA,NA
"ENSG000001326881",1478.12252780189,1.70626404351284,0.171686356047604,9.93826232202015,2.83733235136926e-23,1.2521926049804e-21,"NES","ventral",NA,NA,NA
"ENSG000001433201",543.802650056539,-1.46924296765712,0.184501365531858,-7.96331757990931,1.67486860484983e-15,3.58479387656056e-14,"CRABP2","ventral",NA,NA,NA
"ENSG00000027869",4.19471226563756,-1.75308954745243,0.584800747158339,-2.99775531404676,0.00271975940398325,0.00918310098013843,"SH2D2A","ventral",1,1,1
"ENSG00000162706",12.2351555974682,1.47079178144172,0.400680455146273,3.67073502725454,0.000241853964983136,0.00107497836307567,"CADM3","ventral",4,5,5
"ENSG00000213085",5.28841706711823,3.56838090730589,0.964006667179301,3.70161434437692,0.000214232072108097,0.000963151087314024,"CFAP45","ventral",4,7,7
"ENSG00000162729",42.9390539675288,-1.56202709310218,0.373460539877701,-4.18257600552313,2.88224614162113e-05,0.000157607034081848,"IGSF8","ventral",1,1,1
"ENSG000000186251",403.564674863923,-5.414830581429,0.416528032005562,-12.9999187698289,1.22473305857163e-38,1.51745186660788e-36,"ATP1A2","ventral",NA,NA,NA
"ENSG000001627341",284.560718608318,1.81108147427438,0.105028431238683,17.2437258456103,1.24732422961104e-66,4.78492764082329e-64,"PEA15","ventral",NA,NA,NA
"ENSG000002016081",7.39338754313257,-4.86490799448462,0.686731455748467,-7.0841490567552,1.39901263875804e-12,2.22725491763331e-11,"RNU4-42P","ventral",NA,NA,NA
"ENSG000001587691",354.732209340439,-2.2652333509993,0.148532684888877,-15.2507399478708,1.62777937952937e-52,3.5682355014123e-50,"F11R","ventral",NA,NA,NA
"ENSG00000198929",14.5524559129699,-1.32064206155944,0.301118816666503,-4.38578391141224,1.15568808483842e-05,6.83476605880722e-05,"NOS1AP","ventral",5,6,6
"ENSG00000239887",46.2761023937865,-1.147079349661,0.207424106694121,-5.53011589608794,3.20019287157335e-08,2.92162230673433e-07,"C1orf226","ventral",3,3,8
"ENSG000001627331",67.2190547335637,6.30316617516285,0.717101878058357,8.78977780985521,1.49856042928844e-18,4.42208334962217e-17,"DDR2","ventral",NA,NA,NA
"ENSG00000185860",3.43961144659973,3.88921457670427,1.1735089306186,3.31417552540832,0.000919137889603381,0.00352063640346062,"CCDC190","ventral",4,7,7
"ENSG00000117152",40.2855756581137,7.66557326411994,1.17928793886577,6.50017100276007,8.02287620899427e-11,1.05013342924552e-09,"RGS4","ventral",4,7,7
"ENSG000001432481",169.173799933382,3.16178789536874,0.503333983446707,6.2816896918376,3.34912823992212e-10,4.00530036750398e-09,"RGS5","ventral",NA,NA,NA
"ENSG000002336931",12.2132231324603,-1.41672286023494,0.381526463331056,-3.7133016878193,0.000204572778772108,0.000926396452614488,"PBX1-AS1","ventral",NA,NA,NA
"ENSG000001627611",167.116067640277,4.5801324226619,0.876848983778845,5.22339936225218,1.75667956130724e-07,1.44623375521902e-06,"LMX1A","ventral",NA,NA,NA
"ENSG000001431951",90.8781651775581,4.7020191781183,0.343211630394821,13.700057811879,1.01443494714292e-42,1.58093346293805e-40,"ILDR2","ventral",NA,NA,NA
"ENSG00000143194",3.36336535037336,3.25045425333423,1.05990394860092,3.06674416830397,0.00216403984999908,0.00752453667906253,"MAEL","ventral",2,2,2
"ENSG000001431471",133.641955274385,1.55580276074513,0.136063968130374,11.4343479917798,2.81644409113092e-30,1.99937461672169e-28,"GPR161","ventral",NA,NA,NA
"ENSG00000228697",5.50915882816248,-1.91716750457362,0.542609126153814,-3.53323859140208,0.000410501824517198,0.00172248430699812,"LOC101928565","ventral",5,6,6
"ENSG00000143184",5.24585544898991,-2.61007837024271,0.55277893939961,-4.72173989312544,2.3383560940219e-06,1.57002784798212e-05,"XCL1","ventral",1,1,1
"ENSG00000075945",45.6098535662654,1.21234803566634,0.243763943034985,4.97345103862364,6.57713910438828e-07,4.9010373871624e-06,"KIFAP3","ventral",4,7,7
"ENSG00000116132",22.9328415401739,3.27950012751399,0.658250092542746,4.98214913247585,6.28819411732044e-07,4.70153284304003e-06,"PRRX1","ventral",4,7,7
"ENSG00000197959",7.30928973146929,2.26406397924244,0.608440556979183,3.72109313436169,0.000198362259037223,0.000902378641567738,"DNM3","ventral",4,5,5
"ENSG00000234741",940.59029610583,-1.28058761063719,0.112973379648125,-11.3353040745156,8.77268794836998e-30,5.95229861204368e-28,"GAS5","ventral",1,1,1
"ENSG000001520611",118.329895191318,-2.77395073879343,0.13161855647659,-21.0756812189078,1.32978826239211e-98,1.5603891916587e-95,"RABGAP1L","ventral",NA,NA,NA
"ENSG000002357501",15.769368935798,-4.11494367770309,0.507398705175891,-8.10988210203775,5.06689006200357e-16,1.14857185178235e-14,"KIAA0040","ventral",NA,NA,NA
"ENSG00000116183",3.19926096230171,-3.30351852124056,0.748829969053908,-4.41157359849569,1.02622059309638e-05,6.1284726767732e-05,"PAPPA2","ventral",1,1,1
"ENSG00000152092",68.5195939175245,1.40430364756236,0.191794277885538,7.32192671775351,2.44435636634717e-13,4.20345006861149e-12,"ASTN1","ventral",4,7,7
"ENSG00000116260",117.612299247377,-1.2144361009638,0.149209123041629,-8.13915447130521,3.98047863114846e-16,9.19011432108212e-15,"QSOX1","ventral",1,1,1
"ENSG000001214541",8.92690834797573,-5.13574766538069,0.680098713006802,-7.55147387748301,4.30359872225397e-14,7.97845606984407e-13,"LHX4","ventral",NA,NA,NA
"ENSG00000198216",11.2252907064197,-3.58027203815603,0.437968094163148,-8.17473255671071,2.96522868108605e-16,6.9670649859016e-15,"CACNA1E","ventral",5,6,6
"ENSG00000135828",14.860777887705,1.55079782044873,0.364109949855913,4.25914705451588,2.0520844018189e-05,0.0001154073291443,"RNASEL","ventral",2,2,2
"ENSG00000135838",33.4961984123378,2.82573254331867,0.494465175009216,5.7147250931595,1.0988151343914e-08,1.07763836287314e-07,"NPL","ventral",4,7,7
"ENSG000000580851",18.6530778336016,-3.90806718345608,0.399740568696229,-9.77650878969431,1.42025191471448e-22,5.9394518227934e-21,"LAMC2","ventral",NA,NA,NA
"ENSG00000157064",12.4511910950828,-3.63584816703767,0.454525348499568,-7.99921979937964,1.25210033845058e-15,2.70899105763689e-14,"NMNAT2","ventral",1,1,1
"ENSG000001433441",56.2816359512321,3.18564344854046,0.287033649403985,11.0985017093129,1.27564400220217e-28,7.85387239380523e-27,"RGL1","ventral",NA,NA,NA
"ENSG000001987561",28.6084289340386,1.98687835949203,0.300151703870296,6.61958047837909,3.60219691041354e-11,4.94539738258288e-10,"COLGALT2","ventral",NA,NA,NA
"ENSG00000116667",118.641685243765,-1.1747244289584,0.191440998677397,-6.1362217971813,8.45071519741003e-10,9.60540551327266e-09,"C1orf21","ventral",3,3,8
"ENSG00000135842",160.576441466539,2.55645833610727,0.5155856783794,4.95835792829386,7.10914978373378e-07,5.26991155280273e-06,"NIBAN1","ventral",4,7,7
"ENSG00000229739",12.3574422551844,3.30843824012017,0.620841780141525,5.32895553415556,9.87791746792981e-08,8.45685397640617e-07,"PDC-AS1","ventral",4,5,5
