#node	identifier	node_degree
SHC3	9606.ENSP00000364995	15
SHF	9606.ENSP00000290894	0
SHH	9606.ENSP00000297261	61
SHISAL2B	9606.ENSP00000373726	0
SHOC1	9606.ENSP00000363405	2
SHROOM3	9606.ENSP00000296043	6
SIPA1L1	9606.ENSP00000450832	4
SIRT1	9606.ENSP00000212015	87
SIRT5	9606.ENSP00000476228	13
SIX1	9606.ENSP00000494686	16
SIX4	9606.ENSP00000216513	4
SKA2	9606.ENSP00000333433	9
SKIDA1	9606.ENSP00000410041	2
SLAIN2	9606.ENSP00000264313	3
SLC12A2	9606.ENSP00000262461	11
SLC12A4	9606.ENSP00000395983	6
SLC13A3	9606.ENSP00000279027	3
SLC16A1	9606.ENSP00000441065	11
SLC16A14	9606.ENSP00000295190	2
SLC16A4	9606.ENSP00000358794	9
SLC17A5	9606.ENSP00000348019	4
SLC1A1	9606.ENSP00000262352	11
SLC20A2	9606.ENSP00000429754	6
SLC22A17	9606.ENSP00000380437	3
SLC25A37	9606.ENSP00000429200	5
SLC25A39	9606.ENSP00000366299	5
SLC25A5	9606.ENSP00000360671	22
SLC26A1	9606.ENSP00000354721	0
SLC26A2	9606.ENSP00000286298	6
SLC26A4	9606.ENSP00000494017	6
SLC29A3	9606.ENSP00000362285	0
SLC2A1	9606.ENSP00000416293	53
SLC2A12	9606.ENSP00000275230	6
SLC30A3	9606.ENSP00000233535	5
SLC31A1	9606.ENSP00000363329	4
SLC35F2	9606.ENSP00000436785	3
SLC36A1	9606.ENSP00000243389	8
SLC37A4	9606.ENSP00000476176	4
SLC38A10	9606.ENSP00000363891	1
SLC38A6	9606.ENSP00000346959	1
SLC38A7	9606.ENSP00000454646	3
SLC39A1	9606.ENSP00000357612	5
SLC39A6	9606.ENSP00000269187	4
SLC44A1	9606.ENSP00000363852	1
SLC45A1	9606.ENSP00000418096	3
SLC50A1	9606.ENSP00000357389	4
SLC5A4	9606.ENSP00000266086	2
SLC7A3	9606.ENSP00000363417	0
SLC8A2	9606.ENSP00000236877	7
SLC9A3R1	9606.ENSP00000262613	20
SLC9A3R2	9606.ENSP00000408005	15
SLFN12	9606.ENSP00000378063	1
SLFN13	9606.ENSP00000285013	0
SLIRP	9606.ENSP00000450909	13
SLPI	9606.ENSP00000342082	4
SMAD3	9606.ENSP00000332973	83
SMAD6	9606.ENSP00000288840	16
SMARCC2	9606.ENSP00000449396	14
SMC4	9606.ENSP00000341382	43
SMC5	9606.ENSP00000354957	19
SMC6	9606.ENSP00000404092	14
SMCO4	9606.ENSP00000298966	3
SMIM29	9606.ENSP00000489784	2
SMNDC1	9606.ENSP00000358616	6
SMOC2	9606.ENSP00000346537	6
SMPDL3B	9606.ENSP00000363001	1
SMYD2	9606.ENSP00000355924	4
SNAPC1	9606.ENSP00000216294	3
SND1	9606.ENSP00000346762	20
SNRPN	9606.ENSP00000494831	15
SNTB1	9606.ENSP00000378965	8
SNX1	9606.ENSP00000261889	15
SNX25	9606.ENSP00000426255	7
SNX33	9606.ENSP00000311427	6
SNX5	9606.ENSP00000366998	21
SNX9	9606.ENSP00000376024	26
SOBP	9606.ENSP00000318900	0
SOCS2	9606.ENSP00000481249	16
SORCS1	9606.ENSP00000263054	12
SORCS2	9606.ENSP00000422185	6
SOX3	9606.ENSP00000359567	12
SOX6	9606.ENSP00000379644	10
SOX7	9606.ENSP00000301921	2
SOX9	9606.ENSP00000245479	51
SP110	9606.ENSP00000258381	12
SPARC	9606.ENSP00000231061	30
SPATA1	9606.ENSP00000492019	1
SPATA18	9606.ENSP00000295213	4
SPECC1	9606.ENSP00000261503	7
SPIN1	9606.ENSP00000365019	2
SPINK1	9606.ENSP00000296695	5
SPINK2	9606.ENSP00000425961	1
SPINT1	9606.ENSP00000342098	11
SPOCK1	9606.ENSP00000378401	4
SPOP	9606.ENSP00000377001	24
SPPL2A	9606.ENSP00000261854	2
SPRY1	9606.ENSP00000481675	11
SPTAN1	9606.ENSP00000487444	38
SPTLC3	9606.ENSP00000381968	6
SRD5A1	9606.ENSP00000274192	7
SRD5A3	9606.ENSP00000264228	4
SRF	9606.ENSP00000265354	20
SRPX	9606.ENSP00000367794	0
SRSF6	9606.ENSP00000244020	26
SSB	9606.ENSP00000386636	28
SSBP3	9606.ENSP00000360371	6
SSPN	9606.ENSP00000242729	7
SSTR2	9606.ENSP00000350198	9
ST14	9606.ENSP00000278742	6
ST18	9606.ENSP00000276480	1
ST3GAL6	9606.ENSP00000480884	9
ST6GALNAC6	9606.ENSP00000362235	3
ST8SIA1	9606.ENSP00000379353	6
ST8SIA2	9606.ENSP00000268164	3
STAU2	9606.ENSP00000428756	6
STEAP2	9606.ENSP00000378119	0
STIM2	9606.ENSP00000417569	5
STK25	9606.ENSP00000325748	8
STK33	9606.ENSP00000416750	5
STK36	9606.ENSP00000295709	8
STK39	9606.ENSP00000348278	7
STK40	9606.ENSP00000362222	1
STMN1	9606.ENSP00000410452	22
STON1	9606.ENSP00000384615	5
STOX1	9606.ENSP00000298596	1
STOX2	9606.ENSP00000311257	0
STX17	9606.ENSP00000259400	22
STX7	9606.ENSP00000356918	15
STYK1	9606.ENSP00000075503	3
SULT4A1	9606.ENSP00000332565	1
SURF4	9606.ENSP00000361057	6
SUSD1	9606.ENSP00000363382	1
SV2A	9606.ENSP00000358142	12
SVIP	9606.ENSP00000346130	3
SYDE1	9606.ENSP00000341489	4
SYN3	9606.ENSP00000351614	15
SYNE4	9606.ENSP00000316130	2
SYNJ2	9606.ENSP00000347792	12
SYNPO2	9606.ENSP00000306015	2
SYT14	9606.ENSP00000486230	0
SYT17	9606.ENSP00000347538	1
SYT6	9606.ENSP00000477344	3
SYT9	9606.ENSP00000324419	7
SYTL2	9606.ENSP00000318803	4
TACC1	9606.ENSP00000321703	5
TACC3	9606.ENSP00000326550	38
TACR1	9606.ENSP00000303522	12
TADA3	9606.ENSP00000307684	10
TAF4B	9606.ENSP00000462980	4
TAF6	9606.ENSP00000399982	18
TAFA1	9606.ENSP00000418575	3
TAFA4	9606.ENSP00000295569	2
TALDO1	9606.ENSP00000321259	31
TAOK3	9606.ENSP00000376317	10
TATDN1	9606.ENSP00000276692	2
TBC1D1	9606.ENSP00000261439	4
TBCK	9606.ENSP00000378198	0
TBXA2R	9606.ENSP00000393333	13
TCAF1	9606.ENSP00000419235	1
TCEAL5	9606.ENSP00000361765	1
TCF7L1	9606.ENSP00000282111	10
TCN2	9606.ENSP00000215838	3
TCTA	9606.ENSP00000273590	1
TCTN1	9606.ENSP00000380779	9
TDGF1	9606.ENSP00000296145	12
TEAD3	9606.ENSP00000345772	8
TENM4	9606.ENSP00000278550	6
TENT4A	9606.ENSP00000488642	21
TERF1	9606.ENSP00000276603	14
TERF2IP	9606.ENSP00000300086	7
TET3	9606.ENSP00000386869	6
TEX2	9606.ENSP00000258991	3
TEX9	9606.ENSP00000342169	1
TFE3	9606.ENSP00000314129	10
TGFB3	9606.ENSP00000238682	31
TGFBR1	9606.ENSP00000447297	42
TGFBR3	9606.ENSP00000212355	11
TGS1	9606.ENSP00000260129	12
THADA	9606.ENSP00000385995	5
THBS1	9606.ENSP00000260356	48
THSD4	9606.ENSP00000347484	3
TIAM2	9606.ENSP00000437188	7
TICRR	9606.ENSP00000268138	29
TIFA	9606.ENSP00000354911	2
TIGD6	9606.ENSP00000296736	0
TINCR	9606.ENSP00000490584	0
TJP3	9606.ENSP00000465419	16
TKFC	9606.ENSP00000378360	2
TLCD1	9606.ENSP00000292090	1
TLE3	9606.ENSP00000452871	16
TLK1	9606.ENSP00000411099	4
TLN1	9606.ENSP00000316029	43
TM7SF2	9606.ENSP00000279263	9
TMA16	9606.ENSP00000351380	28
TMC7	9606.ENSP00000455041	1
TMCC2	9606.ENSP00000350718	2
TMEM106C	9606.ENSP00000400471	0
TMEM120A	9606.ENSP00000484736	2
TMEM130	9606.ENSP00000413163	1
TMEM132B	9606.ENSP00000299308	1
TMEM14A	9606.ENSP00000211314	0
TMEM150A	9606.ENSP00000387292	1
TMEM154	9606.ENSP00000302144	2
TMEM170B	9606.ENSP00000368737	0
TMEM175	9606.ENSP00000264771	2
TMEM176A	9606.ENSP00000417626	1
TMEM178B	9606.ENSP00000456594	0
TMEM214	9606.ENSP00000238788	5
TMEM231	9606.ENSP00000258173	9
TMEM232	9606.ENSP00000401477	24
TMEM241	9606.ENSP00000372720	3
TMEM30B	9606.ENSP00000450842	4
TMEM35A	9606.ENSP00000362021	2
TMEM41B	9606.ENSP00000433126	4
TMEM68	9606.ENSP00000395204	0
TMEM8B	9606.ENSP00000367230	1
TMEM98	9606.ENSP00000463245	4
TMOD1	9606.ENSP00000259365	18
TMSB10	9606.ENSP00000233143	7
TNFRSF11A	9606.ENSP00000465500	8
TNFSF11	9606.ENSP00000381775	28
TNFSF12	9606.ENSP00000293825	9
TNN	9606.ENSP00000239462	8
TNNC1	9606.ENSP00000232975	6
TNNI3K	9606.ENSP00000322251	6
TNNT3	9606.ENSP00000370975	10
TNPO3	9606.ENSP00000265388	6
TNRC18	9606.ENSP00000395538	2
TNRC6B	9606.ENSP00000401946	19
TNRC6C	9606.ENSP00000336783	20
TNS1	9606.ENSP00000171887	10
TOM1L1	9606.ENSP00000460823	6
TOM1L2	9606.ENSP00000368818	2
TOP1MT	9606.ENSP00000328835	8
TOP2A	9606.ENSP00000411532	80
TP53I11	9606.ENSP00000436152	3
TP53INP1	9606.ENSP00000344215	7
TPH1	9606.ENSP00000250018	11
TPM1	9606.ENSP00000351022	25
TPM4	9606.ENSP00000494125	27
TRAF3IP1	9606.ENSP00000362424	12
TRAF7	9606.ENSP00000318944	9
TRAPPC1	9606.ENSP00000302783	15
TRIB3	9606.ENSP00000415416	16
TRIM45	9606.ENSP00000256649	2
TRIM5	9606.ENSP00000369373	18
TRIM54	9606.ENSP00000296098	3
TRIP6	9606.ENSP00000200457	10
TRMT9B	9606.ENSP00000432695	4
TRPC4AP	9606.ENSP00000252015	5
TRPM8	9606.ENSP00000323926	10
TSC22D3	9606.ENSP00000361458	6
TSEN15	9606.ENSP00000355299	1
TSEN2	9606.ENSP00000284995	7
TSHZ2	9606.ENSP00000360552	0
TSKU	9606.ENSP00000434847	2
TSPAN13	9606.ENSP00000262067	6
TSPAN17	9606.ENSP00000309036	2
TSPAN18	9606.ENSP00000429993	1
TSPAN2	9606.ENSP00000358529	4
TSPAN3	9606.ENSP00000267970	2
TSPAN5	9606.ENSP00000307701	6
TSPAN6	9606.ENSP00000362111	4
TSPAN9	9606.ENSP00000011898	4
TSPYL4	9606.ENSP00000410943	1
TTC28	9606.ENSP00000381003	4
TTC3	9606.ENSP00000381981	3
TTC30B	9606.ENSP00000386181	7
TTF2	9606.ENSP00000358478	13
TUBA1A	9606.ENSP00000439020	36
TUT4	9606.ENSP00000257177	4
TXLNG	9606.ENSP00000369465	5
TXNL1	9606.ENSP00000217515	7
TYMP	9606.ENSP00000379038	12
TYW5	9606.ENSP00000346627	6
UBA3	9606.ENSP00000354340	26
UBAP2	9606.ENSP00000354039	4
UBASH3B	9606.ENSP00000284273	10
UBC	9606.ENSP00000441543	168
UBE2E2	9606.ENSP00000379931	10
UBE2E3	9606.ENSP00000473623	16
UBE2L6	9606.ENSP00000287156	25
UBE2M	9606.ENSP00000253023	26
UBE2O	9606.ENSP00000323687	15
UBE2S	9606.ENSP00000264552	30
UBE2T	9606.ENSP00000494957	33
UBE4B	9606.ENSP00000343001	12
UBL3	9606.ENSP00000370055	0
UBXN2A	9606.ENSP00000312107	4
UBXN7	9606.ENSP00000296328	20
UCHL5	9606.ENSP00000356421	18
UGDH	9606.ENSP00000319501	8
UGT8	9606.ENSP00000311648	5
ULBP1	9606.ENSP00000229708	3
ULBP3	9606.ENSP00000356308	4
ULK1	9606.ENSP00000324560	27
ULK3	9606.ENSP00000400312	5
UNC119B	9606.ENSP00000344942	1
UNC13D	9606.ENSP00000207549	2
UNC80	9606.ENSP00000391088	5
UPF3A	9606.ENSP00000364448	5
UPK1A	9606.ENSP00000478942	1
UQCRH	9606.ENSP00000309565	12
URB1	9606.ENSP00000372199	18
UROD	9606.ENSP00000246337	4
USB1	9606.ENSP00000219281	0
USO1	9606.ENSP00000264904	25
USP12	9606.ENSP00000282344	8
USP21	9606.ENSP00000356981	7
USP3	9606.ENSP00000369681	10
USP46	9606.ENSP00000407818	8
USP53	9606.ENSP00000409906	4
USP9Y	9606.ENSP00000342812	6
UST	9606.ENSP00000356433	6
UTF1	9606.ENSP00000305906	11
UTP20	9606.ENSP00000261637	35
VANGL1	9606.ENSP00000347672	31
VANGL2	9606.ENSP00000357040	20
VASH1	9606.ENSP00000167106	3
VASH2	9606.ENSP00000428324	2
VAT1	9606.ENSP00000347872	1
VAX2	9606.ENSP00000234392	3
VEZF1	9606.ENSP00000462337	2
VGLL2	9606.ENSP00000320957	3
VGLL4	9606.ENSP00000404251	9
VIL1	9606.ENSP00000248444	2
VIPAS39	9606.ENSP00000452181	2
VPS26B	9606.ENSP00000281187	7
VPS37C	9606.ENSP00000301765	9
VPS37D	9606.ENSP00000320416	10
VPS41	9606.ENSP00000309457	10
VSTM2A	9606.ENSP00000303108	1
VTA1	9606.ENSP00000356602	14
VWA8	9606.ENSP00000368612	1
VWDE	9606.ENSP00000275358	1
VWF	9606.ENSP00000261405	43
WASF1	9606.ENSP00000376367	16
WASF3	9606.ENSP00000335055	9
WASHC2A	9606.ENSP00000282633	2
WDHD1	9606.ENSP00000353793	36
WDR12	9606.ENSP00000261015	62
WDR13	9606.ENSP00000365919	0
WDR19	9606.ENSP00000382717	19
WDR35	9606.ENSP00000314444	15
WDR43	9606.ENSP00000384302	41
WDR86	9606.ENSP00000419162	2
WFDC5	9606.ENSP00000361875	0
WHAMM	9606.ENSP00000286760	7
WNK1	9606.ENSP00000341292	12
WNT5B	9606.ENSP00000380379	12
WNT8A	9606.ENSP00000426653	8
WSCD1	9606.ENSP00000460825	1
WSCD2	9606.ENSP00000448047	1
WTIP	9606.ENSP00000466953	14
WWTR1	9606.ENSP00000419465	15
XBP1	9606.ENSP00000216037	57
XPO4	9606.ENSP00000255305	6
YBX3	9606.ENSP00000228251	14
YPEL2	9606.ENSP00000312272	1
YTHDF1	9606.ENSP00000359364	13
ZBTB1	9606.ENSP00000451000	1
ZBTB18	9606.ENSP00000351539	5
ZBTB20	9606.ENSP00000419153	2
ZBTB21	9606.ENSP00000308759	2
ZBTB4	9606.ENSP00000307858	5
ZBTB40	9606.ENSP00000384527	6
ZC3H12C	9606.ENSP00000278590	2
ZC3H15	9606.ENSP00000338788	42
ZC3H7B	9606.ENSP00000345793	4
ZC3HAV1	9606.ENSP00000242351	34
ZEB2	9606.ENSP00000487174	23
ZFAND3	9606.ENSP00000287218	2
ZFHX3	9606.ENSP00000493252	7
ZFP36L2	9606.ENSP00000282388	5
ZFP64	9606.ENSP00000216923	3
ZFP90	9606.ENSP00000460547	5
ZFPL1	9606.ENSP00000294258	3
ZFPM2	9606.ENSP00000384179	9
ZFYVE9	9606.ENSP00000287727	6
ZGRF1	9606.ENSP00000424737	3
ZHX1	9606.ENSP00000297857	2
ZMAT1	9606.ENSP00000361868	0
ZMIZ1	9606.ENSP00000334474	2
ZNF101	9606.ENSP00000468049	0
ZNF106	9606.ENSP00000263805	4
ZNF117	9606.ENSP00000282869	0
ZNF124	9606.ENSP00000440365	0
ZNF146	9606.ENSP00000400391	1
ZNF24	9606.ENSP00000382015	6
ZNF362	9606.ENSP00000446335	3
ZNF436	9606.ENSP00000313582	7
ZNF446	9606.ENSP00000472802	3
ZNF449	9606.ENSP00000339585	2
ZNF469	9606.ENSP00000456500	8
ZNF480	9606.ENSP00000471754	0
ZNF483	9606.ENSP00000311679	2
ZNF512B	9606.ENSP00000358904	5
ZNF540	9606.ENSP00000324598	0
ZNF581	9606.ENSP00000466047	0
ZNF587B	9606.ENSP00000392410	1
ZNF589	9606.ENSP00000346729	0
ZNF608	9606.ENSP00000307746	8
ZNF618	9606.ENSP00000363241	0
ZNF624	9606.ENSP00000310472	0
ZNF644	9606.ENSP00000359469	1
ZNF664	9606.ENSP00000441405	2
ZNF680	9606.ENSP00000309330	0
ZNF697	9606.ENSP00000396857	2
ZNF706	9606.ENSP00000430823	0
ZNF711	9606.ENSP00000353922	0
ZNF763	9606.ENSP00000369774	6
ZNF780B	9606.ENSP00000391641	0
ZNF90	9606.ENSP00000410466	0
ZRANB1	9606.ENSP00000352676	9
ZSCAN10	9606.ENSP00000458879	7
ZSCAN16	9606.ENSP00000366527	3
ZSCAN20	9606.ENSP00000355053	4
ZSCAN5A	9606.ENSP00000375593	0
ZSWIM6	9606.ENSP00000252744	1
