"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","type"
"ENSG00000186377",2.61729121345781,-2.28944634660641,0.584163721183722,-3.91918611783556,8.88484867821308e-05,0.000345891079806276,"CYP4X1","ventral"
"ENSG00000186564",4.00194258537437,3.97589061244897,0.986123813290091,4.0318371373508,5.53425345841227e-05,0.00022377773743279,"FOXD2","ventral"
"ENSG00000269113",44.7297715181106,1.53061876357923,0.519766310951418,2.94482103077723,0.00323141519890295,0.00898838536288035,"TRABD2B","ventral"
"ENSG000001623741",46.6001204258628,3.86794522737118,0.359108848243334,10.7709549522162,4.72079078022668e-27,1.62726596099867e-25,"ELAVL4","ventral"
"ENSG000001427001",30.8053258331033,3.24779622179021,0.856482877408012,3.79201535425795,0.000149429672742636,0.000556950552542372,"DMRTA2","ventral"
"ENSG00000085840",55.5271262884122,-1.24119206114545,0.133397671138663,-9.30445074903347,1.34686649645923e-20,3.02500112796991e-19,"ORC1","ventral"
"ENSG000001161571",108.071363994702,1.47781295808048,0.114374510155001,12.9208243696759,3.43441957548802e-38,2.39948374367988e-36,"GPX7","ventral"
"ENSG000001623771",63.0860820705509,-1.00698069439681,0.13387917333895,-7.52156343128426,5.41250565117711e-14,6.8838343101715e-13,"COA7","ventral"
"ENSG000001878891",38.0341914656781,-2.93225774565594,0.326083454919586,-8.99235364878924,2.41991618249846e-19,4.87731412581006e-18,"FYB2","ventral"
"ENSG00000173406",47.5514725916919,1.35677942348304,0.212140526827792,6.39566349613352,1.59851693639282e-10,1.38844900357524e-09,"DAB1","ventral"
"ENSG000001625991",26.9728950239765,1.59526686015042,0.271069391084909,5.88508667011661,3.97845452319385e-09,2.94250171129293e-08,"NFIA","ventral"
"ENSG00000132849",75.9624034827982,-1.11269723991416,0.173303834542839,-6.42049982823151,1.35827623858635e-10,1.18671050303684e-09,"PATJ","ventral"
"ENSG00000242860",8.4151572091491,-1.38507983016219,0.411508160929866,-3.36586236110698,0.000763047722599995,0.00246610580324929,"RN7SL180P","ventral"
"ENSG000002405631",313.228885935757,-5.43695752012524,0.571897725133952,-9.50687033918832,1.96484874494657e-21,4.62761887667281e-20,"L1TD1","ventral"
"ENSG000001328541",15.8706342682359,3.9596058145204,0.599354691631909,6.60644835154169,3.93649515172571e-11,3.67359162074986e-10,"KANK4","ventral"
"ENSG000002307981",5.69846097020125,-5.75383951053972,0.680008999851769,-8.46141670447591,2.64148704976767e-17,4.55640102536561e-16,"FOXD3-AS1","ventral"
"ENSG00000187140",1.1932860069886,-4.27128347005998,0.900284924400748,-4.74436853744169,2.09157758198595e-06,1.06889163615482e-05,"FOXD3","ventral"
"ENSG000001854831",188.556436899323,-3.83238090230773,0.121486302631715,-31.545785979886,2.04829960283746e-218,8.52911954621517e-215,"ROR1","ventral"
"ENSG000002239491",13.5427612471763,-3.09610536102727,0.373526590816633,-8.28884860448174,1.14349982669154e-16,1.87167188614134e-15,"ROR1-AS1","ventral"
"ENSG00000158966",127.239199412402,-3.40161943114682,0.154028175030036,-22.0843974193909,4.46461369785754e-108,3.87305238289142e-105,"CACHD1","ventral"
"ENSG000002659961",4.56981474311782,-3.39153025325602,0.539171828909527,-6.29025863631521,3.16937475776509e-10,2.68455583631689e-09,"MIR3671","ventral"
"ENSG00000199135",0.873024994352452,-3.16950365573596,0.927315887819353,-3.41793308770894,0.000630986173748607,0.00207406569899684,"MIR101-1","ventral"
"ENSG000001845881",10.5912601630367,2.91678202071615,0.487157414226961,5.98735015732976,2.13287282665163e-09,1.63619794586909e-08,"PDE4B","ventral"
"ENSG00000152760",14.5989634104895,1.49238675840839,0.328940604268581,4.53694903895129,5.7073891050914e-06,2.72603443835749e-05,"DYNLT5","ventral"
"ENSG000001527631",35.7132880802295,3.06590891106541,0.292672378532676,10.4755663190236,1.11866025248872e-25,3.50760639409867e-24,"DNAI4","ventral"
"ENSG000001723801",83.3390854628021,1.06174586555121,0.221519033186804,4.79302320110732,1.64286616868379e-06,8.52129387942116e-06,"GNG12","ventral"
"ENSG000002322841",4.47925743150402,2.56991716470992,0.79848890796731,3.21847572216386,0.00128873880033545,0.003952208252023,"GNG12-AS1","ventral"
"ENSG000001625951",6.61433542815842,2.95762655492912,0.769642532919497,3.84285746749197,0.000121610100773144,0.000461692614532614,"DIRAS3","ventral"
"ENSG000001167291",532.444643626696,2.89568470815396,0.452296258273707,6.40218585757488,1.53168050129539e-10,1.33373433864366e-09,"WLS","ventral"
"ENSG00000116761",33.8404047040318,-1.08248900798231,0.167162711552386,-6.4756607375508,9.43979353288326e-11,8.40258663337449e-10,"CTH","ventral"
"ENSG00000172260",30.4218787448557,2.43453803551235,0.371094825643311,6.56042032192705,5.36563189808595e-11,4.91908657499557e-10,"NEGR1","ventral"
"ENSG00000137955",170.702816062772,-1.15993929832538,0.122020331883868,-9.50611492705447,1.97916370041107e-21,4.65081131405853e-20,"RABGGTB","ventral"
"ENSG000001170691",23.8339766170104,1.26857669056778,0.280173813194066,4.52782034161446,5.9595215626159e-06,2.83929608543851e-05,"ST6GALNAC5","ventral"
"ENSG00000154027",41.2085595059024,2.11585364072091,0.316863672993199,6.67748884160137,2.43071111187331e-11,2.34076805500473e-10,"AK5","ventral"
"ENSG00000162614",212.106512826673,1.51015444797948,0.152623762909243,9.89462203783753,4.39266538620517e-23,1.17400890039527e-21,"NEXN","ventral"
"ENSG00000137959",25.3959742687066,1.95832264747092,0.475332033449939,4.11990463436159,3.7902924491295e-05,0.000157638611248255,"IFI44L","ventral"
"ENSG00000137965",158.88434438658,-1.13260472945131,0.170144244820654,-6.65673253094849,2.79982025705917e-11,2.67150585481081e-10,"IFI44","ventral"
"ENSG00000236268",2.980511427121,2.32689533416753,0.797111606241415,2.91915876766547,0.00350977416460442,0.00966964378815191,"LINC01361","ventral"
"ENSG000001715171",18.4025801223314,-1.56609993095322,0.244180397935328,-6.4137004616071,1.4202914253459e-10,1.23985188577365e-09,"LPAR3","ventral"
"ENSG00000153898",4.33194037210254,-2.17171842446248,0.464394200271177,-4.67645466544227,2.91877088255565e-06,1.45136875507066e-05,"MCOLN2","ventral"
"ENSG000001626431",8.25447821061708,2.45990503000988,0.577219861733489,4.2616430810651,2.02929363283478e-05,8.88162569594707e-05,"DNAI3","ventral"
"ENSG000000557321",67.4627779951481,-2.77970010868074,0.314922835071157,-8.82660702598041,1.07899094189127e-18,2.05531485911952e-17,"MCOLN3","ventral"
"ENSG000000970961",29.0827507276409,1.16902790918654,0.207865808221572,5.62395479655041,1.86634507095566e-08,1.27317511065848e-07,"SYDE2","ventral"
"ENSG000001539041",182.256683891767,1.99179130412667,0.129217836885497,15.414213332573,1.31360704048301e-53,1.82328657219041e-51,"DDAH1","ventral"
"ENSG000001428711",447.112103584941,3.3364012582262,0.127798804061323,26.1066704241243,3.06240190195301e-150,5.31326729988848e-147,"CCN1","ventral"
"ENSG00000213516",70.6426505250864,-1.07293067428835,0.124262539547195,-8.63438553725073,5.90435492399227e-18,1.07080722576236e-16,"RBMXL1","ventral"
"ENSG00000171492",143.022848573414,-1.09875046929122,0.144247146935184,-7.61713831182347,2.59361381673903e-14,3.41334005464644e-13,"LRRC8D","ventral"
"ENSG000002335931",18.1015586094949,2.17943004201545,0.331702531919241,6.57043535183528,5.01683624041636e-11,4.61557801703352e-10,"LINC02609","ventral"
"ENSG000000697021",104.392654975807,2.58717095190814,0.242442462428766,10.6712781498344,1.38705111560666e-26,4.59116124434511e-25,"TGFBR3","ventral"
"ENSG00000239794",2.48555803392172,2.60730383799606,0.861109541334546,3.02784223474666,0.00246306639373085,0.00707422297109619,"RN7SL653P","ventral"
"ENSG000002370031",4.01441773580351,2.8293616938915,0.715754012483977,3.95298055552967,7.71837113991012e-05,0.000303888969615977,"RPL36AP11","ventral"
"ENSG000001379361",41.8210893162356,1.04555553802093,0.165722855901366,6.30906058391377,2.80734218410168e-10,2.38566792951008e-09,"BCAR3","ventral"
"ENSG000001986911",4.55470948008536,3.35706379006894,0.82786336996827,4.05509400687411,5.01141442328744e-05,0.000204223230168026,"ABCA4","ventral"
"ENSG000001379621",69.2545818293133,2.86117681594319,0.209252324971967,13.673333456756,1.46525917486069e-42,1.26583800915351e-40,"ARHGAP29","ventral"
"ENSG000001520781",35.336250873625,2.08240619870141,0.235495134604338,8.84267185477151,9.34563963902649e-19,1.79002959783378e-17,"TLCD4","ventral"
"ENSG000001175981",5.3599981398989,-1.54441412203627,0.494771944837031,-3.12146664367756,0.00179952632923794,0.0053362965638419,"PLPPR5","ventral"
"ENSG000001626921",12.7710920911932,3.18521495381488,0.470930054858335,6.7636688738693,1.34540385160526e-11,1.33070347697965e-10,"VCAM1","ventral"
"ENSG000001709891",14.8095855544012,4.45687214267294,0.610030758182126,7.3059793836532,2.75254378574574e-13,3.2672726122706e-12,"S1PR1","ventral"
"ENSG000000607181",248.449896327979,2.37304660281077,0.32577307652021,7.28435458251737,3.23213893327047e-13,3.79758084597581e-12,"COL11A1","ventral"
"ENSG000001626311",85.4125394639269,4.0815360374526,0.546713409281323,7.46558611543467,8.29296332179739e-14,1.03824110859785e-12,"NTNG1","ventral"
"ENSG000001626391",7.71427067104437,-1.16568826684579,0.335274464959282,-3.47681791688896,0.0005074022780898,0.00169923040531279,"HENMT1","ventral"
"ENSG000001799021",9.56866581933738,4.60823525521754,0.785879312682872,5.86379509022287,4.5240572982908e-09,3.32712373544382e-08,"CFAP276","ventral"
"ENSG000001431261",208.275396130492,1.21875214832602,0.173564923428793,7.02188048281559,2.18901755708361e-12,2.35045619074166e-11,"CELSR2","ventral"
"ENSG00000181754",29.1117182126279,1.37121410653131,0.203754989804105,6.72972037568076,1.69989446129443e-11,1.66236743467121e-10,"AMIGO1","ventral"
"ENSG000001560971",2.14602414599775,-2.15801757837264,0.615079138203693,-3.50852019575078,0.00045060702106504,0.00152571770671233,"GPR61","ventral"
"ENSG000001342021",31.3790387545894,2.72349559435599,0.283985264234765,9.59027082512469,8.78541011217065e-22,2.13932442731454e-20,"GSTM3","ventral"
"ENSG000001163961",32.1635000688369,-1.46227057135394,0.244701641567223,-5.97572849118885,2.2906423066838e-09,1.75077726964599e-08,"KCNC4","ventral"
"ENSG000001739471",90.3560178995589,1.85219977795507,0.242291008196284,7.64452544790508,2.09717332213478e-14,2.78109226540422e-13,"PIFO","ventral"
"ENSG000000854651",11.8687535882314,1.75237552096698,0.336300498595095,5.21074315467143,1.88085691646097e-07,1.12204702007786e-06,"OVGP1","ventral"
"ENSG00000143110",3.09393121561732,2.80861862119416,0.846142097929413,3.31932263867631,0.000902361059796921,0.00287353277225021,"C1orf162","ventral"
"ENSG00000197852",32.0002373239942,-1.02107504276325,0.176219092672684,-5.79434967730675,6.85864238143323e-09,4.92403222004965e-08,"INKA2","ventral"
"ENSG000001713851",16.9372268030896,4.88572589260325,0.711772792045983,6.86416500771163,6.68812883121863e-12,6.81580236250474e-11,"KCND3","ventral"
"ENSG00000231437",1.58246286936441,3.32110691593853,1.0181371672227,3.26194448337243,0.0011065081142242,0.00345804547255296,"LINC01750","ventral"
"ENSG000001553661",60.3979687726297,1.44321293049789,0.161272800240468,8.94889236341136,3.59067073469886e-19,7.12657432759107e-18,"RHOC","ventral"
"ENSG000001553671",15.0739260634006,-3.40308074563925,0.282586391398091,-12.0426207674141,2.12108295844341e-33,1.08237615673509e-31,"PPM1J","ventral"
"ENSG000002158661",38.1823058778155,-5.84983114045686,0.346700327242254,-16.8728745859226,7.1243372433405e-64,1.51355817761581e-61,"LINC01356","ventral"
"ENSG000001553801",1142.32872736063,-2.50431927222805,0.0654103047075622,-38.2863110548775,0,0,"SLC16A1","ventral"
"ENSG000002264191",106.555670861932,-1.48990192375717,0.167008803898613,-8.92109810367635,4.61687405590027e-19,9.05115987230167e-18,"SLC16A1-AS1","ventral"
"ENSG000001167741",307.675708314827,-2.58767648692938,0.223927451116455,-11.5558698767291,6.89457920613675e-31,3.04121057355439e-29,"OLFML3","ventral"
"ENSG000001342071",74.8030481333234,-4.21778592271487,0.299711761854687,-14.0728074754698,5.58090609747862e-45,5.30568333102762e-43,"SYT6","ventral"
"ENSG000001759841",8.44180776812894,-1.37589024508126,0.315234683162618,-4.36465375978788,1.27324265747288e-05,5.76656778955522e-05,"DENND2C","ventral"
"ENSG000001341981",76.7531494136314,1.1876649210426,0.150534228137654,7.88966692649167,3.02994104393597e-15,4.37471376801297e-14,"TSPAN2","ventral"
"ENSG00000173218",77.9753751084949,1.10162216571809,0.134837587553733,8.1699931428919,3.08406985075356e-16,4.84573012456706e-15,"VANGL1","ventral"
"ENSG00000118729",1.17096404111791,3.21010462462635,1.0229389919583,3.13811933053892,0.00170035637790687,0.00506748064529358,"CASQ2","ventral"
"ENSG000001633931",9.61597226092692,-1.29227753619465,0.296714096298132,-4.35529539148083,1.32887593999725e-05,5.99895860163547e-05,"SLC22A15","ventral"
"ENSG00000203865",9.7761400516434,1.09219062099399,0.332052992159305,3.28920577975097,0.00100470538286237,0.00316794882192861,"ATP1A1-AS1","ventral"
"ENSG00000116830",160.839955849547,-1.02730518255164,0.128461617451374,-7.99698153372938,1.27506352510107e-15,1.8948481507926e-14,"TTF2","ventral"
"ENSG000001557611",20.321079033108,2.33706458755659,0.339752718574071,6.87872225825053,6.03917719421223e-12,6.18473532629112e-11,"SPAG17","ventral"
"ENSG00000092621",532.369223650073,-1.30505213794467,0.101815420752838,-12.8178239435139,1.3030640634415e-37,8.75154638737165e-36,"PHGDH","ventral"
"ENSG00000134240",5.80533413851795,5.06471846901612,1.02001044750108,4.9653594053121,6.85739564858721e-07,3.79508180232817e-06,"HMGCS2","ventral"
"ENSG000001963691",17.4727074622556,1.06377396139932,0.25990643281307,4.09291124458009,4.25990808704593e-05,0.000175626309648111,"SRGAP2B","ventral"
"ENSG000001628251",12.2749774480241,1.51804785071235,0.32153704513639,4.72122224693712,2.34431605772807e-06,1.18698103895667e-05,"NBPF20","ventral"
"ENSG000002716011",71.1371070554178,2.79545608889545,0.241008612233327,11.5989883639058,4.16978091432429e-31,1.86698577712326e-29,"LIX1L","ventral"
"ENSG000002277331",7.65133779677505,-1.67854205917061,0.371701765396861,-4.51583020429953,6.30691856091726e-06,2.99384506243268e-05,"LOC101927468","ventral"
"ENSG00000270629",5.27118747260084,2.0579919536584,0.579841651988593,3.54923097814795,0.000386358020573092,0.00132980227943987,"NBPF14","ventral"
"ENSG00000261716",8.69348452113406,-1.07429198127229,0.333869367103745,-3.21770155372916,0.00129222199927122,0.0039611398740911,"H2BC20P","ventral"
"ENSG000000239021",220.088733776803,1.93980191367862,0.113059815663804,17.157306530968,5.54251459336689e-66,1.25429515036846e-63,"PLEKHO1","ventral"
"ENSG000001631411",19.6788503602225,-2.0612545292752,0.273488593366933,-7.53689396657823,4.81297359598084e-14,6.1551664783981e-13,"BNIPL","ventral"
"ENSG000002131901",158.582615768935,1.91096250575421,0.150864227082936,12.6667702655824,9.03587012561083e-37,5.83859250839343e-35,"MLLT11","ventral"
"ENSG00000232671",3.65887610987941,-1.56497065383215,0.453807296018089,-3.44853568367876,0.000563634990741914,0.00187159178743966,"ZNF687-AS1","ventral"
"ENSG000001594091",3.70390656780454,2.06852001719014,0.697978336787833,2.96358770489881,0.00304075395971487,0.00852639696178635,"CELF3","ventral"
"ENSG00000197747",404.47773948544,-1.20187897615035,0.22296340052685,-5.39047652354772,7.02710958365419e-08,4.4120754382292e-07,"S100A10","ventral"
"ENSG000001979561",597.29712384148,1.97302934343612,0.231206707989007,8.53361634961702,1.41842666470637e-17,2.49633500922964e-16,"S100A6","ventral"
"ENSG000001435781",35.017488025273,-1.28322285955803,0.147599528739952,-8.69394957092901,3.50053105079762e-18,6.43257338725564e-17,"CREB3L4","ventral"
"ENSG000002863911",3.66289075364711,-1.98569118568479,0.489977965836559,-4.05261322781023,5.06486974217856e-05,0.000206078929122841,"LOC107985206","ventral"
"ENSG00000160685",14.1456737461751,-1.25776037221785,0.261412232766169,-4.81140595032102,1.49872256149061e-06,7.82236242923902e-06,"ZBTB7B","ventral"
"ENSG000001435371",12.1683502022307,1.5117878552472,0.331545180999115,4.55982454847152,5.11963768894083e-06,2.46168260239603e-05,"ADAM15","ventral"
"ENSG000001692311",86.7426029099955,1.79355620743341,0.162180855760049,11.0589884300958,1.98321527551218e-28,7.48017065872529e-27,"THBS3","ventral"
"ENSG00000176444",9.29459465413237,-1.02274280610278,0.343825768756524,-2.97459614444147,0.00293374504237174,0.00826194667688078,"CLK2","ventral"
"ENSG000001607521",387.469394893605,1.20876469225477,0.0895395756282746,13.4997813399628,1.56840945952454e-41,1.29580495822623e-39,"FDPS","ventral"
"ENSG000001327181",101.799989369676,1.31902986451193,0.197656667539464,6.67333857709898,2.50048598115201e-11,2.40462439388383e-10,"SYT11","ventral"
"ENSG00000207475",5.35608127158353,-1.3725021445568,0.387229124198787,-3.54441868853907,0.000393479851762474,0.00135074204677572,"SNORA80E","ventral"
"ENSG000001326981",38.8071086191117,-3.57619839105471,0.55569247358891,-6.43557104158353,1.23009978148886e-10,1.08198890792556e-09,"RAB25","ventral"
"ENSG00000196189",9.54462202110686,-1.3539775246991,0.407405213743454,-3.32341727357399,0.00088921792837672,0.0028351481269224,"SEMA4A","ventral"
"ENSG00000163467",3.47530682067375,-1.62654707600334,0.463392848442347,-3.51008238791521,0.000447967869821122,0.00151776908863723,"TSACC","ventral"
"ENSG00000132692",4.36383658959561,-1.33738377369416,0.455846861895178,-2.93384442339694,0.00334791973924875,0.00926541126826517,"BCAN","ventral"
"ENSG00000132688",1395.40826916866,1.44850702071443,0.168307971730353,8.6062888514579,7.54639613084218e-18,1.35444799520805e-16,"NES","ventral"
"ENSG000001433201",711.536044639935,-1.12994966368618,0.174796641689001,-6.46436712266243,1.01723637499827e-10,9.02380116210648e-10,"CRABP2","ventral"
"ENSG00000027869",5.43946281556478,-1.75039789417146,0.418665565441472,-4.18089768697769,2.90360500816083e-05,0.000124006269271607,"SH2D2A","ventral"
"ENSG00000162706",10.3758014890945,1.16497885382694,0.330655999251868,3.52323519447034,0.000426312867234836,0.00145172291394002,"CADM3","ventral"
"ENSG00000213085",4.01435257036405,3.55323437281962,0.823327544075678,4.31569962451422,1.59098199778945e-05,7.10363396825571e-05,"CFAP45","ventral"
"ENSG00000162729",40.7421253651322,-1.18431397432187,0.296891328038043,-3.98904872751998,6.63387946918407e-05,0.000264339465164425,"IGSF8","ventral"
"ENSG000000186251",422.409311317059,-5.1001311680818,0.29392512408429,-17.3518040826589,1.91145885735809e-67,4.85324065977993e-65,"ATP1A2","ventral"
"ENSG000001627341",292.128681621614,1.80477628042704,0.0856582103246559,21.0695072146231,1.51499736204915e-98,1.05140816926211e-95,"PEA15","ventral"
"ENSG000001717861",5.58010725286133,2.03098922419103,0.558841062513752,3.63428774373761,0.000278749630276647,0.000986497926629235,"NHLH1","ventral"
"ENSG000002016081",9.39083609510543,-4.26327495872011,0.432176657279191,-9.86465809042062,5.9235914378025e-23,1.57508523288695e-21,"RNU4-42P","ventral"
"ENSG000001587691",434.426672344208,-1.88526189053982,0.169274141840017,-11.1373294825007,8.25578629120806e-29,3.18306427005466e-27,"F11R","ventral"
"ENSG00000198929",16.0422525634453,-1.48477763423333,0.223307933562696,-6.64901425822593,2.95062417612064e-11,2.80383365343823e-10,"NOS1AP","ventral"
"ENSG00000239887",49.9533963103168,-1.58737824830546,0.203728904738204,-7.79162019422465,6.61553396745844e-15,9.21307138478159e-14,"C1orf226","ventral"
"ENSG000001627331",57.9237201498418,3.01077039344073,0.710630230011488,4.23676092894621,2.2676736153577e-05,9.85451151570599e-05,"DDR2","ventral"
"ENSG00000117152",32.2528286709832,7.44698433328211,0.881686492277649,8.44629513835968,3.00692938267884e-17,5.14837744633006e-16,"RGS4","ventral"
"ENSG000001432481",121.281215794057,2.44227412821595,0.423306449410111,5.76951787911411,7.94986438724391e-09,5.66254452762293e-08,"RGS5","ventral"
"ENSG00000207082",7.06492324696445,-1.33440931021076,0.334225508713751,-3.99254178816621,6.53688086061835e-05,0.000260574113570886,"RNU6-171P","ventral"
"ENSG00000233693",13.1718053863856,-1.15935615364101,0.286019179830327,-4.05342101298509,5.04740469614291e-05,0.000205569181873426,"PBX1-AS1","ventral"
"ENSG000001627611",123.153299166919,4.87412735929094,0.649476213663668,7.5047049556999,6.15671121144134e-14,7.78752900499446e-13,"LMX1A","ventral"
"ENSG000001431951",95.1297776335839,4.76022598020431,0.288286247231444,16.512150773473,2.99998282225164e-61,5.78330021845176e-59,"ILDR2","ventral"
"ENSG00000143194",3.51742441459401,2.59468569426376,0.768764899785625,3.37513548678836,0.000737793583847977,0.00239265769715185,"MAEL","ventral"
"ENSG000001431471",136.193498545208,1.65741570492574,0.111436807945497,14.8731441207143,4.92452342298545e-50,5.72785350092497e-48,"GPR161","ventral"
"ENSG00000143178",13.1611722498437,1.05698449895155,0.311826549423502,3.38965524553852,0.000699805716637519,0.0022811075858622,"TBX19","ventral"
"ENSG00000228697",4.78591751132639,-1.60701529357299,0.457065500544626,-3.51594091362862,0.000438198492763316,0.0014892740155619,"LOC101928565","ventral"
"ENSG000001431841",5.11560721678426,-2.3557634793717,0.424845775236558,-5.54498506678097,2.93979259594415e-08,1.95049336671629e-07,"XCL1","ventral"
"ENSG00000116132",16.7101776932324,3.13271364764574,0.567749826498715,5.51777121089588,3.43325992991895e-08,2.24993615803942e-07,"PRRX1","ventral"
"ENSG00000076258",10.95377423308,-1.0477057073795,0.312365012753604,-3.35410710099576,0.000796215381864687,0.00256670436417092,"FMO4","ventral"
"ENSG00000197959",6.7025171418617,1.36712491905614,0.442849498210739,3.08710955884512,0.00202113090156107,0.00593092958005658,"DNM3","ventral"
"ENSG000002347411",1164.06971781129,-1.27188025182869,0.0824943187191557,-15.4177920561861,1.24281252540684e-53,1.73660112610539e-51,"GAS5","ventral"
"ENSG000001520611",139.824154816658,-3.01598506960798,0.136555911809674,-22.0860820277889,4.30123308041791e-108,3.87305238289142e-105,"RABGAP1L","ventral"
"ENSG000002357501",21.3608908146857,-3.41999866888663,0.37517710668642,-9.11569125070611,7.81705364882715e-20,1.63240779306501e-18,"KIAA0040","ventral"
"ENSG00000116183",3.28290563894732,-2.76695619012963,0.532583910139582,-5.1953431890281,2.04342519133677e-07,1.21070325792918e-06,"PAPPA2","ventral"
"ENSG00000152092",56.7071978844338,1.31009117749948,0.179560172696454,7.29611226045205,2.96201793217065e-13,3.49797012749818e-12,"ASTN1","ventral"
"ENSG000001214541",20.6545189342986,-3.65702133273424,0.680677655451559,-5.37261845374987,7.76014184368495e-08,4.84165877091761e-07,"LHX4","ventral"
"ENSG00000198216",10.3728422344522,-3.1172663878405,0.37135109380654,-8.39439129123578,4.68314081190057e-17,7.850482423814e-16,"CACNA1E","ventral"
"ENSG00000135828",14.6226797852526,1.1798727658357,0.292808614672661,4.02950154712734,5.58952479983852e-05,0.000225837194513173,"RNASEL","ventral"
"ENSG00000135838",26.9905505090248,1.84403555673151,0.44358782121604,4.15709239193339,3.22323660349889e-05,0.000136508922060307,"NPL","ventral"
"ENSG000000580851",34.3472653326269,-2.96325508871066,0.540761497748203,-5.47978193908038,4.25850352156256e-08,2.75347960617803e-07,"LAMC2","ventral"
"ENSG00000157064",14.0286055945372,-2.81168070124065,0.343172922204988,-8.19318926206287,2.54393673040279e-16,4.04311165854856e-15,"NMNAT2","ventral"
"ENSG000001433441",49.2399137909395,3.19687089639328,0.243217467134577,13.1440843211495,1.84019670800408e-39,1.36831769502303e-37,"RGL1","ventral"
"ENSG000001987561",29.7133598281086,1.86287324552399,0.224452336663425,8.29963845873185,1.04428699430949e-16,1.7106259025589e-15,"COLGALT2","ventral"
"ENSG00000116667",127.509084301668,-1.04852872941038,0.137737336974616,-7.61252360791332,2.68795076667949e-14,3.53079715850265e-13,"C1orf21","ventral"
"ENSG00000261024",10.1778193863978,1.19543394708438,0.335654952676448,3.56149652359431,0.000368746991781475,0.00127403125935783,"GS1-279B7.1","ventral"
"ENSG000002297391",12.5922301072876,3.2934593555404,0.495392945164704,6.6481757313791,2.96747887617745e-11,2.8159940839569e-10,"PDC-AS1","ventral"
"ENSG000001167411",227.121198383803,1.33835292791498,0.315768150739904,4.23840379334955,2.25114612310841e-05,9.79290896011638e-05,"RGS2","ventral"
"ENSG00000134376",3.0808327286609,3.97449950782042,0.959066061043709,4.14413528875702,3.41098338442634e-05,0.000143512467347799,"CRB1","ventral"
"ENSG000002130471",27.8356634880367,1.20993909687819,0.233653778149882,5.17834167484359,2.23866946343463e-07,1.31813060601553e-06,"DENND1B","ventral"
"ENSG000001168331",2.59971000505241,-2.56322575474464,0.638382832374049,-4.01518591158285,5.93989542394091e-05,0.000238973184012463,"NR5A2","ventral"
"ENSG000002037211",2.43213489181616,-3.13330225949621,0.703780542331666,-4.45210128872759,8.50340351640281e-06,3.95887435625015e-05,"LINC00862","ventral"
"ENSG00000116852",30.0158345279099,1.47116080655888,0.214591469147277,6.85563509306702,7.09963927323662e-12,7.21398192624629e-11,"KIF21B","ventral"
"ENSG000001591661",12.1250999900824,-2.60407993142841,0.45751096487823,-5.69184157612813,1.25676436375921e-08,8.7569725747881e-08,"LAD1","ventral"
"ENSG000001591731",11.5580361448323,1.13142798957047,0.353944658574958,3.19662399801651,0.00139046048358614,0.00423236655968764,"TNNI1","ventral"
"ENSG000001591761",66.8541217163707,2.96297287265925,0.235677826766828,12.5721325306972,3.00507179456163e-36,1.87884668957276e-34,"CSRP1","ventral"
"ENSG00000134369",225.37252090673,-1.01490553740697,0.181219728338041,-5.60041418621816,2.13840247433996e-08,1.44456649953789e-07,"NAV1","ventral"
"ENSG000002009421",1.32755534903856,-2.59869446121551,0.766771082407197,-3.38913988912726,0.000701122325715055,0.00228405051187411,"RNU6-501P","ventral"
"ENSG000001988921",13.6884454682418,1.12163740106611,0.282298508960391,3.97323175810143,7.09039990159378e-05,0.000281131452963592,"SHISA4","ventral"
"ENSG000001634311",22.3753293508062,2.41419504763692,0.282430416778718,8.5479286373338,1.25317157858153e-17,2.21485842666108e-16,"LMOD1","ventral"
"ENSG00000163435",56.3767341805708,-2.24916290607233,0.248956364903072,-9.03436594982421,1.64955913338485e-19,3.35716726853103e-18,"ELF3","ventral"
"ENSG000001330671",3.68059775762678,-2.15099578797814,0.502910714013103,-4.27709278812877,1.89349893045318e-05,8.325796775509e-05,"LGR6","ventral"
"ENSG000001593881",97.5737250918636,2.08109733914655,0.257427296730289,8.08421393371873,6.2566420652458e-16,9.52913590332243e-15,"BTG2","ventral"
"ENSG000001887701",1.46133077583523,-4.54915562244259,0.851535573224318,-5.34229662915587,9.17763108420807e-08,5.67334558115238e-07,"OPTC","ventral"
"ENSG00000143842",110.763101464067,-1.49809527997409,0.124361412578655,-12.0463031812749,2.02845097582168e-33,1.0376498603589e-31,"SOX13","ventral"
"ENSG000001745671",2.32000228272238,-2.02101430156055,0.631381660747533,-3.20093918972519,0.00136980437690713,0.0041731529305248,"GOLT1A","ventral"
"ENSG000001438501",21.2794035400173,2.00637412926719,0.268108377114006,7.48344438493257,7.2399549094599e-14,9.10790702205167e-13,"PLEKHA6","ventral"
"ENSG00000170382",61.5622903802625,1.56931470248271,0.202384435137684,7.75412744273091,8.89529624241356e-15,1.22567880719424e-13,"LRRN2","ventral"
"ENSG00000163531",22.5093393009842,-1.50884467280368,0.267353427115373,-5.64363318280022,1.66498617967664e-08,1.14104714486069e-07,"NFASC","ventral"
"ENSG000001628731",33.1644659269915,4.5533636309866,0.458929229689939,9.92171196866876,3.34960888927763e-23,8.99856220319488e-22,"KLHDC8A","ventral"
"ENSG00000158715",19.754878282906,-1.10944612397686,0.262558014139507,-4.22552755669218,2.38381649953351e-05,0.000103247471438086,"SLC45A3","ventral"
