gene1,gene2,STRING_score,double,gene_mouse,scRNA,gene_SHH_link,gene1_SHH_corr,gene2_SHH_corr
GREB1,NCOA3,0.814,keep,NA,expressed,FALSE,0.00694446146709049,0.00236981990238958
GREB1,TNRC6B,0.526,keep,NA,expressed,FALSE,0.00694446146709049,0.0426903362984009
GRIA4,NPTX2,0.8,keep,NA,expressed,FALSE,0.0758217147837081,0.0227163640340537
GRIA4,NTRK2,0.42,keep,NA,expressed,FALSE,0.0758217147837081,0.67648009689057
GRIA4,SHH,0.412,keep,NA,expressed,TRUE,0.0758217147837081,1
GRIA4,SHANK1,0.45,keep,NA,expressed,FALSE,0.0758217147837081,0.00990693524551644
GRIA4,NCAM1,0.504,keep,NA,expressed,FALSE,0.0758217147837081,0.0806611808596926
GRIA4,NTRK3,0.531,keep,NA,expressed,FALSE,0.0758217147837081,0.0051870219629433
GRIA4,SHANK2,0.579,keep,NA,expressed,FALSE,0.0758217147837081,0.03103521387539
GRIA4,SYNDIG1,0.59,keep,NA,expressed,FALSE,0.0758217147837081,0.0387026530350417
GRIA4,GRM6,0.615,keep,NA,expressed,FALSE,0.0758217147837081,1.55884383730995e-06
GRIA4,GRM4,0.662,keep,NA,expressed,FALSE,0.0758217147837081,0.00111072790924883
GRIA4,GRIK3,0.672,keep,NA,expressed,FALSE,0.0758217147837081,0.334102706504597
GRIA4,GRM7,0.734,keep,NA,expressed,FALSE,0.0758217147837081,2.31625824880652e-06
GRIA4,GRIK4,0.756,keep,NA,expressed,FALSE,0.0758217147837081,1.57521321032259e-06
GRIK3,GRM7,0.524,keep,NA,expressed,FALSE,0.334102706504597,2.31625824880652e-06
GRIK3,GRM4,0.566,keep,NA,expressed,FALSE,0.334102706504597,0.00111072790924883
GRIK3,GRM6,0.577,keep,NA,expressed,FALSE,0.334102706504597,1.55884383730995e-06
GRIK3,GRIK4,0.991,keep,NA,expressed,FALSE,0.334102706504597,1.57521321032259e-06
GRIK4,SHANK2,0.553,keep,NA,expressed,FALSE,1.57521321032259e-06,0.03103521387539
GRIK4,GRM7,0.705,keep,NA,expressed,FALSE,1.57521321032259e-06,2.31625824880652e-06
GRIK4,GRM6,0.578,keep,NA,expressed,FALSE,1.57521321032259e-06,1.55884383730995e-06
GRIK4,GRM4,0.588,keep,NA,expressed,FALSE,1.57521321032259e-06,0.00111072790924883
GRM4,GRM7,0.87,keep,NA,expressed,FALSE,0.00111072790924883,2.31625824880652e-06
GRM4,HTR1D,0.466,keep,NA,expressed,FALSE,0.00111072790924883,0.255519957979713
GRM4,GRM6,0.952,keep,NA,expressed,FALSE,0.00111072790924883,1.55884383730995e-06
GRM6,GRM7,0.667,keep,NA,expressed,FALSE,1.55884383730995e-06,2.31625824880652e-06
GRM6,HTR1D,0.451,keep,NA,expressed,FALSE,1.55884383730995e-06,0.255519957979713
GRM6,MYOCD,0.471,keep,NA,expressed,FALSE,1.55884383730995e-06,0.0896004509185944
HADHB,OXCT1,0.944,keep,NA,expressed,FALSE,0.0516989312277486,2.34960768534111e-05
HADHB,HSDL1,0.441,keep,NA,expressed,FALSE,0.0516989312277486,0.00328761173417456
HADHB,LRRC46,0.406,keep,NA,expressed,FALSE,0.0516989312277486,0.000236372005756917
HADHB,MDH1B,0.421,keep,NA,expressed,FALSE,0.0516989312277486,0.00413131291470064
HADHB,PC,0.432,keep,NA,expressed,FALSE,0.0516989312277486,1.88604643863344e-05
HADHB,IDH1,0.598,keep,NA,expressed,FALSE,0.0516989312277486,0.0449174326900351
HADHB,TBXA2R,0.797,keep,NA,expressed,FALSE,0.0516989312277486,1.03446255486744e-05
HDC,TPH1,0.606,keep,NA,expressed,FALSE,5.79124294606487e-05,0.000156805622938256
HEY1,NKD1,0.545,keep,NA,expressed,FALSE,0.0246888393136628,0.265435522372461
HEY1,SHH,0.445,keep,NA,expressed,TRUE,0.0246888393136628,1
HEY1,RUNX2,0.889,keep,NA,expressed,FALSE,0.0246888393136628,0.106668882179129
HOPX,S1PR1,0.444,keep,NA,expressed,FALSE,0.0199523309435878,0.0156795484615698
HOPX,SMOC2,0.468,keep,NA,expressed,FALSE,0.0199523309435878,0.00420145746087071
HOPX,NKX2-1,0.697,keep,NA,expressed,FALSE,0.0199523309435878,0.586649938657414
HSDL1,MBTPS1,0.44,keep,NA,expressed,FALSE,0.00328761173417456,0.00739477852390269
HTR1D,OPRD1,0.459,keep,NA,expressed,FALSE,0.255519957979713,3.16533729620832e-06
HTR1D,TPH1,0.802,keep,NA,expressed,FALSE,0.255519957979713,0.000156805622938256
IDH1,PGRMC1,0.403,keep,NA,expressed,FALSE,0.0449174326900351,0.0892456911123242
IDH1,KIT,0.698,keep,NA,expressed,FALSE,0.0449174326900351,0.0125550723908042
IDH1,NES,0.453,keep,NA,expressed,FALSE,0.0449174326900351,0.173820223332922
IDH1,MDH1B,0.692,keep,NA,expressed,FALSE,0.0449174326900351,0.00413131291470064
IDH1,TET3,0.51,keep,NA,expressed,FALSE,0.0449174326900351,0.113522377040053
IDH1,PC,0.761,keep,NA,expressed,FALSE,0.0449174326900351,1.88604643863344e-05
IFT88,SNX1,0.416,keep,NA,expressed,FALSE,0.00169037910960148,0.00234479425882918
IFT88,SHH,0.816,keep,NA,expressed,TRUE,0.00169037910960148,1
IFT88,WDR35,0.885,keep,NA,expressed,FALSE,0.00169037910960148,0.00589851961535907
IFT88,VANGL2,0.656,keep,NA,expressed,FALSE,0.00169037910960148,0.00279506704500166
IFT88,PTCH1,0.742,keep,NA,expressed,FALSE,0.00169037910960148,0.283631394353462
IFT88,WDR19,0.91,keep,NA,expressed,FALSE,0.00169037910960148,2.78890792302443e-05
IFT88,TRAF3IP1,0.993,keep,NA,expressed,FALSE,0.00169037910960148,0.000893366701171766
IFT88,UBXN10,0.995,keep,NA,expressed,FALSE,0.00169037910960148,0.00210413975537183
IGF1R,SMAD7,0.418,keep,NA,expressed,FALSE,0.171417071798311,0.0125828322890138
IGF1R,KIT,0.563,keep,NA,expressed,FALSE,0.171417071798311,0.0125550723908042
IGF1R,IGFBP7,0.841,keep,NA,expressed,FALSE,0.171417071798311,0.000201063755984576
IGF1R,SHH,0.431,keep,NA,expressed,TRUE,0.171417071798311,1
IGF1R,RUNX2,0.402,keep,NA,expressed,FALSE,0.171417071798311,0.106668882179129
IGF1R,RPS6,0.459,keep,NA,expressed,FALSE,0.171417071798311,0.00208068130791036
IGF1R,PTPN6,0.432,keep,NA,expressed,FALSE,0.171417071798311,0.00012290224580892
IGF1R,PGF,0.744,keep,NA,expressed,FALSE,0.171417071798311,0.0572424918375152
IGFBP7,S1PR1,0.425,keep,NA,expressed,FALSE,0.000201063755984576,0.0156795484615698
IGLON5,NFASC,0.454,keep,NA,expressed,FALSE,0.000853079880767648,0.00443278207954576
IGLON5,PNMA2,0.804,keep,NA,expressed,FALSE,0.000853079880767648,0.141965824523325
IKZF4,LHFPL4,0.413,keep,NA,expressed,FALSE,0.00905381620745349,3.70225692338032e-05
INSYN2B,LYPD6,0.628,keep,NA,NA,FALSE,0.000185588690926601,0.00164262653338525
INTS11,POLR2I,0.889,keep,NA,NA,FALSE,0.000834496952790436,0.00204163329135895
IQCA1,IQCD,0.494,keep,NA,expressed,FALSE,0.0227047852633724,0.00189390843609153
IQCD,TEKT2,0.487,keep,NA,expressed,FALSE,0.00189390843609153,0.0031312270698937
ITPR1,RORA,0.914,keep,NA,expressed,FALSE,0.00135768713405362,0.15983739651228
ITPR1,NTRK2,0.462,keep,NA,expressed,FALSE,0.00135768713405362,0.67648009689057
ITPR1,SHANK1,0.696,keep,NA,expressed,FALSE,0.00135768713405362,0.00990693524551644
JMJD4,PHF2,0.4,keep,NA,expressed,FALSE,2.81976505282123e-06,0.000536204595333003
JMJD4,SRSF8,0.479,keep,NA,expressed,FALSE,2.81976505282123e-06,2.45871937414598e-05
KBTBD7,KLHL5,0.4,keep,NA,expressed,FALSE,7.61257072089798e-06,0.568369744219811
KCNJ8,KCNN2,0.591,keep,NA,expressed,FALSE,9.18382668478654e-05,1.78591910568795e-05
KCNN2,KCNQ2,0.455,keep,NA,expressed,FALSE,1.78591910568795e-05,3.44830359608765e-05
KCNQ2,NFASC,0.867,keep,NA,expressed,FALSE,3.44830359608765e-05,0.00443278207954576
KCNQ2,SHANK2,0.53,keep,NA,expressed,FALSE,3.44830359608765e-05,0.03103521387539
KCNQ2,RPS6,0.581,keep,NA,expressed,FALSE,3.44830359608765e-05,0.00208068130791036
KHDRBS3,NOVA1,0.455,keep,NA,expressed,FALSE,0.00474702397319914,0.0362625648550079
KHDRBS3,RBM3,0.549,keep,NA,expressed,FALSE,0.00474702397319914,1.72982280594264e-05
KHDRBS3,PTBP2,0.784,keep,NA,expressed,FALSE,0.00474702397319914,5.83604889226493e-05
KIT,NID1,0.423,keep,NA,expressed,FALSE,0.0125550723908042,0.136260757932666
KIT,TGFBR1,0.4,keep,NA,expressed,FALSE,0.0125550723908042,0.0370457019540602
KIT,PTCH1,0.416,keep,NA,expressed,FALSE,0.0125550723908042,0.283631394353462
KIT,LIN28A,0.446,keep,NA,expressed,FALSE,0.0125550723908042,0.0109733262503473
KIT,NKX2-1,0.45,keep,NA,expressed,FALSE,0.0125550723908042,0.586649938657414
KIT,SHH,0.464,keep,NA,expressed,TRUE,0.0125550723908042,1
KIT,TET3,0.475,keep,NA,expressed,FALSE,0.0125550723908042,0.113522377040053
KIT,PIK3C2B,0.534,keep,NA,expressed,FALSE,0.0125550723908042,0.0148919517145716
KIT,NES,0.587,keep,NA,expressed,FALSE,0.0125550723908042,0.173820223332922
KIT,RUNX2,0.638,keep,NA,expressed,FALSE,0.0125550723908042,0.106668882179129
KIT,PSMA7,0.72,keep,NA,expressed,FALSE,0.0125550723908042,0.00116336248587619
KIT,NCAM1,0.785,keep,NA,expressed,FALSE,0.0125550723908042,0.0806611808596926
KIT,PGF,0.798,keep,NA,expressed,FALSE,0.0125550723908042,0.0572424918375152
KIT,PTPN6,0.856,keep,NA,expressed,FALSE,0.0125550723908042,0.00012290224580892
KLHL5,WDR19,0.547,keep,NA,expressed,FALSE,0.568369744219811,2.78890792302443e-05
LEFTY1,SFRP1,0.447,keep,NA,expressed,FALSE,1.63782096055271e-05,0.261302351406635
LEFTY1,TGFB3,0.912,keep,NA,expressed,FALSE,1.63782096055271e-05,4.81377888782815e-06
LEFTY1,LIN28A,0.418,keep,NA,expressed,FALSE,1.63782096055271e-05,0.0109733262503473
LEFTY1,PCSK6,0.494,keep,NA,expressed,FALSE,1.63782096055271e-05,8.90769419399392e-05
LEFTY1,SHH,0.584,keep,NA,expressed,TRUE,1.63782096055271e-05,1
LHFPL4,NLGN3,0.587,keep,NA,expressed,FALSE,3.70225692338032e-05,0.0635305170825713
LIN28A,SALL1,0.407,keep,NA,expressed,FALSE,0.0109733262503473,0.0263464310169133
LIN28A,NES,0.533,keep,NA,expressed,FALSE,0.0109733262503473,0.173820223332922
LIN28A,ZNF362,0.546,keep,NA,expressed,FALSE,0.0109733262503473,0.0292015950377686
LRP4,SHH,0.414,keep,NA,expressed,TRUE,0.12916900475785,1
LRP4,SPON1,0.503,keep,NA,expressed,FALSE,0.12916900475785,0.6862151884736
LRRC3,SLC45A1,0.446,keep,NA,expressed,FALSE,3.25633323691488e-06,1.02507908916963e-06
LRRC46,ZMYND10,0.663,keep,NA,expressed,FALSE,0.000236372005756917,0.000426465748510227
LTO1,METTL25,0.401,keep,NA,NA,FALSE,3.95731024354662e-05,0.00209394918919397
LTO1,SHANK2,0.458,keep,NA,NA,FALSE,3.95731024354662e-05,0.03103521387539
LYST,VTA1,0.948,keep,NA,expressed,FALSE,0.00428948997424823,0.00327506499823832
MACROD2,TGFBR1,0.51,keep,NA,expressed,FALSE,6.87018055992485e-06,0.0370457019540602
MBD6,OGT,0.412,keep,NA,expressed,FALSE,0.000136698367178721,3.14298808498165e-05
MBTPS1,PCSK6,0.834,keep,NA,expressed,FALSE,0.00739477852390269,8.90769419399392e-05
MCM6,RNASEH2B,0.417,keep,NA,expressed,FALSE,4.97238688688167e-05,0.142482396887079
MDH1B,PC,0.599,keep,NA,expressed,FALSE,0.00413131291470064,1.88604643863344e-05
MEAK7,STK36,0.445,keep,NA,NA,FALSE,0.00719564695744017,0.0226638194743119
MEAK7,MXRA8,0.442,keep,NA,NA,FALSE,0.00719564695744017,0.000368348696227148
METTL25,METTL9,0.734,keep,NA,expressed,FALSE,0.00209394918919397,0.00227301644825663
MEX3B,PTBP2,0.427,keep,NA,expressed,FALSE,0.00246556657644839,5.83604889226493e-05
MFSD6,TMTC2,0.457,keep,NA,expressed,FALSE,0.00227081839649658,0.144130651107399
MPPED1,UCKL1,0.624,keep,NA,expressed,FALSE,0.143744926484665,0.00260295368677482
MPRIP,QKI,0.59,keep,NA,expressed,FALSE,1.10089975887351e-05,0.437431013922024
MRC2,ZNF358,0.452,keep,NA,expressed,FALSE,0.000891197842325625,0.00377757828096095
MRPL40,USP44,0.49,keep,NA,expressed,FALSE,0.00123940952892026,0.103153146001007
MYO1D,TMOD2,0.417,keep,NA,expressed,FALSE,0.000227614690353505,0.0155541180502266
MYOCD,SYNPO2,0.519,keep,NA,expressed,FALSE,0.0896004509185944,2.03467931601331e-14
MYOCD,NCOA3,0.631,keep,NA,expressed,FALSE,0.0896004509185944,0.00236981990238958
MYOCD,ZFPM2,0.483,keep,NA,expressed,FALSE,0.0896004509185944,0.000180367609084725
MYORG,SLC20A2,0.814,keep,NA,NA,FALSE,0.0233925512444534,0.0205433758696672
MYRF,NKX6-2,0.49,keep,NA,expressed,FALSE,0.584670877252594,0.000621788683985722
MYRF,SLC39A1,0.506,keep,NA,expressed,FALSE,0.584670877252594,7.35146146176604e-06
MYRF,NKX2-2,0.617,keep,NA,expressed,FALSE,0.584670877252594,0.338227513580033
MYRF,TMEM98,0.759,keep,NA,expressed,FALSE,0.584670877252594,0.063008594872243
NCAM1,NCAN,0.969,keep,NA,expressed,FALSE,0.0806611808596926,0.000633479086048406
NCAM1,NTRK2,0.693,keep,NA,expressed,FALSE,0.0806611808596926,0.67648009689057
NCAM1,SHH,0.467,keep,NA,expressed,TRUE,0.0806611808596926,1
NCAM1,NKX2-1,0.632,keep,NA,expressed,FALSE,0.0806611808596926,0.586649938657414
NCAM1,NLGN3,0.58,keep,NA,expressed,FALSE,0.0806611808596926,0.0635305170825713
NCAM1,ULBP3,0.543,keep,NA,expressed,FALSE,0.0806611808596926,0.00758230574249503
NCAM1,NES,0.665,keep,NA,expressed,FALSE,0.0806611808596926,0.173820223332922
NCAM1,PODXL,0.465,keep,NA,expressed,FALSE,0.0806611808596926,0.500627943783634
NCAN,TNN,0.568,keep,NA,expressed,FALSE,0.000633479086048406,7.88270883709638e-06
NCAN,OPCML,0.409,keep,NA,expressed,FALSE,0.000633479086048406,0.0894844171973387
NCOA3,NR1I2,0.553,keep,NA,expressed,FALSE,0.00236981990238958,0.000325764065971598
NCOA3,NKX2-1,0.514,keep,NA,expressed,FALSE,0.00236981990238958,0.586649938657414
NCOA3,TNRC6B,0.531,keep,NA,expressed,FALSE,0.00236981990238958,0.0426903362984009
NCOA3,RXRA,0.988,keep,NA,expressed,FALSE,0.00236981990238958,0.135757844072098
NDRG2,STK38L,0.929,keep,NA,expressed,FALSE,0.00112491847841398,0.00646688200727775
NES,NEUROG3,0.5,keep,NA,expressed,FALSE,0.173820223332922,0.00260619253597112
NES,SLIT1,0.515,keep,NA,expressed,FALSE,0.173820223332922,0.720732362812193
NES,NTRK2,0.546,keep,NA,expressed,FALSE,0.173820223332922,0.67648009689057
NES,WNT4,0.405,keep,NA,expressed,FALSE,0.173820223332922,2.67780518301584e-05
NES,SHH,0.703,keep,NA,expressed,TRUE,0.173820223332922,1
NES,PTCH1,0.432,keep,NA,expressed,FALSE,0.173820223332922,0.283631394353462
NES,NKX2-1,0.431,keep,NA,expressed,FALSE,0.173820223332922,0.586649938657414
NES,PSMA7,0.424,keep,NA,expressed,FALSE,0.173820223332922,0.00116336248587619
NES,RUNX2,0.45,keep,NA,expressed,FALSE,0.173820223332922,0.106668882179129
NES,NKX2-2,0.506,keep,NA,expressed,FALSE,0.173820223332922,0.338227513580033
NES,NKX6-2,0.671,keep,NA,expressed,FALSE,0.173820223332922,0.000621788683985722
NEUROG3,SOHLH2,0.47,keep,NA,expressed,FALSE,0.00260619253597112,0.0024054271495891
NEUROG3,NKX6-2,0.876,keep,NA,expressed,FALSE,0.00260619253597112,0.000621788683985722
NEUROG3,NKX2-2,0.953,keep,NA,expressed,FALSE,0.00260619253597112,0.338227513580033
NID1,TNN,0.589,keep,NA,expressed,FALSE,0.136260757932666,7.88270883709638e-06
NKD1,SFRP1,0.434,keep,NA,expressed,FALSE,0.265435522372461,0.261302351406635
NKD1,WNT4,0.415,keep,NA,expressed,FALSE,0.265435522372461,2.67780518301584e-05
NKD1,VANGL2,0.58,keep,NA,expressed,FALSE,0.265435522372461,0.00279506704500166
NKX2-1,SHH,0.689,keep,NA,expressed,TRUE,0.586649938657414,1
NKX2-1,PTCH1,0.407,keep,NA,expressed,FALSE,0.586649938657414,0.283631394353462
NKX2-1,SLC26A4,0.727,keep,NA,expressed,FALSE,0.586649938657414,1.21409661446702e-05
NKX2-1,SFTA3,0.839,keep,NA,expressed,FALSE,0.586649938657414,0.0581290207800083
NKX2-2,SHH,0.821,keep,NA,expressed,TRUE,0.338227513580033,1
NKX2-2,PTCH1,0.527,keep,NA,expressed,FALSE,0.338227513580033,0.283631394353462
NKX2-2,NKX6-2,0.564,keep,NA,expressed,FALSE,0.338227513580033,0.000621788683985722
NKX2-2,TLE3,0.975,keep,NA,expressed,FALSE,0.338227513580033,0.00543477035828737
NKX6-2,SLIT1,0.732,keep,NA,expressed,FALSE,0.000621788683985722,0.720732362812193
NKX6-2,SHH,0.642,keep,NA,expressed,TRUE,0.000621788683985722,1
NKX6-2,TLE3,0.758,keep,NA,expressed,FALSE,0.000621788683985722,0.00543477035828737
NLGN3,NTRK2,0.408,keep,NA,expressed,FALSE,0.0635305170825713,0.67648009689057
NLGN3,SHANK1,0.904,keep,NA,expressed,FALSE,0.0635305170825713,0.00990693524551644
NLGN3,SHANK2,0.958,keep,NA,expressed,FALSE,0.0635305170825713,0.03103521387539
NLGN3,TLE2,0.495,keep,NA,expressed,FALSE,0.0635305170825713,0.113906165745265
NMD3,RETREG1,0.889,keep,NA,expressed,FALSE,0.0429657504609855,0.000141208346516246
NMD3,PHF2,0.565,keep,NA,expressed,FALSE,0.0429657504609855,0.000536204595333003
NMD3,ST8SIA1,0.617,keep,NA,expressed,FALSE,0.0429657504609855,0.0123677227511857
NMD3,PUS7,0.484,keep,NA,expressed,FALSE,0.0429657504609855,1.28447734545803e-05
NMUR1,OPRD1,0.513,keep,NA,expressed,FALSE,0.000391322258000677,3.16533729620832e-06
NOVA1,SRSF6,0.548,keep,NA,expressed,FALSE,0.0362625648550079,0.190618583240151
NOVA1,QKI,0.455,keep,NA,expressed,FALSE,0.0362625648550079,0.437431013922024
NOVA1,PTBP2,0.87,keep,NA,expressed,FALSE,0.0362625648550079,5.83604889226493e-05
NOVA1,RBM3,0.402,keep,NA,expressed,FALSE,0.0362625648550079,1.72982280594264e-05
NOX1,RAC3,0.823,keep,NA,NA,FALSE,1.16118474235855e-05,1.95095734322891e-05
NPTX2,TEX15,0.429,keep,NA,expressed,FALSE,0.0227163640340537,0.112440467877325
NPTX2,PPP1R14C,0.466,keep,NA,expressed,FALSE,0.0227163640340537,0.472916484906927
NR1I2,RXRA,0.999,keep,NA,expressed,FALSE,0.000325764065971598,0.135757844072098
NTRK2,P2RX3,0.422,keep,NA,expressed,FALSE,0.67648009689057,0.00433892041242484
NTRK2,OPCML,0.53,keep,NA,expressed,FALSE,0.67648009689057,0.0894844171973387
NTRK2,PGF,0.685,keep,NA,expressed,FALSE,0.67648009689057,0.0572424918375152
NTRK2,NTRK3,0.969,keep,NA,expressed,FALSE,0.67648009689057,0.0051870219629433
NTRK3,SHANK1,0.511,keep,NA,expressed,FALSE,0.0051870219629433,0.00990693524551644
NTRK3,PTCH1,0.41,keep,NA,expressed,FALSE,0.0051870219629433,0.283631394353462
NTRK3,ZFPM2,0.436,keep,NA,expressed,FALSE,0.0051870219629433,0.000180367609084725
OGT,TET3,0.975,keep,NA,expressed,FALSE,3.14298808498165e-05,0.113522377040053
OLFML3,SALL1,0.586,keep,NA,expressed,FALSE,0.000117927567951133,0.0263464310169133
OLFML3,TGFBR1,0.443,keep,NA,expressed,FALSE,0.000117927567951133,0.0370457019540602
OTOG,SLC26A4,0.554,keep,NA,expressed,FALSE,4.89517871337012e-08,1.21409661446702e-05
OXCT1,PC,0.531,keep,NA,expressed,FALSE,2.34960768534111e-05,1.88604643863344e-05
P2RX3,TACR1,0.43,keep,NA,expressed,FALSE,0.00433892041242484,0.000432676792211211
PGF,PODXL,0.406,keep,NA,expressed,FALSE,0.0572424918375152,0.500627943783634
PGF,TYMP,0.401,keep,NA,expressed,FALSE,0.0572424918375152,0.000258026440826986
PHACTR3,TAFA4,0.73,keep,NA,expressed,FALSE,0.0266926041450482,0.000299015372869211
PHF10,SMOC2,0.433,keep,NA,expressed,FALSE,4.88865345550198e-05,0.00420145746087071
PHF10,PTBP2,0.537,keep,NA,expressed,FALSE,4.88865345550198e-05,5.83604889226493e-05
PHF10,SMARCC2,0.999,keep,NA,expressed,FALSE,4.88865345550198e-05,0.0393936997437384
PHF2,RPS6,0.43,keep,NA,expressed,FALSE,0.000536204595333003,0.00208068130791036
PIGM,RAD50,0.429,keep,NA,expressed,FALSE,6.11663502508393e-06,0.000135356085183278
PIK3C2B,SNX33,0.683,keep,NA,expressed,FALSE,0.0148919517145716,0.000348221821430675
PIN1,TP53INP1,0.499,keep,NA,expressed,FALSE,1.29876381007297e-05,0.00750273709258561
PLAGL1,RXRA,0.443,keep,NA,expressed,FALSE,0.147003481191547,0.135757844072098
PNRC1,SRSF6,0.447,keep,NA,expressed,FALSE,0.00263558832499807,0.190618583240151
PNRC2,UPF3A,0.784,keep,NA,expressed,FALSE,0.43047118344101,0.0180711564774755
PNRC2,RPS6,0.521,keep,NA,expressed,FALSE,0.43047118344101,0.00208068130791036
POLR2I,SRSF6,0.575,keep,NA,expressed,FALSE,0.00204163329135895,0.190618583240151
POLR2I,TAF6,0.907,keep,NA,expressed,FALSE,0.00204163329135895,6.85172589959148e-06
POP5,TSEN2,0.549,keep,NA,expressed,FALSE,3.38605990860985e-05,0.000538913328157418
POP5,RPP40,0.999,keep,NA,expressed,FALSE,3.38605990860985e-05,1.00803740563894e-05
PREX1,RAC3,0.993,keep,NA,expressed,FALSE,0.0278978146747718,1.95095734322891e-05
PREX1,S1PR1,0.617,keep,NA,expressed,FALSE,0.0278978146747718,0.0156795484615698
PSMA7,TNFSF12,0.468,keep,NA,expressed,FALSE,0.00116336248587619,0.000512835039360135
PSMA7,SHH,0.465,keep,NA,expressed,TRUE,0.00116336248587619,1
PSMA7,SORCS3,0.41,keep,NA,expressed,FALSE,0.00116336248587619,0.000393936530486949
PSMA7,TBXA2R,0.474,keep,NA,expressed,FALSE,0.00116336248587619,1.03446255486744e-05
PSMA7,RUNX2,0.553,keep,NA,expressed,FALSE,0.00116336248587619,0.106668882179129
PTBP2,SRSF6,0.448,keep,NA,expressed,FALSE,5.83604889226493e-05,0.190618583240151
PTBP2,QKI,0.755,keep,NA,expressed,FALSE,5.83604889226493e-05,0.437431013922024
PTCH1,SFRP1,0.531,keep,NA,expressed,FALSE,0.283631394353462,0.261302351406635
PTCH1,WNT4,0.418,keep,NA,expressed,FALSE,0.283631394353462,2.67780518301584e-05
PTCH1,STK36,0.652,keep,NA,expressed,FALSE,0.283631394353462,0.0226638194743119
PTCH1,SHH,0.999,keep,NA,expressed,TRUE,0.283631394353462,1
PTCH1,RUNX2,0.597,keep,NA,expressed,FALSE,0.283631394353462,0.106668882179129
PTCH1,PTCH2,0.928,keep,NA,expressed,FALSE,0.283631394353462,0.000194951209067738
PTCH2,SFRP1,0.453,keep,NA,expressed,FALSE,0.000194951209067738,0.261302351406635
PTCH2,STK36,0.698,keep,NA,expressed,FALSE,0.000194951209067738,0.0226638194743119
PTCH2,SHH,0.999,keep,NA,expressed,TRUE,0.000194951209067738,1
PUS7,SSB,0.455,keep,NA,expressed,FALSE,1.28447734545803e-05,0.000352936776943019
QKI,SRSF6,0.469,keep,tested,expressed,FALSE,0.437431013922024,0.190618583240151
RAB31,RIN3,0.829,keep,NA,expressed,FALSE,0.0606393158909475,0.00123469978109822
RAC3,WNT4,0.526,keep,NA,expressed,FALSE,1.95095734322891e-05,2.67780518301584e-05
RAC3,SMTNL1,0.54,keep,NA,expressed,FALSE,1.95095734322891e-05,0.00175698933373892
RAC3,TAOK3,0.578,keep,NA,expressed,FALSE,1.95095734322891e-05,0.000286893349365163
RAD50,RMI1,0.719,keep,NA,expressed,FALSE,0.000135356085183278,0.000759940660615514
RBM3,SRSF6,0.547,keep,NA,expressed,FALSE,1.72982280594264e-05,0.190618583240151
RETREG1,RTN4,0.4,keep,NA,NA,FALSE,0.000141208346516246,0.0488346532684396
RIIAD1,TCTA,0.429,keep,NA,expressed,FALSE,3.73470412837828e-05,5.07615162729308e-05
RIIAD1,TRAF3IP1,0.594,keep,NA,expressed,FALSE,3.73470412837828e-05,0.000893366701171766
RIN2,RIN3,0.528,keep,NA,expressed,FALSE,0.00178223908646664,0.00123469978109822
RNF150,SYNPO2,0.509,keep,NA,expressed,FALSE,0.0827919705160696,2.03467931601331e-14
RORA,S1PR1,0.408,keep,NA,expressed,FALSE,0.15983739651228,0.0156795484615698
RORA,WNT4,0.569,keep,NA,expressed,FALSE,0.15983739651228,2.67780518301584e-05
RORA,VANGL2,0.598,keep,NA,expressed,FALSE,0.15983739651228,0.00279506704500166
RPP40,TSEN2,0.554,keep,NA,expressed,FALSE,1.00803740563894e-05,0.000538913328157418
RPP40,RPS6,0.81,keep,NA,expressed,FALSE,1.00803740563894e-05,0.00208068130791036
RPS6,ULK1,0.4,keep,NA,expressed,FALSE,0.00208068130791036,0.0108915758480401
RPS6,RRAGD,0.688,keep,NA,expressed,FALSE,0.00208068130791036,0.143208846793948
RPS6,STK33,0.539,keep,NA,expressed,FALSE,0.00208068130791036,0.00181843179482561
RPS6,SELENOP,0.878,keep,NA,expressed,FALSE,0.00208068130791036,5.32072432419278e-05
RRAGD,ULK1,0.649,keep,NA,expressed,FALSE,0.143208846793948,0.0108915758480401
RTN4,SNX1,0.698,keep,NA,expressed,FALSE,0.0488346532684396,0.00234479425882918
RTN4,VTA1,0.521,keep,NA,expressed,FALSE,0.0488346532684396,0.00327506499823832
RUNX2,SFRP1,0.473,keep,NA,NA,FALSE,0.106668882179129,0.261302351406635
RUNX2,TGFB3,0.61,keep,NA,NA,FALSE,0.106668882179129,4.81377888782815e-06
RUNX2,SMAD7,0.819,keep,NA,NA,FALSE,0.106668882179129,0.0125828322890138
RUNX2,WNT4,0.404,keep,NA,NA,FALSE,0.106668882179129,2.67780518301584e-05
RUNX2,SHH,0.659,keep,NA,NA,TRUE,0.106668882179129,1
RUNX2,SLC20A2,0.432,keep,NA,NA,FALSE,0.106668882179129,0.0205433758696672
RUNX2,SOX5,0.596,keep,NA,NA,FALSE,0.106668882179129,0.0556007423463522
RUNX2,TGFBR1,0.675,keep,NA,NA,FALSE,0.106668882179129,0.0370457019540602
RXRA,ZFPM2,0.48,keep,NA,expressed,FALSE,0.135757844072098,0.000180367609084725
RXRA,TNRC6B,0.516,keep,NA,expressed,FALSE,0.135757844072098,0.0426903362984009
RXRA,TIAM2,0.4,keep,NA,expressed,FALSE,0.135757844072098,1.20651460965443e-05
