gene1,gene2,STRING_score,double,gene_mouse,scRNA,gene_SHH_link,gene1_SHH_corr,gene2_SHH_corr
UBC,UBE2S,0.996,keep,NA,expressed,FALSE,-0.0458791418425467,-0.00599582512525954
UBC,UBE2L6,0.993,keep,NA,expressed,FALSE,-0.0458791418425467,-0.000210315886924575
UBC,UBE2O,0.763,keep,NA,expressed,FALSE,-0.0458791418425467,-1.0833198367015e-06
UBC,ZRANB1,0.99,keep,NA,expressed,FALSE,-0.0458791418425467,-1.34740483192042e-05
UBC,UCHL5,0.965,keep,NA,expressed,FALSE,-0.0458791418425467,-2.31944771471446e-08
UBE2M,UCHL5,0.464,keep,NA,expressed,FALSE,-1.88583861838394e-06,-2.31944771471446e-08
UBE2M,UBE2S,0.519,keep,NA,expressed,FALSE,-1.88583861838394e-06,-0.00599582512525954
UBE2S,ZRANB1,0.457,keep,NA,expressed,FALSE,-0.00599582512525954,-1.34740483192042e-05
UCHL5,ZRANB1,0.56,keep,NA,expressed,FALSE,-2.31944771471446e-08,-1.34740483192042e-05
VCL,VWF,0.614,keep,NA,expressed,FALSE,-0.241309174809143,-0.00157783368216556
WDR43,ZC3H15,0.401,keep,NA,expressed,FALSE,-0.0106304168332427,-0.000335279286102354
YBX3,ZC3HAV1,0.553,keep,NA,expressed,FALSE,-0.0958632570770733,-0.00464680966324426
ZFP36,ZFP36L2,0.529,keep,NA,expressed,FALSE,-0.00229712556815713,-0.000769152834195342
ZIC2,ZIC5,0.721,keep,NA,expressed,FALSE,-0.827315284517877,-0.653486521066101
ZIC3,ZIC5,0.442,keep,NA,expressed,FALSE,-0.0447704860117507,-0.653486521066101
SFMBT1,A1CF,0.446,exclude,NA,expressed,FALSE,-2.99965595843566e-05,-7.10768301166791e-08
XBP1,AARS1,0.432,exclude,NA,expressed,FALSE,-0.205511865514058,-0.120020523849474
ME3,AARS1,0.41,exclude,NA,expressed,FALSE,-0.136413668232649,-0.120020523849474
SLC3A2,AARS1,0.533,exclude,NA,expressed,FALSE,-0.111953784736773,-0.120020523849474
TENT4A,AARS1,0.55,exclude,NA,NA,FALSE,-4.5777654962916e-05,-0.120020523849474
FAM89A,AARS1,0.577,exclude,NA,expressed,FALSE,-1.82157988534782e-05,-0.120020523849474
WARS1,AARS1,0.906,exclude,NA,NA,FALSE,-0.00114763869431409,-0.120020523849474
ACSS2,ACOXL,0.479,exclude,NA,expressed,FALSE,-6.70231770178531e-05,-0.00137469013609055
ACSL4,ACOXL,0.498,exclude,NA,expressed,FALSE,-0.0057080964896822,-0.00137469013609055
ACSS2,ACSL4,0.464,exclude,NA,expressed,FALSE,-6.70231770178531e-05,-0.0057080964896822
PEMT,ACSL4,0.418,exclude,NA,expressed,FALSE,-5.40285069966732e-06,-0.0057080964896822
LIPG,ACSL4,0.66,exclude,NA,expressed,FALSE,-4.71369688898995e-06,-0.0057080964896822
NMT1,ACSL4,0.412,exclude,NA,expressed,FALSE,-0.000162465540854983,-0.0057080964896822
FDFT1,ACSL4,0.478,exclude,NA,expressed,FALSE,-0.150156462326602,-0.0057080964896822
SLC1A5,ACSL4,0.491,exclude,NA,expressed,FALSE,-0.00908777344432331,-0.0057080964896822
SLC3A2,ACSL4,0.628,exclude,NA,expressed,FALSE,-0.111953784736773,-0.0057080964896822
GNPNAT1,ACSS2,0.408,exclude,NA,expressed,FALSE,-9.58705131419485e-05,-6.70231770178531e-05
PECR,ACSS2,0.41,exclude,NA,expressed,FALSE,-5.34973233808549e-05,-6.70231770178531e-05
PFKP,ACSS2,0.417,exclude,NA,expressed,FALSE,-0.00261783097503874,-6.70231770178531e-05
IDI1,ACSS2,0.449,exclude,NA,expressed,FALSE,-0.0334310217011172,-6.70231770178531e-05
DHCR7,ACSS2,0.457,exclude,NA,expressed,FALSE,-0.0111381586806822,-6.70231770178531e-05
TKTL1,ACSS2,0.483,exclude,NA,expressed,FALSE,-7.64900737949211e-06,-6.70231770178531e-05
ME3,ACSS2,0.5,exclude,NA,expressed,FALSE,-0.136413668232649,-6.70231770178531e-05
INSIG1,ACSS2,0.535,exclude,NA,expressed,FALSE,-0.0690379386542829,-6.70231770178531e-05
FDFT1,ACSS2,0.569,exclude,NA,expressed,FALSE,-0.150156462326602,-6.70231770178531e-05
PPARGC1A,ACSS2,0.63,exclude,NA,expressed,FALSE,-7.80092631166548e-05,-6.70231770178531e-05
HIBADH,ACSS2,0.833,exclude,NA,expressed,FALSE,-0.0124448873113355,-6.70231770178531e-05
VCL,ACTC1,0.681,exclude,NA,expressed,FALSE,-0.241309174809143,-1.94978978673754e-05
DPF2,ACTC1,0.417,exclude,NA,expressed,FALSE,-0.0338918577764492,-1.94978978673754e-05
CNN1,ACTC1,0.702,exclude,NA,expressed,FALSE,-4.57516311670523e-05,-1.94978978673754e-05
SRF,ACTC1,0.641,exclude,NA,expressed,FALSE,-0.000847777206305623,-1.94978978673754e-05
GJA1,ACTC1,0.656,exclude,tested,expressed,FALSE,-0.0712522563520117,-1.94978978673754e-05
PDLIM3,ACTC1,0.567,exclude,NA,expressed,FALSE,-0.126281937903493,-1.94978978673754e-05
DMD,ACTC1,0.401,exclude,NA,expressed,FALSE,-0.280251419695225,-1.94978978673754e-05
DSP,ACTC1,0.403,exclude,NA,expressed,FALSE,-0.401604641500033,-1.94978978673754e-05
FOXO3,ACTC1,0.449,exclude,NA,expressed,FALSE,-0.197110893411986,-1.94978978673754e-05
ACTN3,ACTC1,0.45,exclude,NA,NA,FALSE,-0.174899837874338,-1.94978978673754e-05
NEBL,ACTC1,0.457,exclude,NA,expressed,FALSE,-0.00751533349303729,-1.94978978673754e-05
DTNA,ACTC1,0.523,exclude,NA,expressed,FALSE,-3.61474057386867e-06,-1.94978978673754e-05
MYLK,ACTC1,0.566,exclude,NA,expressed,FALSE,-0.3526252084112,-1.94978978673754e-05
TPM4,ACTC1,0.948,exclude,NA,expressed,FALSE,-0.0095215136943891,-1.94978978673754e-05
TPM1,ACTC1,0.999,exclude,NA,expressed,FALSE,-0.388576658346598,-1.94978978673754e-05
VCL,ACTN3,0.536,exclude,NA,expressed,FALSE,-0.241309174809143,-0.174899837874338
PYGL,ACTN3,0.452,exclude,NA,expressed,FALSE,-0.00055988442861448,-0.174899837874338
PPARGC1A,ACTN3,0.418,exclude,NA,expressed,FALSE,-7.80092631166548e-05,-0.174899837874338
ANK3,ACTN3,0.419,exclude,NA,expressed,FALSE,-4.2759640515481e-05,-0.174899837874338
PDLIM3,ACTN3,0.446,exclude,NA,expressed,FALSE,-0.126281937903493,-0.174899837874338
LTBP4,ACTN3,0.469,exclude,NA,expressed,FALSE,-6.53193385197445e-05,-0.174899837874338
TPM1,ACTN3,0.681,exclude,NA,expressed,FALSE,-0.388576658346598,-0.174899837874338
NEBL,ACTN3,0.437,exclude,NA,expressed,FALSE,-0.00751533349303729,-0.174899837874338
BAIAP2L1,ADD3,0.432,exclude,NA,expressed,FALSE,-0.0131888951893347,-0.0836839306842297
ANK1,ADD3,0.984,exclude,NA,expressed,FALSE,-0.00562337037438442,-0.0836839306842297
ANK3,ADD3,0.979,exclude,NA,expressed,FALSE,-4.2759640515481e-05,-0.0836839306842297
IP6K3,ADD3,0.581,exclude,NA,expressed,FALSE,-0.00294790114487256,-0.0836839306842297
FARP1,ADD3,0.402,exclude,NA,expressed,FALSE,-0.00339900999208686,-0.0836839306842297
FAM169A,ADD3,0.411,exclude,NA,expressed,FALSE,-2.40177229361502e-05,-0.0836839306842297
PFKP,ADD3,0.441,exclude,NA,expressed,FALSE,-0.00261783097503874,-0.0836839306842297
GAP43,ADD3,0.485,exclude,NA,expressed,FALSE,-5.41744717281849e-05,-0.0836839306842297
TKTL1,ADD3,0.492,exclude,NA,expressed,FALSE,-7.64900737949211e-06,-0.0836839306842297
MSN,ADD3,0.501,exclude,NA,expressed,FALSE,-0.0472453208346769,-0.0836839306842297
RGS17,ADRA2B,0.51,exclude,NA,expressed,FALSE,-4.15316123201468e-06,-0.0114090780687987
GNG11,ADRA2B,0.541,exclude,NA,expressed,FALSE,-0.463246748231027,-0.0114090780687987
VWF,ADRA2B,0.492,exclude,NA,expressed,FALSE,-0.00157783368216556,-0.0114090780687987
GNB5,ADRA2B,0.646,exclude,NA,expressed,FALSE,-1.4018653009864e-05,-0.0114090780687987
RGS16,ADRA2B,0.504,exclude,NA,expressed,FALSE,-0.391903539182906,-0.0114090780687987
PLK2,AEN,0.429,exclude,NA,expressed,FALSE,-0.120569368828833,-0.0855561508270728
BBC3,AEN,0.4,exclude,NA,expressed,FALSE,-0.00785677497126609,-0.0855561508270728
SOX2,AHCYL1,0.51,exclude,NA,expressed,FALSE,-0.328292680666988,-0.0479679506720206
TACC3,AHCYL1,0.592,exclude,NA,expressed,FALSE,-0.000919618203860543,-0.0479679506720206
PRDX6,AHCYL1,0.444,exclude,NA,expressed,FALSE,-0.259321049343072,-0.0479679506720206
TKTL1,AHCYL1,0.412,exclude,NA,expressed,FALSE,-7.64900737949211e-06,-0.0479679506720206
BCL2L10,AHCYL1,0.763,exclude,NA,expressed,FALSE,-3.59114067004258e-05,-0.0479679506720206
CTH,AHCYL1,0.969,exclude,NA,expressed,FALSE,-9.04037774451163e-05,-0.0479679506720206
VCL,AKAP9,0.411,exclude,NA,expressed,FALSE,-0.241309174809143,-0.00786389051997694
CLCN6,AKAP9,0.565,exclude,NA,expressed,FALSE,-2.33356604428568e-06,-0.00786389051997694
ZC3HAV1,AKAP9,0.521,exclude,NA,expressed,FALSE,-0.00464680966324426,-0.00786389051997694
KMT2C,AKAP9,0.448,exclude,NA,expressed,FALSE,-0.000508646362739686,-0.00786389051997694
CCDC6,AKAP9,0.534,exclude,NA,expressed,FALSE,-0.000157198083287896,-0.00786389051997694
USO1,AKAP9,0.493,exclude,NA,expressed,FALSE,-0.0615785920589213,-0.00786389051997694
TACC3,AKAP9,0.475,exclude,NA,expressed,FALSE,-0.000919618203860543,-0.00786389051997694
PDE4D,AKAP9,0.809,exclude,NA,expressed,FALSE,-0.105250653390443,-0.00786389051997694
PTTG1,AKAP9,0.467,exclude,NA,expressed,FALSE,-0.0252675154847849,-0.00786389051997694
BCL2L11,AKAP9,0.5,exclude,NA,expressed,FALSE,-0.528825391896885,-0.00786389051997694
TENT4A,AKAP9,0.514,exclude,NA,NA,FALSE,-4.5777654962916e-05,-0.00786389051997694
GOLGB1,AKAP9,0.515,exclude,NA,expressed,FALSE,-6.15276935159406e-07,-0.00786389051997694
OPTN,AKAP9,0.52,exclude,NA,expressed,FALSE,-0.109754227364951,-0.00786389051997694
KCNJ5,AKAP9,0.769,exclude,NA,expressed,FALSE,-4.75018529110774e-05,-0.00786389051997694
GOLGA2,AKAP9,0.968,exclude,NA,expressed,FALSE,-0.0379464773423775,-0.00786389051997694
PYGL,ALDOC,0.494,exclude,NA,expressed,FALSE,-0.00055988442861448,-0.000495278811682459
TKTL1,ALDOC,0.962,exclude,NA,expressed,FALSE,-7.64900737949211e-06,-0.000495278811682459
PFKP,ALDOC,0.979,exclude,NA,expressed,FALSE,-0.00261783097503874,-0.000495278811682459
SNX9,ALDOC,0.487,exclude,NA,expressed,FALSE,-0.00158480146383017,-0.000495278811682459
BAIAP2L1,AMPH,0.477,exclude,NA,expressed,FALSE,-0.0131888951893347,-0.000711777344148948
RAB5A,AMPH,0.599,exclude,NA,expressed,FALSE,-0.0463311541401034,-0.000711777344148948
ANK3,AMPH,0.434,exclude,NA,expressed,FALSE,-4.2759640515481e-05,-0.000711777344148948
TIAM1,AMPH,0.426,exclude,NA,expressed,FALSE,-0.273097556698402,-0.000711777344148948
SOX1,AMPH,0.736,exclude,NA,expressed,FALSE,-0.162904383925206,-0.000711777344148948
DNER,AMPH,0.791,exclude,NA,expressed,FALSE,-2.26527196833917e-06,-0.000711777344148948
GRIA1,AMPH,0.428,exclude,NA,expressed,FALSE,-0.326505843993123,-0.000711777344148948
SGIP1,AMPH,0.8,exclude,NA,expressed,FALSE,-0.000435010927419674,-0.000711777344148948
CNTNAP2,AMPH,0.805,exclude,tested,expressed,FALSE,-0.000192842842075983,-0.000711777344148948
SNX9,AMPH,0.831,exclude,NA,expressed,FALSE,-0.00158480146383017,-0.000711777344148948
VCL,ANK1,0.615,exclude,NA,expressed,FALSE,-0.241309174809143,-0.00562337037438442
BET1,ANK1,0.5,exclude,NA,expressed,FALSE,-0.0303909331982063,-0.00562337037438442
HDAC5,ANK1,0.479,exclude,NA,expressed,FALSE,-0.000326787506427749,-0.00562337037438442
JAG1,ANK1,0.608,exclude,NA,expressed,FALSE,-0.172576723978813,-0.00562337037438442
UBE2S,ANK1,0.535,exclude,NA,expressed,FALSE,-0.00599582512525954,-0.00562337037438442
EGF,ANK1,0.489,exclude,NA,expressed,FALSE,-0.144556025288887,-0.00562337037438442
NGF,ANK1,0.418,exclude,NA,expressed,FALSE,-5.10186103539944e-05,-0.00562337037438442
HOMER2,ANK1,0.47,exclude,NA,expressed,FALSE,-0.000129110854324201,-0.00562337037438442
BET1L,ANK1,0.499,exclude,NA,expressed,FALSE,-1.42489925646586e-05,-0.00562337037438442
NFKB2,ANK1,0.508,exclude,NA,expressed,FALSE,-0.000651671689561833,-0.00562337037438442
GOLGA2,ANK1,0.512,exclude,NA,expressed,FALSE,-0.0379464773423775,-0.00562337037438442
CNTNAP2,ANK1,0.527,exclude,tested,expressed,FALSE,-0.000192842842075983,-0.00562337037438442
HOMER1,ANK1,0.558,exclude,NA,expressed,FALSE,-0.0511769182436247,-0.00562337037438442
NAV1,ANK1,0.589,exclude,NA,expressed,FALSE,-0.1735233967266,-0.00562337037438442
ARAP2,ANK1,0.599,exclude,NA,expressed,FALSE,-1.78808332774702e-05,-0.00562337037438442
KCNQ3,ANK1,0.605,exclude,NA,expressed,FALSE,-0.00011883715004225,-0.00562337037438442
DMD,ANK1,0.635,exclude,NA,expressed,FALSE,-0.280251419695225,-0.00562337037438442
MSN,ANK1,0.668,exclude,NA,expressed,FALSE,-0.0472453208346769,-0.00562337037438442
TRPM8,ANK1,0.867,exclude,NA,expressed,FALSE,-5.81094901336559e-05,-0.00562337037438442
TRPV1,ANK1,0.902,exclude,NA,NA,FALSE,-3.23595700897351e-06,-0.00562337037438442
ANK3,ANK1,0.909,exclude,NA,expressed,FALSE,-4.2759640515481e-05,-0.00562337037438442
TIAM1,ANK1,0.967,exclude,NA,expressed,FALSE,-0.273097556698402,-0.00562337037438442
VCL,ANK3,0.612,exclude,NA,expressed,FALSE,-0.241309174809143,-4.2759640515481e-05
BET1,ANK3,0.5,exclude,NA,expressed,FALSE,-0.0303909331982063,-4.2759640515481e-05
HDAC5,ANK3,0.478,exclude,NA,expressed,FALSE,-0.000326787506427749,-4.2759640515481e-05
JAG1,ANK3,0.605,exclude,NA,expressed,FALSE,-0.172576723978813,-4.2759640515481e-05
UBE2S,ANK3,0.542,exclude,NA,expressed,FALSE,-0.00599582512525954,-4.2759640515481e-05
EGF,ANK3,0.483,exclude,NA,expressed,FALSE,-0.144556025288887,-4.2759640515481e-05
PPFIBP1,ANK3,0.407,exclude,NA,expressed,FALSE,-0.00623279286762368,-4.2759640515481e-05
TRPV1,ANK3,0.447,exclude,NA,NA,FALSE,-3.23595700897351e-06,-4.2759640515481e-05
HOMER2,ANK3,0.482,exclude,NA,expressed,FALSE,-0.000129110854324201,-4.2759640515481e-05
GJA1,ANK3,0.489,exclude,tested,expressed,FALSE,-0.0712522563520117,-4.2759640515481e-05
BET1L,ANK3,0.499,exclude,NA,expressed,FALSE,-1.42489925646586e-05,-4.2759640515481e-05
NFKB2,ANK3,0.512,exclude,NA,expressed,FALSE,-0.000651671689561833,-4.2759640515481e-05
GOLGA2,ANK3,0.519,exclude,NA,expressed,FALSE,-0.0379464773423775,-4.2759640515481e-05
GRIA1,ANK3,0.522,exclude,NA,expressed,FALSE,-0.326505843993123,-4.2759640515481e-05
FARP1,ANK3,0.525,exclude,NA,expressed,FALSE,-0.00339900999208686,-4.2759640515481e-05
DTNA,ANK3,0.594,exclude,NA,expressed,FALSE,-3.61474057386867e-06,-4.2759640515481e-05
PALM2AKAP2,ANK3,0.598,exclude,NA,NA,FALSE,-0.0960555416308688,-4.2759640515481e-05
ARAP2,ANK3,0.616,exclude,NA,expressed,FALSE,-1.78808332774702e-05,-4.2759640515481e-05
NDEL1,ANK3,0.617,exclude,NA,expressed,FALSE,-0.00297866364962463,-4.2759640515481e-05
CNTNAP2,ANK3,0.64,exclude,tested,expressed,FALSE,-0.000192842842075983,-4.2759640515481e-05
HOMER1,ANK3,0.649,exclude,NA,expressed,FALSE,-0.0511769182436247,-4.2759640515481e-05
DMD,ANK3,0.667,exclude,NA,expressed,FALSE,-0.280251419695225,-4.2759640515481e-05
MSN,ANK3,0.742,exclude,NA,expressed,FALSE,-0.0472453208346769,-4.2759640515481e-05
NAV1,ANK3,0.752,exclude,NA,expressed,FALSE,-0.1735233967266,-4.2759640515481e-05
TRPM8,ANK3,0.801,exclude,NA,expressed,FALSE,-5.81094901336559e-05,-4.2759640515481e-05
KCNQ3,ANK3,0.942,exclude,NA,expressed,FALSE,-0.00011883715004225,-4.2759640515481e-05
TIAM1,ANK3,0.968,exclude,NA,expressed,FALSE,-0.273097556698402,-4.2759640515481e-05
ANXA5,ANXA3,0.485,exclude,NA,expressed,FALSE,-0.0488417972369601,-0.0273061416353149
S100A10,ANXA3,0.504,exclude,NA,expressed,FALSE,-0.00368489994891303,-0.0273061416353149
CD4,ANXA5,0.807,exclude,NA,expressed,FALSE,-0.00261997687017633,-0.0488417972369601
TNFRSF1A,ANXA5,0.544,exclude,NA,expressed,FALSE,-4.03200619146244e-06,-0.0488417972369601
VCL,ANXA5,0.685,exclude,NA,expressed,FALSE,-0.241309174809143,-0.0488417972369601
LGALS1,ANXA5,0.689,exclude,NA,expressed,FALSE,-0.242276682199537,-0.0488417972369601
XBP1,ANXA5,0.539,exclude,NA,expressed,FALSE,-0.205511865514058,-0.0488417972369601
CD38,ANXA5,0.587,exclude,NA,expressed,FALSE,-2.45761270833305e-06,-0.0488417972369601
HSPB1,ANXA5,0.51,exclude,NA,expressed,FALSE,-0.0378839497926255,-0.0488417972369601
LGALS3,ANXA5,0.477,exclude,NA,expressed,FALSE,-0.183061250762565,-0.0488417972369601
VWF,ANXA5,0.441,exclude,NA,expressed,FALSE,-0.00157783368216556,-0.0488417972369601
FGF2,ANXA5,0.607,exclude,NA,expressed,FALSE,-0.0334381598927772,-0.0488417972369601
EGF,ANXA5,0.659,exclude,NA,expressed,FALSE,-0.144556025288887,-0.0488417972369601
ATP1A2,ANXA5,0.42,exclude,NA,expressed,FALSE,-0.0219284905501494,-0.0488417972369601
FOS,ANXA5,0.426,exclude,NA,expressed,FALSE,-0.00716429557592088,-0.0488417972369601
GADD45A,ANXA5,0.439,exclude,NA,expressed,FALSE,-0.33776188014671,-0.0488417972369601
NQO1,ANXA5,0.477,exclude,NA,expressed,FALSE,-0.0036637109683351,-0.0488417972369601
BBC3,ANXA5,0.479,exclude,NA,expressed,FALSE,-0.00785677497126609,-0.0488417972369601
CHEK2,ANXA5,0.505,exclude,NA,expressed,FALSE,-3.33392379287898e-05,-0.0488417972369601
CDC25C,ANXA5,0.519,exclude,NA,expressed,FALSE,-2.91719532757414e-05,-0.0488417972369601
FOXO3,ANXA5,0.523,exclude,NA,expressed,FALSE,-0.197110893411986,-0.0488417972369601
GPX8,ANXA5,0.555,exclude,NA,expressed,FALSE,-0.00109321640174066,-0.0488417972369601
SDC1,ANXA5,0.556,exclude,NA,expressed,FALSE,-0.00101412747539274,-0.0488417972369601
DDIT3,ANXA5,0.572,exclude,NA,expressed,FALSE,-0.000602561109610281,-0.0488417972369601
GAS6,ANXA5,0.589,exclude,NA,expressed,FALSE,-0.000602256432912541,-0.0488417972369601
SOX2,ANXA5,0.635,exclude,NA,expressed,FALSE,-0.328292680666988,-0.0488417972369601
BCL2L11,ANXA5,0.712,exclude,NA,expressed,FALSE,-0.528825391896885,-0.0488417972369601
S100A10,ANXA5,0.833,exclude,NA,expressed,FALSE,-0.00368489994891303,-0.0488417972369601
CCK,ANXA5,0.891,exclude,NA,expressed,FALSE,-0.00025443212002661,-0.0488417972369601
SGIP1,AP1S2,0.757,exclude,NA,expressed,FALSE,-0.000435010927419674,-0.0422852817123355
SNX9,AP1S2,0.5,exclude,NA,expressed,FALSE,-0.00158480146383017,-0.0422852817123355
NCALD,AP1S2,0.548,exclude,NA,expressed,FALSE,-0.0938153977413028,-0.0422852817123355
CLVS1,AP1S2,0.521,exclude,NA,expressed,FALSE,-4.36356359287752e-05,-0.0422852817123355
UBE2L6,APOL6,0.444,exclude,NA,expressed,FALSE,-0.000210315886924575,-3.61464663644258e-17
TRIM5,APOL6,0.501,exclude,NA,expressed,FALSE,-0.000313634887738058,-3.61464663644258e-17
OSBPL6,APOL6,0.425,exclude,NA,expressed,FALSE,-0.0131891603480433,-3.61464663644258e-17
VAX1,ARHGAP29,0.505,exclude,NA,expressed,FALSE,-0.242519199652834,-0.0661824630781701
HDAC5,ARID4B,0.482,exclude,NA,expressed,FALSE,-0.000326787506427749,-7.23885658783028e-05
WHAMM,ARID4B,0.405,exclude,NA,expressed,FALSE,-0.00901499625021422,-7.23885658783028e-05
CUL4B,ARID4B,0.425,exclude,NA,expressed,FALSE,-0.180122912517595,-7.23885658783028e-05
ASPH,ARID4B,0.439,exclude,NA,expressed,FALSE,-0.0245881150047242,-7.23885658783028e-05
SMC5,ARID4B,0.452,exclude,NA,expressed,FALSE,-0.313023998322185,-7.23885658783028e-05
KMT2A,ARID4B,0.487,exclude,NA,expressed,FALSE,-0.00253293924863571,-7.23885658783028e-05
CENPA,ARID4B,0.551,exclude,NA,expressed,FALSE,-0.000587549101400868,-7.23885658783028e-05
BEGAIN,ARID4B,0.559,exclude,NA,expressed,FALSE,-0.528029401945661,-7.23885658783028e-05
RSRC2,ARID4B,0.75,exclude,NA,expressed,FALSE,-0.00411640242263802,-7.23885658783028e-05
CHEK2,ARL11,0.403,exclude,NA,expressed,FALSE,-3.33392379287898e-05,-5.83638583397351e-05
FOSL2,ARL4C,0.628,exclude,NA,expressed,FALSE,-0.00140607739192464,-0.276172360300797
TNRC6C,ARL4C,0.529,exclude,NA,expressed,FALSE,-0.0294908835141223,-0.276172360300797
FRMD4A,ARL4C,0.437,exclude,NA,expressed,FALSE,-0.0464002928125598,-0.276172360300797
ARMCX2,ARMCX1,0.584,exclude,NA,expressed,FALSE,-0.000187079195281638,-0.00336186803934326
ATP6V1E2,ARMCX2,0.5,exclude,NA,expressed,FALSE,-3.94801059300536e-05,-0.000187079195281638
BCAS4,ARMCX2,0.48,exclude,NA,expressed,FALSE,-0.00154025195971911,-0.000187079195281638
TMEM214,ARMCX3,0.468,exclude,NA,expressed,FALSE,-9.04430659863026e-05,-0.0258014552445863
ESYT2,ARMCX3,0.483,exclude,NA,expressed,FALSE,-0.0008946766961748,-0.0258014552445863
PPARGC1A,ASCC3,0.52,exclude,NA,expressed,FALSE,-7.80092631166548e-05,-0.0057430493624029
USO1,ASCC3,0.437,exclude,NA,expressed,FALSE,-0.0615785920589213,-0.0057430493624029
FANCM,ASCC3,0.4,exclude,NA,expressed,FALSE,-1.82813875905367e-05,-0.0057430493624029
ZC3H15,ASCC3,0.415,exclude,NA,expressed,FALSE,-0.000335279286102354,-0.0057430493624029
RNPC3,ASCC3,0.438,exclude,NA,expressed,FALSE,-0.000230427430210447,-0.0057430493624029
CWC22,ASCC3,0.815,exclude,NA,expressed,FALSE,-0.0183583840952995,-0.0057430493624029
NFKB2,ATAD3B,0.425,exclude,NA,expressed,FALSE,-0.000651671689561833,-0.000312518840649241
DBF4,ATAD5,0.438,exclude,NA,expressed,FALSE,-0.0494955570553069,-0.00158355787561988
FANCM,ATAD5,0.814,exclude,NA,expressed,FALSE,-1.82813875905367e-05,-0.00158355787561988
TICRR,ATAD5,0.508,exclude,NA,expressed,FALSE,-5.53705310199438e-07,-0.00158355787561988
NCAPD2,ATAD5,0.451,exclude,NA,expressed,FALSE,-1.68369527622126e-05,-0.00158355787561988
POLH,ATAD5,0.479,exclude,NA,expressed,FALSE,-0.016205993679831,-0.00158355787561988
CEP152,ATAD5,0.507,exclude,NA,expressed,FALSE,-3.39199872847976e-07,-0.00158355787561988
SMC5,ATAD5,0.521,exclude,NA,expressed,FALSE,-0.313023998322185,-0.00158355787561988
CDCA7L,ATAD5,0.527,exclude,NA,expressed,FALSE,-0.00144745678336834,-0.00158355787561988
REV3L,ATAD5,0.6,exclude,NA,expressed,FALSE,-0.0169826667734269,-0.00158355787561988
CHEK2,ATAD5,0.679,exclude,NA,expressed,FALSE,-3.33392379287898e-05,-0.00158355787561988
ZGRF1,ATAD5,0.78,exclude,NA,NA,FALSE,-0.0286989975855649,-0.00158355787561988
RRBP1,ATL2,0.456,exclude,NA,expressed,FALSE,-0.00860165726432091,-0.221109930497087
GJA1,ATP1A2,0.541,exclude,tested,expressed,FALSE,-0.0712522563520117,-0.0219284905501494
ATP1B3,ATP1A2,0.978,exclude,NA,expressed,FALSE,-0.011518602823223,-0.0219284905501494
PLP1,ATP1A2,0.435,exclude,NA,expressed,FALSE,-8.22547547538525e-05,-0.0219284905501494
NLGN1,ATP1A2,0.528,exclude,NA,expressed,FALSE,-0.473481314031624,-0.0219284905501494
ATP2B1,ATP1B3,0.405,exclude,NA,expressed,FALSE,-0.14710603508079,-0.011518602823223
SLC1A5,ATP1B3,0.523,exclude,NA,expressed,FALSE,-0.00908777344432331,-0.011518602823223
ATP6V1B1,ATP5F1E,0.54,exclude,NA,expressed,FALSE,-0.029793180347325,-0.0182327975574375
ATP6V1E2,ATP5F1E,0.495,exclude,NA,expressed,FALSE,-3.94801059300536e-05,-0.0182327975574375
COX17,ATP5F1E,0.6,exclude,NA,expressed,FALSE,-0.0865234556674469,-0.0182327975574375
PDIA2,ATP6V1B1,0.447,exclude,NA,expressed,FALSE,-5.93868122983865e-05,-0.029793180347325
VAX2,ATP6V1B1,0.478,exclude,NA,expressed,FALSE,-0.0154678705258859,-0.029793180347325
CA2,ATP6V1B1,0.841,exclude,NA,expressed,FALSE,-0.10185160359013,-0.029793180347325
ATP6V1E2,ATP6V1B1,0.999,exclude,NA,expressed,FALSE,-3.94801059300536e-05,-0.029793180347325
BCAS4,ATP6V1E2,0.472,exclude,NA,expressed,FALSE,-0.00154025195971911,-3.94801059300536e-05
UBC,ATXN7,0.711,exclude,NA,expressed,FALSE,-0.0458791418425467,-0.000916727777566882
TADA3,ATXN7,0.996,exclude,NA,expressed,FALSE,-1.02347120980988e-05,-0.000916727777566882
B4GALT1,B3GALT1,0.984,exclude,NA,expressed,FALSE,-0.000415106987934424,-0.027520393462234
GCNT2,B3GALT1,0.417,exclude,NA,expressed,FALSE,-0.0593152543382694,-0.027520393462234
MAN2A1,B3GNT2,0.43,exclude,NA,expressed,FALSE,-0.172523348908489,-9.25931128546371e-05
BEGAIN,B3GNT2,0.422,exclude,NA,expressed,FALSE,-0.528029401945661,-9.25931128546371e-05
B4GALT1,B3GNT2,0.966,exclude,NA,expressed,FALSE,-0.000415106987934424,-9.25931128546371e-05
GCNT2,B3GNT2,0.988,exclude,NA,expressed,FALSE,-0.0593152543382694,-9.25931128546371e-05
LFNG,B4GALT1,0.406,exclude,NA,expressed,FALSE,-0.000778153513021093,-0.000415106987934424
NOTCH2,B4GALT1,0.463,exclude,NA,expressed,FALSE,-0.0317396477283914,-0.000415106987934424
MAN2A1,B4GALT1,0.849,exclude,NA,expressed,FALSE,-0.172523348908489,-0.000415106987934424
GCNT2,B4GALT1,0.938,exclude,NA,expressed,FALSE,-0.0593152543382694,-0.000415106987934424
