gene1,gene2,STRING_score,double,gene_sc,gene_mouse,gene_pattern,gene_SHH_link,gene_SHH_corr,combined_score_SHH
LIN28A,SOX1,0.666,keep,expressed,NA,FALSE,FALSE,0.0109733262503473,0
LIN28A,NES,0.533,keep,expressed,NA,FALSE,FALSE,0.0109733262503473,0
LIN28A,OTX2,0.521,keep,expressed,NA,FALSE,FALSE,0.0109733262503473,0
LIN28A,ZNF362,0.546,keep,expressed,NA,FALSE,FALSE,0.0109733262503473,0
LIN28A,PAX6,0.558,keep,expressed,NA,FALSE,FALSE,0.0109733262503473,0
LMO1,NKX2-1,0.442,keep,expressed,NA,FALSE,FALSE,-0.0127013080765148,0
LMO1,LMO4,0.627,keep,expressed,NA,FALSE,FALSE,-0.0127013080765148,0
LMO1,SSBP3,0.644,keep,expressed,NA,FALSE,FALSE,-0.0127013080765148,0
LMO4,SSBP3,0.863,keep,expressed,NA,FALSE,FALSE,-0.0281499534267294,0
LPAR1,S1PR1,0.428,keep,expressed,NA,FALSE,FALSE,-0.636739558002886,0
LPAR1,RGS16,0.559,keep,expressed,NA,FALSE,FALSE,-0.636739558002886,0
LPP,VCL,0.631,keep,expressed,NA,FALSE,FALSE,-0.0157447628316218,0
LPP,PALLD,0.657,keep,expressed,NA,FALSE,FALSE,-0.0157447628316218,0
LRIG1,UBC,0.517,keep,expressed,NA,FALSE,FALSE,-0.141785737232126,0
LRIG1,PTPRG,0.561,keep,expressed,NA,FALSE,FALSE,-0.141785737232126,0
LRP4,SHH,0.414,keep,expressed,NA,FALSE,TRUE,0.12916900475785,0.414
LRP4,SPON1,0.503,keep,expressed,NA,FALSE,FALSE,0.12916900475785,0
MAN2A1,PTCH1,0.465,keep,expressed,NA,FALSE,FALSE,-0.172523348908489,0
MAX,TGFBR1,0.405,keep,expressed,NA,FALSE,FALSE,-0.0112470928838995,0
MAX,PALLD,0.503,keep,expressed,NA,FALSE,FALSE,-0.0112470928838995,0
MMD,PAQR9,0.401,keep,expressed,NA,FALSE,FALSE,0.019532977756331,0
MRPS6,SLC5A3,0.695,keep,expressed,NA,FALSE,FALSE,-0.298951657613045,0
MSN,VCL,0.951,keep,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
MSN,RAB5A,0.421,keep,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
MSN,RAB11FIP1,0.451,keep,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
MSN,PLS1,0.862,keep,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
MSN,PALLD,0.474,keep,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
MSN,RRBP1,0.509,keep,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
MSN,PODXL,0.576,keep,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
MSN,TPM4,0.655,keep,expressed,NA,FALSE,FALSE,-0.0472453208346769,0
MYLK,VCL,0.814,keep,expressed,NA,FALSE,FALSE,-0.3526252084112,0
MYLK,MYLPF,0.738,keep,expressed,NA,FALSE,FALSE,-0.3526252084112,0
MYLK,TPM1,0.857,keep,expressed,NA,FALSE,FALSE,-0.3526252084112,0
MYLK,MYOCD,0.546,keep,expressed,NA,FALSE,FALSE,-0.3526252084112,0
MYLK,TPM4,0.707,keep,expressed,NA,FALSE,FALSE,-0.3526252084112,0
MYLPF,VCL,0.571,keep,NA,NA,FALSE,FALSE,NA,0
MYLPF,PDLIM3,0.483,keep,NA,NA,FALSE,FALSE,NA,0
MYLPF,TPM4,0.748,keep,NA,NA,FALSE,FALSE,NA,0
MYLPF,TPM1,0.833,keep,NA,NA,FALSE,FALSE,NA,0
MYORG,SLC20A2,0.814,keep,NA,NA,FALSE,FALSE,0.0233925512444534,0
MYRF,NKX2-2,0.617,keep,expressed,NA,FALSE,FALSE,0.584670877252594,0
MYRF,TMEM98,0.759,keep,expressed,NA,FALSE,FALSE,0.584670877252594,0
NAV1,NRG1,0.496,keep,expressed,NA,FALSE,FALSE,-0.1735233967266,0
NAV1,RTN4,0.536,keep,expressed,NA,FALSE,FALSE,-0.1735233967266,0
NCAM1,TNC,0.483,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,NTRK2,0.693,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,SHH,0.467,keep,expressed,NA,FALSE,TRUE,0.0806611808596926,0.467
NCAM1,SOX2,0.549,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,SOX1,0.427,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,NKX2-1,0.632,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,NLGN3,0.58,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,NES,0.665,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,PODXL,0.465,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,NLGN1,0.647,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,PCSK5,0.614,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NCAM1,PAX6,0.535,keep,expressed,NA,FALSE,FALSE,0.0806611808596926,0
NES,NOTCH2,0.431,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,SLIT1,0.515,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,NTRK2,0.546,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,NRG1,0.435,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,SHH,0.703,keep,expressed,NA,FALSE,TRUE,0.173820223332922,0.703
NES,SOX2,0.891,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,SOX1,0.795,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,PTCH1,0.432,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,NKX2-1,0.431,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,RUNX2,0.45,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,NKX2-2,0.506,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,OTX2,0.621,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NES,PAX6,0.859,keep,expressed,NA,FALSE,FALSE,0.173820223332922,0
NID1,SMOC1,0.439,keep,expressed,NA,FALSE,FALSE,0.136260757932666,0
NID1,TNC,0.48,keep,expressed,NA,FALSE,FALSE,0.136260757932666,0
NKD1,SFRP1,0.434,keep,expressed,NA,FALSE,FALSE,0.265435522372461,0
NKD1,WNT5B,0.431,keep,expressed,NA,FALSE,FALSE,0.265435522372461,0
NKD1,PRICKLE1,0.487,keep,expressed,NA,FALSE,FALSE,0.265435522372461,0
NKX2-1,SHH,0.689,keep,expressed,NA,TRUE,TRUE,0.586649938657414,0.689
NKX2-1,SOX2,0.627,keep,expressed,NA,TRUE,FALSE,0.586649938657414,0
NKX2-1,SOX1,0.456,keep,expressed,NA,TRUE,FALSE,0.586649938657414,0
NKX2-1,PTCH1,0.407,keep,expressed,NA,TRUE,FALSE,0.586649938657414,0
NKX2-1,SP8,0.433,keep,expressed,NA,TRUE,FALSE,0.586649938657414,0
NKX2-2,SHH,0.821,keep,expressed,NA,TRUE,TRUE,0.338227513580033,0.821
NKX2-2,SOX2,0.6,keep,expressed,NA,TRUE,FALSE,0.338227513580033,0
NKX2-2,SOX1,0.59,keep,expressed,NA,TRUE,FALSE,0.338227513580033,0
NKX2-2,PTCH1,0.527,keep,expressed,NA,TRUE,FALSE,0.338227513580033,0
NKX2-2,OTX2,0.554,keep,expressed,NA,TRUE,FALSE,0.338227513580033,0
NKX2-2,PAX6,0.88,keep,expressed,NA,TRUE,FALSE,0.338227513580033,0
NKX2-8,OTX2,0.431,keep,expressed,NA,TRUE,FALSE,0.107898960194206,0
NLGN1,NPTX2,0.796,keep,expressed,NA,FALSE,FALSE,-0.473481314031624,0
NLGN1,NTRK2,0.534,keep,expressed,NA,FALSE,FALSE,-0.473481314031624,0
NLGN1,SHANK1,0.926,keep,expressed,NA,FALSE,FALSE,-0.473481314031624,0
NLGN1,SHANK2,0.914,keep,expressed,NA,FALSE,FALSE,-0.473481314031624,0
NLGN1,NLGN3,0.799,keep,expressed,NA,FALSE,FALSE,-0.473481314031624,0
NLGN1,TLE2,0.491,keep,expressed,NA,FALSE,FALSE,-0.473481314031624,0
NLGN3,NTRK2,0.408,keep,expressed,NA,TRUE,FALSE,0.0635305170825713,0
NLGN3,SHANK1,0.904,keep,expressed,NA,TRUE,FALSE,0.0635305170825713,0
NLGN3,SHANK2,0.958,keep,expressed,NA,TRUE,FALSE,0.0635305170825713,0
NLGN3,SLC35F1,0.425,keep,expressed,NA,TRUE,FALSE,0.0635305170825713,0
NLGN3,TLE2,0.495,keep,expressed,NA,TRUE,FALSE,0.0635305170825713,0
NMD3,ST8SIA1,0.617,keep,expressed,NA,FALSE,FALSE,0.0429657504609855,0
NMD3,WDR43,0.707,keep,expressed,NA,FALSE,FALSE,0.0429657504609855,0
NOTCH2,TOX3,0.421,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOTCH2,TGFBR1,0.4,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOTCH2,RUNX2,0.41,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOTCH2,ZIC3,0.44,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOTCH2,PTCH1,0.49,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOTCH2,SOX2,0.504,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOTCH2,TNRC6B,0.529,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOTCH2,UBC,0.536,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOTCH2,SHH,0.553,keep,expressed,NA,TRUE,TRUE,-0.0317396477283914,0.553
NOTCH2,TNRC6C,0.555,keep,expressed,NA,TRUE,FALSE,-0.0317396477283914,0
NOVA1,SRSF6,0.548,keep,expressed,NA,FALSE,FALSE,0.0362625648550079,0
NOVA1,QKI,0.455,keep,expressed,NA,FALSE,FALSE,0.0362625648550079,0
NPTX2,TFPI2,0.448,keep,expressed,NA,FALSE,FALSE,0.0227163640340537,0
NPTX2,VGF,0.522,keep,expressed,NA,FALSE,FALSE,0.0227163640340537,0
NPTX2,TEX15,0.429,keep,expressed,NA,FALSE,FALSE,0.0227163640340537,0
NPTX2,PPP1R14C,0.466,keep,expressed,NA,FALSE,FALSE,0.0227163640340537,0
NPTX2,PLK2,0.469,keep,expressed,NA,FALSE,FALSE,0.0227163640340537,0
NRG1,NTRK2,0.4,keep,expressed,NA,FALSE,FALSE,-0.0229181595340071,0
NRG1,RTN4,0.443,keep,expressed,NA,FALSE,FALSE,-0.0229181595340071,0
NRG1,UBC,0.538,keep,expressed,NA,FALSE,FALSE,-0.0229181595340071,0
NTRK2,OPCML,0.53,keep,expressed,NA,FALSE,FALSE,0.67648009689057,0
NTRK2,PGF,0.685,keep,expressed,NA,FALSE,FALSE,0.67648009689057,0
NTRK2,TIAM1,0.908,keep,expressed,NA,FALSE,FALSE,0.67648009689057,0
ODF2L,PRSS23,0.531,keep,expressed,NA,FALSE,FALSE,0.0160352686686421,0
OPCML,PDE4D,0.439,keep,expressed,NA,FALSE,FALSE,0.0894844171973387,0
OPTN,RAB5A,0.405,keep,expressed,NA,FALSE,FALSE,-0.109754227364951,0
OPTN,ULK1,0.687,keep,expressed,NA,FALSE,FALSE,-0.109754227364951,0
OPTN,UBC,0.996,keep,expressed,NA,FALSE,FALSE,-0.109754227364951,0
OTX2,SALL1,0.41,keep,expressed,NA,FALSE,FALSE,-0.174683700270885,0
OTX2,ZIC5,0.501,keep,expressed,NA,FALSE,FALSE,-0.174683700270885,0
OTX2,ZIC3,0.685,keep,expressed,NA,FALSE,FALSE,-0.174683700270885,0
OTX2,SHH,0.74,keep,expressed,NA,FALSE,TRUE,-0.174683700270885,0.74
OTX2,SOX2,0.914,keep,expressed,NA,FALSE,FALSE,-0.174683700270885,0
OTX2,SOX1,0.807,keep,expressed,NA,FALSE,FALSE,-0.174683700270885,0
OTX2,ZIC2,0.684,keep,expressed,NA,FALSE,FALSE,-0.174683700270885,0
OTX2,PAX6,0.479,keep,expressed,NA,FALSE,FALSE,-0.174683700270885,0
PALLD,VCL,0.469,keep,expressed,NA,FALSE,FALSE,-0.125509006338346,0
PALLD,PRSS23,0.457,keep,expressed,NA,FALSE,FALSE,-0.125509006338346,0
PALLD,PDLIM3,0.409,keep,expressed,NA,FALSE,FALSE,-0.125509006338346,0
PALLD,PODXL,0.512,keep,expressed,NA,FALSE,FALSE,-0.125509006338346,0
PAQR9,PGRMC1,0.649,keep,expressed,NA,FALSE,FALSE,-0.0999089565061846,0
PATZ1,SOX2,0.425,keep,expressed,NA,FALSE,FALSE,0.0122111529551977,0
PAX6,XBP1,0.438,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,SLIT1,0.609,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,ZIC3,0.401,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,SHH,0.829,keep,expressed,NA,FALSE,TRUE,-0.132269479655122,0.829
PAX6,SOX2,0.977,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,SOX1,0.899,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,PTCH1,0.494,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,VAX1,0.416,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,ZIC2,0.494,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,SOX5,0.62,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,SP8,0.6,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PAX6,SMARCC2,0.556,keep,expressed,NA,FALSE,FALSE,-0.132269479655122,0
PCDH9,UNC5D,0.456,keep,expressed,NA,TRUE,FALSE,-0.0372754906749536,0
PDE4D,SHANK2,0.471,keep,expressed,NA,FALSE,FALSE,-0.105250653390443,0
PDLIM3,TPM1,0.525,keep,expressed,NA,FALSE,FALSE,-0.126281937903493,0
PERP,SOWAHC,0.458,keep,expressed,NA,FALSE,FALSE,-0.096746879399691,0
PGF,SEMA3F,0.49,keep,expressed,NA,FALSE,FALSE,0.0572424918375152,0
PGF,PODXL,0.406,keep,expressed,NA,FALSE,FALSE,0.0572424918375152,0
PLAGL1,RXRA,0.443,keep,expressed,NA,TRUE,FALSE,0.147003481191547,0
PLAGL1,RTL1,0.472,keep,expressed,NA,TRUE,FALSE,0.147003481191547,0
PLAGL1,SGCE,0.675,keep,expressed,NA,TRUE,FALSE,0.147003481191547,0
PLK2,SEPTIN3,0.4,keep,expressed,NA,FALSE,FALSE,-0.120569368828833,0
PNMA2,SOX1,0.745,keep,expressed,NA,FALSE,FALSE,0.141965824523325,0
PNRC2,RPLP1,0.508,keep,expressed,NA,FALSE,FALSE,0.43047118344101,0
PNRC2,UPF3A,0.784,keep,expressed,NA,FALSE,FALSE,0.43047118344101,0
PODXL,SOX2,0.442,keep,expressed,NA,FALSE,FALSE,0.500627943783634,0
POLH,REV3L,0.986,keep,expressed,NA,FALSE,FALSE,-0.016205993679831,0
POLH,SEM1,0.441,keep,expressed,NA,FALSE,FALSE,-0.016205993679831,0
POLH,UBC,0.908,keep,expressed,NA,FALSE,FALSE,-0.016205993679831,0
PRDM16,SOX5,0.406,keep,expressed,NA,FALSE,FALSE,-0.328459696020296,0
PRDX6,STOM,0.5,keep,expressed,NA,FALSE,FALSE,-0.259321049343072,0
PRDX6,TMEM68,0.596,keep,expressed,NA,FALSE,FALSE,-0.259321049343072,0
PREX1,S1PR1,0.617,keep,expressed,NA,FALSE,FALSE,0.0278978146747718,0
PREX1,RHOU,0.457,keep,expressed,NA,FALSE,FALSE,0.0278978146747718,0
PRICKLE1,SFRP1,0.434,keep,expressed,NA,FALSE,FALSE,-0.181493603710968,0
PRICKLE1,SEM1,0.436,keep,expressed,NA,FALSE,FALSE,-0.181493603710968,0
PRICKLE1,UBC,0.528,keep,expressed,NA,FALSE,FALSE,-0.181493603710968,0
PRRC1,SEC23A,0.796,keep,expressed,NA,FALSE,FALSE,-0.0978751850274407,0
PTCH1,SFRP1,0.531,keep,expressed,NA,TRUE,FALSE,0.283631394353462,0
PTCH1,STK36,0.652,keep,expressed,NA,TRUE,FALSE,0.283631394353462,0
PTCH1,SHH,0.999,keep,expressed,NA,TRUE,TRUE,0.283631394353462,0.999
PTCH1,SOX2,0.532,keep,expressed,NA,TRUE,FALSE,0.283631394353462,0
PTCH1,UBC,0.509,keep,expressed,NA,TRUE,FALSE,0.283631394353462,0
PTCH1,RUNX2,0.597,keep,expressed,NA,TRUE,FALSE,0.283631394353462,0
PTCH1,ZIC2,0.646,keep,expressed,NA,TRUE,FALSE,0.283631394353462,0
PTTG1,USP44,0.533,keep,expressed,NA,FALSE,FALSE,-0.0252675154847849,0
PTTG1,UBC,0.527,keep,expressed,NA,FALSE,FALSE,-0.0252675154847849,0
QKI,SRSF6,0.469,keep,expressed,tested,FALSE,FALSE,0.437431013922024,0
QKI,SOX2,0.504,keep,expressed,tested,FALSE,FALSE,0.437431013922024,0
RAB11FIP1,RAB5A,0.506,keep,expressed,NA,FALSE,FALSE,-0.133505740143378,0
RAB11FIP1,SOWAHC,0.47,keep,expressed,NA,FALSE,FALSE,-0.133505740143378,0
RAB11FIP1,RAB1A,0.666,keep,expressed,NA,FALSE,FALSE,-0.133505740143378,0
RAB1A,USO1,0.99,keep,expressed,NA,FALSE,FALSE,-0.176847652444203,0
RAB1A,RAB5A,0.519,keep,expressed,NA,FALSE,FALSE,-0.176847652444203,0
RAB1A,SEC23A,0.463,keep,expressed,NA,FALSE,FALSE,-0.176847652444203,0
RAB1A,ULK1,0.933,keep,expressed,NA,FALSE,FALSE,-0.176847652444203,0
RAB1A,SURF4,0.657,keep,expressed,NA,FALSE,FALSE,-0.176847652444203,0
RAB1A,SCFD1,0.946,keep,expressed,NA,FALSE,FALSE,-0.176847652444203,0
RAB31,RAB5A,0.633,keep,expressed,NA,FALSE,FALSE,0.0606393158909475,0
RAB5A,TIAM1,0.406,keep,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
RAB5A,SOX2,0.407,keep,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
RAB5A,ULK1,0.452,keep,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
RAB5A,TBC1D9,0.691,keep,expressed,NA,FALSE,FALSE,-0.0463311541401034,0
RASGEF1B,UNC5D,0.41,keep,expressed,NA,TRUE,FALSE,-0.275680071818913,0
REV3L,SMC5,0.487,keep,expressed,NA,FALSE,FALSE,-0.0169826667734269,0
REV3L,UBC,0.544,keep,expressed,NA,FALSE,FALSE,-0.0169826667734269,0
RGS16,S1PR1,0.461,keep,expressed,NA,FALSE,FALSE,-0.391903539182906,0
RHOU,TIAM1,0.479,keep,expressed,NA,FALSE,FALSE,-0.369039767888272,0
RNF150,TBC1D9,0.447,keep,expressed,NA,FALSE,FALSE,0.0827919705160696,0
RORA,S1PR1,0.408,keep,expressed,NA,FALSE,FALSE,0.15983739651228,0
RORA,SOX2,0.492,keep,expressed,NA,FALSE,FALSE,0.15983739651228,0
RORA,WNT5B,0.628,keep,expressed,NA,FALSE,FALSE,0.15983739651228,0
RPLP1,UBC,0.648,keep,expressed,NA,FALSE,FALSE,-0.0513903718282423,0
RRAGD,ULK1,0.649,keep,expressed,NA,FALSE,FALSE,0.143208846793948,0
RRBP1,VCL,0.527,keep,expressed,NA,FALSE,FALSE,-0.00860165726432091,0
RRBP1,TPM4,0.66,keep,expressed,NA,FALSE,FALSE,-0.00860165726432091,0
RTL1,SGCE,0.436,keep,expressed,NA,FALSE,FALSE,-0.457158173567558,0
RUNX2,VCL,0.418,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,SFRP1,0.473,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,SMAD7,0.819,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,SHH,0.659,keep,NA,NA,FALSE,TRUE,0.106668882179129,0.659
RUNX2,SOX2,0.693,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,ZNF521,0.761,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,SEM1,0.4,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,SLC1A5,0.412,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,SLC20A2,0.432,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,UBC,0.569,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,SOX5,0.596,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RUNX2,TGFBR1,0.675,keep,NA,NA,FALSE,FALSE,0.106668882179129,0
RXRA,TNRC6C,0.514,keep,expressed,NA,FALSE,FALSE,0.135757844072098,0
RXRA,TNRC6B,0.516,keep,expressed,NA,FALSE,FALSE,0.135757844072098,0
SALL1,TOX3,0.509,keep,expressed,tested,FALSE,FALSE,0.0263464310169133,0
SALL1,SMOC1,0.481,keep,expressed,tested,FALSE,FALSE,0.0263464310169133,0
SALL1,SOX2,0.891,keep,expressed,tested,FALSE,FALSE,0.0263464310169133,0
SCFD1,USO1,0.97,keep,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
SCFD1,ZFPL1,0.41,keep,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
SCFD1,SEC23A,0.665,keep,expressed,NA,FALSE,FALSE,-0.0192709091226497,0
SCG3,VGF,0.661,keep,expressed,NA,FALSE,FALSE,0.0512999834076458,0
SEC23A,USO1,0.704,keep,expressed,NA,FALSE,FALSE,-0.0324338726827351,0
SEM1,SHH,0.4,keep,NA,NA,FALSE,TRUE,-0.155787452212441,0.4
SEM1,UBC,0.808,keep,NA,NA,FALSE,FALSE,-0.155787452212441,0
SEMA3F,TNC,0.468,keep,expressed,NA,FALSE,FALSE,-0.0139883519261768,0
SEMA3F,SLIT1,0.533,keep,expressed,NA,FALSE,FALSE,-0.0139883519261768,0
SFRP1,TFPI2,0.506,keep,expressed,tested,FALSE,FALSE,0.261302351406635,0
SFRP1,SHH,0.577,keep,expressed,tested,FALSE,TRUE,0.261302351406635,0.577
SFRP1,WNT5B,0.915,keep,expressed,tested,FALSE,FALSE,0.261302351406635,0
SGCE,SSPN,0.984,keep,expressed,NA,FALSE,FALSE,-0.0361709961423958,0
SHANK1,SHANK2,0.968,keep,expressed,NA,FALSE,FALSE,0.00990693524551644,0
SHH,VAX2,0.422,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,ZIC3,0.406,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,STK36,0.663,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,WNT5B,0.418,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,TGFBR1,0.43,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,VAX1,0.48,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,UBC,0.522,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,ULK3,0.55,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,SOX1,0.583,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,SP8,0.608,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,SOX2,0.824,keep,expressed,SHH,TRUE,FALSE,1,0
SHH,ZIC2,0.864,keep,expressed,SHH,TRUE,FALSE,1,0
SLC1A5,STOM,0.503,keep,expressed,NA,FALSE,FALSE,-0.00908777344432331,0
SLC1A5,SLC3A2,0.894,keep,expressed,NA,FALSE,FALSE,-0.00908777344432331,0
SLC1A5,SLC20A2,0.453,keep,expressed,NA,FALSE,FALSE,-0.00908777344432331,0
SLC1A5,SLC38A7,0.488,keep,expressed,NA,FALSE,FALSE,-0.00908777344432331,0
SLC35F1,TMEM132B,0.408,keep,expressed,NA,FALSE,FALSE,-0.0647315343489829,0
SLIT1,UNC5D,0.407,keep,expressed,tested,FALSE,FALSE,0.720732362812193,0
SMAD7,UBC,0.541,keep,expressed,NA,FALSE,FALSE,0.0125828322890138,0
SMAD7,TGFBR1,0.999,keep,expressed,NA,FALSE,FALSE,0.0125828322890138,0
SMARCC2,TERF2IP,0.432,keep,expressed,NA,FALSE,FALSE,0.0393936997437384,0
SMARCC2,SOX2,0.529,keep,expressed,NA,FALSE,FALSE,0.0393936997437384,0
SMOC1,TOX3,0.453,keep,expressed,NA,FALSE,FALSE,-0.724398421265092,0
SOWAHC,STOM,0.402,keep,expressed,NA,FALSE,FALSE,0.197557586072276,0
SOX1,SOX2,0.771,keep,expressed,NA,FALSE,FALSE,-0.162904383925206,0
SOX1,ZIC2,0.403,keep,expressed,NA,FALSE,FALSE,-0.162904383925206,0
SOX1,SOX5,0.597,keep,expressed,NA,FALSE,FALSE,-0.162904383925206,0
SOX2,USP44,0.422,keep,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX2,ZIC3,0.879,keep,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX2,TGFBR1,0.403,keep,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX2,SOX5,0.444,keep,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX2,TNRC6C,0.499,keep,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX2,TNRC6B,0.524,keep,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX2,ZIC2,0.581,keep,expressed,NA,FALSE,FALSE,-0.328292680666988,0
SOX5,XBP1,0.442,keep,expressed,NA,FALSE,FALSE,0.0556007423463522,0
SPON1,ZNF385B,0.405,keep,NA,tested,TRUE,FALSE,0.6862151884736,0
SPRY1,UBC,0.499,keep,expressed,NA,FALSE,FALSE,-0.779702505063087,0
STOM,ZNF362,0.41,keep,expressed,NA,TRUE,FALSE,0.0343259046017262,0
STOM,SURF4,0.465,keep,expressed,NA,TRUE,FALSE,0.0343259046017262,0
TGFBR1,TPM1,0.414,keep,expressed,NA,FALSE,FALSE,0.0370457019540602,0
TGFBR1,UBC,0.574,keep,expressed,NA,FALSE,FALSE,0.0370457019540602,0
TIAM1,TPM1,0.412,keep,expressed,NA,FALSE,FALSE,-0.273097556698402,0
TLE2,UBC,0.499,keep,expressed,NA,FALSE,FALSE,0.113906165745265,0
TMOD2,TMSB10,0.478,keep,expressed,NA,FALSE,FALSE,0.0155541180502266,0
TMOD2,TPM4,0.7,keep,expressed,NA,FALSE,FALSE,0.0155541180502266,0
TMOD2,TPM1,0.734,keep,expressed,NA,FALSE,FALSE,0.0155541180502266,0
TNRC6B,TNRC6C,0.577,keep,expressed,NA,FALSE,FALSE,0.0426903362984009,0
TPM1,VCL,0.957,keep,expressed,NA,TRUE,FALSE,-0.388576658346598,0
TPM1,TPM4,0.982,keep,expressed,NA,TRUE,FALSE,-0.388576658346598,0
TPM4,VCL,0.711,keep,expressed,NA,FALSE,FALSE,-0.0095215136943891,0
UPF3A,ZGRF1,0.557,keep,expressed,NA,FALSE,FALSE,0.0180711564774755,0
ZIC2,ZIC5,0.721,keep,expressed,NA,FALSE,FALSE,-0.827315284517877,0
ZIC3,ZIC5,0.442,keep,expressed,NA,FALSE,FALSE,-0.0447704860117507,0
XBP1,AARS1,0.432,exclude,expressed,NA,FALSE,FALSE,-0.205511865514058,0
ME3,AARS1,0.41,exclude,expressed,NA,TRUE,FALSE,-0.136413668232649,0
NMD3,AARS1,0.512,exclude,expressed,NA,FALSE,FALSE,0.0429657504609855,0
