"","genes","state"
"1508","CTPS1","C_Hom_DE"
"1509","CFAP46","C_Hom_DE"
"1510","RRM2","C_Hom_DE"
"1511","IFNB1","C_Hom_DE"
"1512","RPS21","C_Hom_DE"
"1513","RPS7","C_Hom_DE"
"1514","MAL","C_Hom_DE"
"1515","GAP43","C_Hom_DE"
"1516","KRCC1","C_Hom_DE"
"1517","FRMD3","common"
"1518","ISG20","C_Hom_DE"
"1519","MBOAT1","C_Hom_DE"
"1520","C1QTNF4","C_Hom_DE"
"1521","BSG","C_Hom_DE"
"1522","IL17D","C_Hom_DE"
"1523","FUT9","C_Hom_DE"
"1524","PPP1CA","C_Hom_DE"
"1525","PDE3A","C_Hom_DE"
"1526","SMPDL3A","C_Hom_DE"
"1527","ZMAT3","C_Hom_DE"
"1528","SLFN11","C_Hom_DE"
"1529","EFCAB12","C_Hom_DE"
"1530","RAB37","C_Hom_DE"
"1531","RPL38","C_Hom_DE"
"1532","RARG","C_Hom_DE"
"1533","METAP1D","C_Hom_DE"
"1534","MIR4435-2HG","common"
"1535","HPSE2","common"
"1536","CCDC96","C_Hom_DE"
"1537","HSPA6","C_Hom_DE"
"1538","LRRN3","C_Hom_DE"
"1539","PARP14","C_Hom_DE"
"1540","SLC2A14","C_Hom_DE"
"1541","TRIB1","C_Hom_DE"
"1542","INSM1","C_Hom_DE"
"1543","DAB1","C_Hom_DE"
"1544","TNFRSF10D","C_Hom_DE"
"1545","TNFRSF10C","C_Hom_DE"
"1546","GMPPB","C_Hom_DE"
"1547","CHD2","C_Hom_DE"
"1548","LRFN4","C_Hom_DE"
"1549","WFIKKN2","C_Hom_DE"
"1550","NET1","C_Hom_DE"
"1551","GPR160","common"
"1552","PIFO","C_Hom_DE"
"1553","GNG5","C_Hom_DE"
"1554","RGMB","C_Hom_DE"
"1555","SNX31","C_Hom_DE"
"1556","ZHX3","C_Hom_DE"
"1557","PHLDA3","C_Hom_DE"
"1558","EXO1","C_Hom_DE"
"1559","RPL4","C_Hom_DE"
"1560","GOLGA6L2","C_Hom_DE"
"1561","DENND4A","C_Hom_DE"
"1562","IGDCC3","C_Hom_DE"
"1563","TTC9B","C_Hom_DE"
"1564","UGT8","C_Hom_DE"
"1565","BRSK2","C_Hom_DE"
"1566","RPL15","C_Hom_DE"
"1567","WDR49","C_Hom_DE"
"1568","CNIH2","C_Hom_DE"
"1569","FUT1","C_Hom_DE"
"1570","KLC2","C_Hom_DE"
"1571","DES","C_Hom_DE"
"1572","TVP23C","C_Hom_DE"
"1573","VWA3A","C_Hom_DE"
"1574","CENPS","C_Hom_DE"
"1575","PHYHD1","C_Hom_DE"
"1576","ARL10","C_Hom_DE"
"1577","CLTB","C_Hom_DE"
"1578","MCTP1","C_Hom_DE"
"1579","ERCC4","C_Hom_DE"
"1580","ERCC6L2-AS1","C_Hom_DE"
"1581","MLXIP","C_Hom_DE"
"1582","NR2F1","C_Hom_DE"
"1583","ETV4","C_Hom_DE"
"1584","CREG2","C_Hom_DE"
"1585","B3GALT6","C_Hom_DE"
"1586","FOXG1","common"
"1587","LRRTM4","C_Hom_DE"
"1588","PRR18","C_Hom_DE"
"1589","RIMS2","C_Hom_DE"
"1590","SPRYD4","C_Hom_DE"
"1591","SLCO3A1","C_Hom_DE"
"1592","DIRAS1","C_Hom_DE"
"1593","PHLDB3","C_Hom_DE"
"1594","PRR15","C_Hom_DE"
"1595","BOK","C_Hom_DE"
"1596","LRRC37A3","C_Hom_DE"
"1597","MIR7-3HG","C_Hom_DE"
"1598","IRX5","C_Hom_DE"
"1599","TCIM","C_Hom_DE"
"1600","FAM89B","C_Hom_DE"
"1601","EPS8L2","C_Hom_DE"
"1602","ZDHHC22","C_Hom_DE"
"1603","PRDM16-DT","C_Hom_DE"
"1604","CLVS1","common"
"1605","ZFAS1","C_Hom_DE"
"1606","TGIF1","C_Hom_DE"
"1607","RPRM","C_Hom_DE"
"1608","RPLP2","C_Hom_DE"
"1609","PGBD5","C_Hom_DE"
"1610","CASC2","common"
"1611","CRACR2B","C_Hom_DE"
"1612","FAM20C","C_Hom_DE"
"1613","NECTIN3","C_Hom_DE"
"1614","CCDC184","C_Hom_DE"
"1615","MAMDC4","C_Hom_DE"
"1616","RPS27","C_Hom_DE"
"1617","IMP3","C_Hom_DE"
"1618","CALHM5","C_Hom_DE"
"1619","IMPDH2","C_Hom_DE"
"1620","MLF1","C_Hom_DE"
"1621","PDE4DIP","C_Hom_DE"
"1622","PPP1R42","C_Hom_DE"
"1623","ZNF454","C_Hom_DE"
"1624","SLITRK1","C_Hom_DE"
"1625","ZNF223","C_Hom_DE"
"1626","RPL10P16","C_Hom_DE"
"1627","SLC25A20","C_Hom_DE"
"1628","ERBB4","common"
"1629","MAF","C_Hom_DE"
"1630","CTNNBIP1","common"
"1631","KCTD12","C_Hom_DE"
"1632","FOXE1","C_Hom_DE"
"1633","PER1","C_Hom_DE"
"1634","HES7","C_Hom_DE"
"1635","LDLRAD3","C_Hom_DE"
"1636","VWA1","C_Hom_DE"
"1637","FJX1","common"
"1638","MKRN3","C_Hom_DE"
"1639","C14orf28","C_Hom_DE"
"1640","GRM8","C_Hom_DE"
"1641","ZBTB42","C_Hom_DE"
"1642","LRRC3B","common"
"1643","CFAP276","C_Hom_DE"
"1644","TSHZ1","C_Hom_DE"
"1645","TMEM86B","C_Hom_DE"
"1646","MYL11","common"
"1647","RPL23P6","C_Hom_DE"
"1648","MEIOC","C_Hom_DE"
"1649","SERTM1","common"
"1650","GAS1","C_Hom_DE"
"1651","ARHGAP45","C_Hom_DE"
"1652","H2AC6","C_Hom_DE"
"1653","SHISA2","C_Hom_DE"
"1654","ARSJ","C_Hom_DE"
"1655","BBS12","C_Hom_DE"
"1656","FKRP","C_Hom_DE"
"1657","TMEM132E","C_Hom_DE"
"1658","LRRC75A","C_Hom_DE"
"1659","WASHC1","C_Hom_DE"
"1660","RPL24P4","C_Hom_DE"
"1661","GPR135","C_Hom_DE"
"1662","PLAG1","C_Hom_DE"
"1663","GPR3","C_Hom_DE"
"1664","RELL1","C_Hom_DE"
"1665","ZNF329","C_Hom_DE"
"1666","GINS3","C_Hom_DE"
"1667","FAM89A","C_Hom_DE"
"1668","TP53TG1","C_Hom_DE"
"1669","SYNM","C_Hom_DE"
"1670","CACNB4","C_Hom_DE"
"1671","TSHZ2","C_Hom_DE"
"1672","ANXA2","C_Hom_DE"
"1673","CRIP2","C_Hom_DE"
"1674","DDX28","C_Hom_DE"
"1675","PLCXD3","C_Hom_DE"
"1676","PRKCZ-AS1","C_Hom_DE"
"1677","SPATA13","C_Hom_DE"
"1678","SOX1","common"
"1679","MTA1","C_Hom_DE"
"1680","SLC8A1","C_Hom_DE"
"1681","PCP4","C_Hom_DE"
"1682","ABAT","C_Hom_DE"
"1683","BEGAIN","common"
"1684","RIPPLY3","common"
"1685","GPR19","C_Hom_DE"
"1686","GDPGP1","C_Hom_DE"
"1687","CTNNA3","C_Hom_DE"
"1688","CCDC60","C_Hom_DE"
"1689","TMEM121B","C_Hom_DE"
"1690","CABCOCO1","C_Hom_DE"
"1691","GRIN2A","C_Hom_DE"
"1692","FBXL7","C_Hom_DE"
"1693","FAM167B","C_Hom_DE"
"1694","HOATZ","C_Hom_DE"
"1695","RFLNB","C_Hom_DE"
"1696","EFHC2","C_Hom_DE"
"1697","OPCML","common"
"1698","KREMEN1","C_Hom_DE"
"1699","KCTD16","C_Hom_DE"
"1700","B3GALT5","C_Hom_DE"
"1701","CFAP91","C_Hom_DE"
"1702","KIRREL1","C_Hom_DE"
"1703","IQGAP3","C_Hom_DE"
"1704","NPW","C_Hom_DE"
"1705","ST6GALNAC3","C_Hom_DE"
"1706","CLDN5","C_Hom_DE"
"1707","ADRA2C","C_Hom_DE"
"1708","C1QTNF12","common"
"1709","SCFD2","C_Hom_DE"
"1710","KCNJ12","C_Hom_DE"
"1711","C22orf46P","C_Hom_DE"
"1712","IRAK1","C_Hom_DE"
"1713","PCDH9","C_Hom_DE"
"1714","OAF","C_Hom_DE"
"1715","H2AC20","C_Hom_DE"
"1716","PLA2G6","C_Hom_DE"
"1717","LRRC19","C_Hom_DE"
"1718","POU3F2","C_Hom_DE"
"1719","PROS1","C_Hom_DE"
"1720","AMER1","C_Hom_DE"
"1721","H2BC21","C_Hom_DE"
"1722","CLDN6","C_Hom_DE"
"1723","FAM110C","common"
"1724","SMIM10","C_Hom_DE"
"1725","BTBD6","C_Hom_DE"
"1726","BRI3BP","C_Hom_DE"
"1727","MAFF","C_Hom_DE"
"1728","SLC24A3","common"
"1729","FLRT2","C_Hom_DE"
"1730","MANEAL","C_Hom_DE"
"1731","ANO9","C_Hom_DE"
"1732","NPY2R","common"
"1733","IFITM2","C_Hom_DE"
"1734","PPIL6","C_Hom_DE"
"1735","KIAA0825","C_Hom_DE"
"1736","RBM11","C_Hom_DE"
"1737","TCN2","C_Hom_DE"
"1738","FAM174B","C_Hom_DE"
"1739","GPRIN3","C_Hom_DE"
"1740","FAAP100","C_Hom_DE"
"1741","BRCC3","C_Hom_DE"
"1742","NR2F2","C_Hom_DE"
"1743","DLK1","common"
"1744","LSAMP","C_Hom_DE"
"1745","OLFML2A","C_Hom_DE"
"1746","PMEL","C_Hom_DE"
"1747","POU3F1","C_Hom_DE"
"1748","IFIT1","C_Hom_DE"
"1749","PCYT2","C_Hom_DE"
"1750","CCDC190","C_Hom_DE"
"1751","IFITM1","C_Hom_DE"
"1752","IRS2","common"
"1753","LEMD1","common"
"1754","DLEU7","common"
"1755","CDIN1","C_Hom_DE"
"1756","TOR3A","C_Hom_DE"
"1757","RPS23","C_Hom_DE"
"1758","ZNF396","C_Hom_DE"
"1759","FOXD2","C_Hom_DE"
"1760","KIF24","C_Hom_DE"
"1761","MST1L","C_Hom_DE"
"1762","MPPED1","common"
"1763","HYAL3","C_Hom_DE"
"1764","ZNF397","C_Hom_DE"
"1765","TPCN1","C_Hom_DE"
"1766","SELENOV","C_Hom_DE"
"1767","TMEM17","C_Hom_DE"
"1768","TMEM232","C_Hom_DE"
"1769","LINC01551","common"
"1770","EFCAB6","C_Hom_DE"
"1771","C3orf70","C_Hom_DE"
"1772","CCK","C_Hom_DE"
"1773","SLIT1","common"
"1774","GCNT1","common"
"1775","BCAM","C_Hom_DE"
"1776","DCC","common"
"1777","KCNJ11","C_Hom_DE"
"1778","PTMA","C_Hom_DE"
"1779","ZNF385C","C_Hom_DE"
"1780","LIAT1","C_Hom_DE"
"1781","SPRY4","C_Hom_DE"
"1782","ZNF70","C_Hom_DE"
"1783","TMEM220","C_Hom_DE"
"1784","CCDC157","C_Hom_DE"
"1785","FYB2","C_Hom_DE"
"1786","SHISA7","C_Hom_DE"
"1787","COL14A1","C_Hom_DE"
"1788","DNER","C_Hom_DE"
"1789","KLHL17","C_Hom_DE"
"1790","ZNF490","C_Hom_DE"
"1791","ARL4C","C_Hom_DE"
"1792","TMEM221","C_Hom_DE"
"1793","TUBB4B","C_Hom_DE"
"1794","CENPP","C_Hom_DE"
"1795","ENO4","C_Hom_DE"
"1796","IER5L","C_Hom_DE"
"1797","SERPINA5","C_Hom_DE"
"1798","LCTL","C_Hom_DE"
"1799","KRTDAP","C_Hom_DE"
"1800","COL25A1","common"
"1801","FAM83G","C_Hom_DE"
"1802","CFAP77","C_Hom_DE"
"1803","RALGAPA2","C_Hom_DE"
"1804","FBLL1","C_Hom_DE"
"1805","PAQR9","common"
"1806","CFAP54","C_Hom_DE"
"1807","VWC2","C_Hom_DE"
"1808","PRELP","C_Hom_DE"
"1809","LRRK2","common"
"1810","CFAP126","C_Hom_DE"
"1811","FAM111B","C_Hom_DE"
"1812","H1-0","C_Hom_DE"
"1813","BLOC1S3","C_Hom_DE"
"1814","CLDN4","C_Hom_DE"
"1815","S100A13","C_Hom_DE"
"1816","KRT77","C_Hom_DE"
"1817","PAX8-AS1","C_Hom_DE"
"1818","C15orf61","C_Hom_DE"
"1819","KAZN","C_Hom_DE"
"1820","RPS2P46","C_Hom_DE"
"1821","OR7E12P","C_Hom_DE"
"1822","SPATS2L","C_Hom_DE"
"1823","FAT4","C_Hom_DE"
"1824","CPNE4","C_Hom_DE"
"1825","FUT4","C_Hom_DE"
"1826","SLC6A9","C_Hom_DE"
"1827","AFAP1","C_Hom_DE"
"1828","SPTSSB","C_Hom_DE"
"1829","CACNA1H","C_Hom_DE"
"1830","SULF2","C_Hom_DE"
"1831","IFT70B","common"
"1832","TOMM7","C_Hom_DE"
"1833","ZNF418","C_Hom_DE"
"1834","POU3F4","C_Hom_DE"
"1835","TLE1","C_Hom_DE"
"1836","H4C3","C_Hom_DE"
"1837","SRC","C_Hom_DE"
"1838","ADGRA1","C_Hom_DE"
"1839","BLM","C_Hom_DE"
"1840","UAP1L1","C_Hom_DE"
"1841","ZNF675","C_Hom_DE"
"1842","ZNF860","C_Hom_DE"
"1843","C5AR1","C_Hom_DE"
"1844","DIO3","common"
"1845","DCHS2","C_Hom_DE"
"1846","STMN3","C_Hom_DE"
"1847","IFT70A","C_Hom_DE"
"1848","COL4A6","C_Hom_DE"
"1849","HHLA3","C_Hom_DE"
"1850","BCO2","C_Hom_DE"
"1851","ENPP1","C_Hom_DE"
"1852","ZNF841","C_Hom_DE"
"1853","CDC42SE1","C_Hom_DE"
"1854","S100A10","C_Hom_DE"
"1855","CFAP43","C_Hom_DE"
"1856","RPL37A","C_Hom_DE"
"1857","KLHDC1","C_Hom_DE"
"1858","ZNF81","C_Hom_DE"
"1859","CFAP299","C_Hom_DE"
"1860","CYRIA","C_Hom_DE"
"1861","SLC22A6","C_Hom_DE"
"1862","TEAD4","C_Hom_DE"
"1863","ZNF347","C_Hom_DE"
"1864","PLCG2","C_Hom_DE"
"1865","FCHSD1","C_Hom_DE"
"1866","RPL12","C_Hom_DE"
"1867","DNM3","C_Hom_DE"
"1868","MBP","C_Hom_DE"
"1869","IRAK4","C_Hom_DE"
"1870","RPS4X","C_Hom_DE"
"1871","ZBTB14","C_Hom_DE"
"1872","LPAR1","common"
"1873","SOWAHC","C_Hom_DE"
"1874","DDRGK1","C_Hom_DE"
"1875","ZNF334","C_Hom_DE"
"1876","RPL23A","C_Hom_DE"
"1877","HYLS1","C_Hom_DE"
"1878","MYL4","common"
"1879","PIM3","C_Hom_DE"
"1880","OGA","C_Hom_DE"
"1881","ZNF583","C_Hom_DE"
"1882","ATL1","C_Hom_DE"
"1883","BAZ1A","C_Hom_DE"
"1884","RYR2","C_Hom_DE"
"1885","PAPSS2","C_Hom_DE"
"1886","PPP1R14C","common"
"1887","F5","C_Hom_DE"
"1888","MTCO3P12","C_Hom_DE"
"1889","RPL10A","C_Hom_DE"
"1890","COLGALT2","C_Hom_DE"
"1891","ZNF521","C_Hom_DE"
"1892","CD247","C_Hom_DE"
"1893","GRM3","C_Hom_DE"
"1894","SELENOM","C_Hom_DE"
"1895","RYR3","C_Hom_DE"
"1896","TOX","C_Hom_DE"
"1897","ITPRIPL1","C_Hom_DE"
"1898","SMC5","C_Hom_DE"
"1899","PRMT6","C_Hom_DE"
"1900","L1CAM","C_Hom_DE"
"1901","RPL39","C_Hom_DE"
"1902","CSAG1","C_Hom_DE"
"1903","MFAP3L","C_Hom_DE"
"1904","TGM2","C_Hom_DE"
"1905","RNU6-97P","C_Hom_DE"
"1906","RNY1","C_Hom_DE"
"1907","SNORA68B","C_Hom_DE"
"1908","SNORD38A","C_Hom_DE"
"1909","RNU6-8","C_Hom_DE"
"1910","RNU1-16P","C_Hom_DE"
"1911","VTRNA1-3","C_Hom_DE"
"1912","SCUBE1-AS1","C_Hom_DE"
"1913","EFCAB2","C_Hom_DE"
"1914","LINC02487","C_Hom_DE"
"1915","LINC02901","C_Hom_DE"
"1916","SAMD5","C_Hom_DE"
"1917","NTMT2","C_Hom_DE"
"1918","MAFB","common"
"1919","C2orf72","common"
"1920","ZDBF2","C_Hom_DE"
"1921","BMPR2","C_Hom_DE"
"1922","RING1","C_Hom_DE"
"1923","HSD17B8","C_Hom_DE"
"1924","BRD2","C_Hom_DE"
"1925","COL5A2","C_Hom_DE"
"1926","SPIN3","C_Hom_DE"
"1927","SP5","C_Hom_DE"
"1928","PPP1R10","C_Hom_DE"
"1929","TBC1D8","C_Hom_DE"
"1930","CFAP95","C_Hom_DE"
"1931","RANBP17","C_Hom_DE"
"1932","ATP6V0E2-AS1","C_Hom_DE"
"1933","LRRC10B","C_Hom_DE"
"1934","PCDHA4","C_Hom_DE"
"1935","TMEM240","C_Hom_DE"
"1936","C4orf47","C_Hom_DE"
"1937","LINC00654","C_Hom_DE"
"1938","LGR4","C_Hom_DE"
"1939","ADGRG1","C_Hom_DE"
"1940","SAMD9","C_Hom_DE"
"1941","C17orf107","C_Hom_DE"
"1942","RPS3AP47","C_Hom_DE"
"1943","ONECUT3","C_Hom_DE"
"1944","DOK6","C_Hom_DE"
"1945","TMEM200C","C_Hom_DE"
"1946","CFAP44","common"
"1947","VGLL3","C_Hom_DE"
"1948","TRIM71","C_Hom_DE"
"1949","XKR4","C_Hom_DE"
"1950","RNU6-890P","C_Hom_DE"
"1951","RNU1-8P","C_Hom_DE"
"1952","SNORA80E","C_Hom_DE"
"1953","RTL8B","C_Hom_DE"
"1954","RPL15P3","C_Hom_DE"
"1955","RNF208","C_Hom_DE"
"1956","SFT2D2","C_Hom_DE"
"1957","CFAP45","C_Hom_DE"
"1958","EEF1B2P6","C_Hom_DE"
"1959","RPS18P2","C_Hom_DE"
"1960","RPL18AP3","C_Hom_DE"
"1961","FIRRE","C_Hom_DE"
"1962","STIMATE","C_Hom_DE"
"1963","RPL31P43","C_Hom_DE"
"1964","RPL31P4","C_Hom_DE"
"1965","NCKIPSD","C_Hom_DE"
"1966","S1PR3","C_Hom_DE"
"1967","RPL17P50","C_Hom_DE"
"1968","DDAH2","C_Hom_DE"
"1969","RPS29","C_Hom_DE"
"1970","ITGA1","C_Hom_DE"
"1971","LOC100130691","C_Hom_DE"
"1972","SH3D21","C_Hom_DE"
"1973","PLIN5","C_Hom_DE"
"1974","STARD10","C_Hom_DE"
"1975","CSKMT","C_Hom_DE"
"1976","POLR2J4","C_Hom_DE"
"1977","RPS3AP21","C_Hom_DE"
"1978","ARHGEF28","C_Hom_DE"
"1979","CRPPA","C_Hom_DE"
"1980","RPL13P12","C_Hom_DE"
"1981","CFAP90","C_Hom_DE"
"1982","MIR99AHG","common"
"1983","RPL27AP6","C_Hom_DE"
"1984","RPL23P8","C_Hom_DE"
"1985","FAM228B","C_Hom_DE"
"1986","ZNF433-AS1","C_Hom_DE"
"1987","SNORA11F","C_Hom_DE"
"1988","PLXNA4","C_Hom_DE"
"1989","HMSD","C_Hom_DE"
"1990","PPP2R2A","C_Hom_DE"
"1991","LINC02897","C_Hom_DE"
"1992","SLC12A8","C_Hom_DE"
"1993","APOL6","C_Hom_DE"
"1994","ZNF630","C_Hom_DE"
"1995","LOC105375614","C_Hom_DE"
"1996","CYTOR","common"
"1997","RNU2-65P","C_Hom_DE"
"1998","LINC03007","common"
"1999","TINCR","C_Hom_DE"
"2000","NSUN5P1","C_Hom_DE"
"2001","CERS1","C_Hom_DE"
"2002","RPS14P1","C_Hom_DE"
"2003","SLC25A5-AS1","C_Hom_DE"
"2004","PRR29","C_Hom_DE"
"2005","RPS27AP12","C_Hom_DE"
"2006","LINC01980","C_Hom_DE"
"2007","RPL35P5","C_Hom_DE"
"2008","SLC26A6","C_Hom_DE"
"2009","MIAT","C_Hom_DE"
"2010","TRAM2-AS1","C_Hom_DE"
"2011","SNX10-AS1","C_Hom_DE"
"2012","FAM229A","C_Hom_DE"
"2013","LINC01456","C_Hom_DE"
"2014","RPL17P6","C_Hom_DE"
"2015","RPL26P19","C_Hom_DE"
"2016","RPL10AP6","C_Hom_DE"
"2017","RPS7P10","C_Hom_DE"
"2018","HSBP1L1","C_Hom_DE"
"2019","SLC8A1-AS1","C_Hom_DE"
"2020","LINC00511","C_Hom_DE"
"2021","C14orf132","C_Hom_DE"
"2022","RBM26-AS1","C_Hom_DE"
"2023","SLC2A1-DT","C_Hom_DE"
"2024","NACA4P","C_Hom_DE"
"2025","PCAT6","C_Hom_DE"
"2026","LINC02585","C_Hom_DE"
"2027","RPS19P7","C_Hom_DE"
"2028","MIR34AHG","C_Hom_DE"
"2029","SNHG26","C_Hom_DE"
"2030","RPL23AP12","C_Hom_DE"
"2031","RPS13P2","C_Hom_DE"
"2032","LOC124908056","common"
"2033","RPL4P4","C_Hom_DE"
"2034","RPL17P28","C_Hom_DE"
"2035","ALMS1-IT1","C_Hom_DE"
"2036","RPL10P6","C_Hom_DE"
"2037","FEZF1-AS1","common"
"2038","PSMG3-AS1","C_Hom_DE"
"2039","THBS3-AS1","C_Hom_DE"
"2040","RPS18","C_Hom_DE"
"2041","DLEU2","C_Hom_DE"
"2042","LOC105375971","C_Hom_DE"
"2043","LRRC8C-DT","C_Hom_DE"
"2044","RAP2C-AS1","C_Hom_DE"
"2045","GNG12-AS1","C_Hom_DE"
"2046","RPS17P16","C_Hom_DE"
"2047","MHENCR","C_Hom_DE"
"2048","RPL3P4","C_Hom_DE"
"2049","LOC101927143","C_Hom_DE"
"2050","PET117","C_Hom_DE"
"2051","RPS11P5","C_Hom_DE"
"2052","SNHG15","C_Hom_DE"
"2053","LINC00327","C_Hom_DE"
"2054","NEMP2-DT","common"
"2055","RPS15P4","C_Hom_DE"
"2056","LINC01503","C_Hom_DE"
"2057","RPL10P9","C_Hom_DE"
"2058","RPS28","C_Hom_DE"
"2059","RPL5P34","C_Hom_DE"
"2060","ZNF37BP","C_Hom_DE"
"2061","LNCTAM34A","C_Hom_DE"
"2062","GAS5","C_Hom_DE"
"2063","RPL17P18","C_Hom_DE"
"2064","HLA-B","C_Hom_DE"
"2065","RPS3AP6","C_Hom_DE"
"2066","LINC01239","C_Hom_DE"
"2067","RPL24P2","C_Hom_DE"
"2068","ANKRD65","common"
"2069","HGH1","C_Hom_DE"
"2070","RPS2P7","C_Hom_DE"
"2071","RPL6P27","C_Hom_DE"
"2072","RPL17P36","C_Hom_DE"
"2073","LOC101929021","C_Hom_DE"
"2074","SIX3-AS1","C_Hom_DE"
"2075","RPL13AP5","C_Hom_DE"
"2076","RPL24P8","C_Hom_DE"
"2077","ELOA-AS1","C_Hom_DE"
"2078","RPL36AP11","C_Hom_DE"
"2079","LOC101927164","C_Hom_DE"
"2080","SCIRT","C_Hom_DE"
"2081","KCNH7-AS1","C_Hom_DE"
"2082","LINC02984","common"
"2083","CDK6-AS1","C_Hom_DE"
"2084","PRKCQ-AS1","C_Hom_DE"
"2085","ZEB2-AS1","C_Hom_DE"
"2086","LINC01410","C_Hom_DE"
"2087","CASTOR1","C_Hom_DE"
"2088","ALKBH6","C_Hom_DE"
"2089","RPL21P97","C_Hom_DE"
"2090","LOC105374042","C_Hom_DE"
"2091","TNFSF12","C_Hom_DE"
"2092","PSMB9","C_Hom_DE"
"2093","GHRLOS","C_Hom_DE"
"2094","RPS8P8","C_Hom_DE"
"2095","RPL34P18","C_Hom_DE"
"2096","L1TD1","C_Hom_DE"
"2097","RPL32P13","C_Hom_DE"
"2098","RPL22P2","C_Hom_DE"
"2099","LINC00877","C_Hom_DE"
"2100","SUCLG2-DT","C_Hom_DE"
"2101","INMT","C_Hom_DE"
"2102","ADAMTS9-AS2","C_Hom_DE"
"2103","RPSAP52","C_Hom_DE"
"2104","CBLL1-AS1","C_Hom_DE"
"2105","RPL7AP6","C_Hom_DE"
"2106","SLC5A4-AS1","C_Hom_DE"
"2107","MTFP1","C_Hom_DE"
"2108","LINC02082","C_Hom_DE"
"2109","RPS18P5","C_Hom_DE"
"2110","SOX2-OT","common"
"2111","ZNF709","C_Hom_DE"
"2112","RPL21P80","C_Hom_DE"
"2113","RPL6P10","C_Hom_DE"
"2114","ZNF487","C_Hom_DE"
"2115","DUBR","C_Hom_DE"
"2116","CFAP57","C_Hom_DE"
"2117","MRPS6","C_Hom_DE"
"2118","RTL9","C_Hom_DE"
"2119","RPL11P2","C_Hom_DE"
"2120","RPL36AP37","C_Hom_DE"
"2121","ETV5","C_Hom_DE"
"2122","RBM12","C_Hom_DE"
"2123","RPS17P11","C_Hom_DE"
"2124","PTCHD4","C_Hom_DE"
"2125","LINC00461","C_Hom_DE"
"2126","NEAT1","C_Hom_DE"
"2127","CRNDE","C_Hom_DE"
"2128","LACTB2-AS1","C_Hom_DE"
"2129","LINC01252","C_Hom_DE"
"2130","LOC101928847","C_Hom_DE"
"2131","MIR4458HG","C_Hom_DE"
"2132","LRP4-AS1","C_Hom_DE"
"2133","NR2F2-AS1","C_Hom_DE"
"2134","NRAV","C_Hom_DE"
"2135","ANK2-AS1","C_Hom_DE"
"2136","APELA","C_Hom_DE"
"2137","POU5F2","C_Hom_DE"
"2138","ACTN3","common"
"2139","HHIP-AS1","common"
"2140","ZNF436-AS1","C_Hom_DE"
"2141","PCGF3-AS1","C_Hom_DE"
"2142","FER1L5","C_Hom_DE"
"2143","HS3ST5","C_Hom_DE"
"2144","PVT1","C_Hom_DE"
"2145","CTB-1I21.1","C_Hom_DE"
"2146","TRMT9B","C_Hom_DE"
"2147","PURPL","C_Hom_DE"
"2148","TUNAR","C_Hom_DE"
"2149","GPR162","C_Hom_DE"
"2150","ADAMTS16-DT","C_Hom_DE"
"2151","SELENOP","C_Hom_DE"
"2152","LINC02381","C_Hom_DE"
"2153","SNHG18","C_Hom_DE"
"2154","THAP9-AS1","C_Hom_DE"
"2155","ZNF550","C_Hom_DE"
"2156","RASGRF2-AS1","C_Hom_DE"
"2157","LINC00605","C_Hom_DE"
"2158","LOC101927636","C_Hom_DE"
"2159","MTA1-DT","C_Hom_DE"
"2160","RNU6-1004P","C_Hom_DE"
"2161","RNU6-826P","C_Hom_DE"
"2162","TRNP1","C_Hom_DE"
"2163","NKX2-1-AS1","common"
"2164","MINCR","C_Hom_DE"
"2165","CLDN23","C_Hom_DE"
"2166","PINX1","C_Hom_DE"
"2167","MAFA-AS1","C_Hom_DE"
"2168","MAGEL2","C_Hom_DE"
"2169","RTL1","common"
"2170","MIR100HG","C_Hom_DE"
"2171","LOC100419928","C_Hom_DE"
"2172","DNAAF4","common"
"2173","SBNO1-AS1","C_Hom_DE"
"2174","PGA5","C_Hom_DE"
"2175","TMPO-AS1","C_Hom_DE"
"2176","MIRLET7IHG","C_Hom_DE"
"2177","SCAT2","C_Hom_DE"
"2178","LOC100505978","common"
"2179","TEN1","C_Hom_DE"
"2180","LINC00645","C_Hom_DE"
"2181","BAZ1A-AS1","C_Hom_DE"
"2182","ZHX1-C8orf76","C_Hom_DE"
"2183","KIF23-AS1","C_Hom_DE"
"2184","LINC02253","C_Hom_DE"
"2185","LINC02254","C_Hom_DE"
"2186","PWRN1","C_Hom_DE"
"2187","LINC00261","common"
"2188","DDX59-AS1","C_Hom_DE"
"2189","LINC02367","C_Hom_DE"
"2190","SCX","C_Hom_DE"
"2191","LINC01963","common"
"2192","XKR7","C_Hom_DE"
"2193","ZNNT1","C_Hom_DE"
"2194","TMEM178B","C_Hom_DE"
"2195","EPPK1","C_Hom_DE"
"2196","ZNF865","C_Hom_DE"
"2197","SPON1","common"
"2198","RPS7P1","C_Hom_DE"
"2199","ZNF407-AS1","C_Hom_DE"
"2200","LOC121725015","common"
"2201","RPL17","C_Hom_DE"
"2202","TXNIP","C_Hom_DE"
"2203","ESRG","C_Hom_DE"
"2204","SNHG25","C_Hom_DE"
"2205","MGC12916","common"
"2206","HSD17B1-AS1","C_Hom_DE"
"2207","LINC01905","C_Hom_DE"
"2208","ILF3-DT","C_Hom_DE"
"2209","GABRQ","C_Hom_DE"
"2210","LINC00664","C_Hom_DE"
"2211","TRABD2B","common"
"2212","ZNF587B","C_Hom_DE"
